Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
62.8,-11604.80241,5798.93694,-895.54112,1447.30377,-5254.10282,680.82514,680.76018, 
62.9,-11604.80241,5800.14204,-895.54112,1445.00276,-5255.19873,679.72923,679.66427, 
63.0,-11604.80241,5801.34101,-895.54112,1442.70914,-5256.29338,678.63458,678.56962, 
63.1,-11604.80241,5802.53427,-895.54112,1440.42279,-5257.38647,677.54150,677.47653, 
63.2,-11604.80241,5803.72225,-895.54112,1438.14358,-5258.47769,676.45027,676.38531, 
63.3,-11604.80241,5804.90418,-895.54112,1435.87167,-5259.56767,675.36029,675.29533, 
63.4,-11604.80241,5806.08089,-895.54112,1433.60684,-5260.65580,674.27216,674.20720, 
63.5,-11604.80241,5807.25160,-895.54112,1431.34922,-5261.74271,673.18526,673.12029, 
63.6,-11604.80241,5808.41675,-895.54112,1429.09871,-5262.82807,672.09989,672.03493, 
63.7,-11604.80241,5809.57675,-895.54112,1426.85517,-5263.91160,671.01636,670.95140, 
63.8,-11604.80241,5810.73085,-895.54112,1424.61876,-5264.99392,669.93405,669.86908, 
63.9,-11604.80241,5811.87987,-895.54112,1422.38926,-5266.07440,668.85356,668.78860, 
64.0,-11604.80241,5813.02305,-895.54112,1420.16681,-5267.15367,667.77429,667.70933, 
64.1,-11604.80241,5814.16081,-895.54112,1417.95129,-5268.23142,666.69654,666.63158, 
64.2,-11604.80241,5815.29319,-895.54112,1415.74268,-5269.30766,665.62031,665.55534, 
64.3,-11604.80241,5816.42099,-895.54112,1413.54077,-5270.38177,664.54620,664.48123, 
64.4,-11604.80241,5817.54270,-895.54112,1411.34586,-5271.45497,663.47299,663.40803, 
64.5,-11604.80241,5818.65911,-895.54112,1409.15776,-5272.52665,662.40131,662.33635, 
64.6,-11604.80241,5819.77027,-895.54112,1406.97644,-5273.59682,661.33114,661.26618, 
64.7,-11604.80241,5820.87620,-895.54112,1404.80185,-5274.66547,660.26249,660.19753, 
64.8,-11604.80241,5821.97772,-895.54112,1402.63382,-5275.73199,659.19597,659.13101, 
64.9,-11604.80241,5823.07331,-895.54112,1400.47263,-5276.79759,658.13037,658.06541, 
65.0,-11604.80241,5824.16377,-895.54112,1398.31809,-5277.86167,657.06630,657.00133, 
65.1,-11604.80241,5825.24915,-895.54112,1396.17017,-5278.92421,656.00375,655.93879, 
65.2,-11604.80241,5826.32948,-895.54112,1394.02883,-5279.98522,654.94275,654.87778, 
65.3,-11604.80241,5827.40555,-895.54112,1391.89390,-5281.04408,653.88388,653.81892, 
65.4,-11604.80241,5828.47588,-895.54112,1389.76565,-5282.10200,652.82596,652.76100, 
65.5,-11604.80241,5829.54125,-895.54112,1387.64390,-5283.15837,651.76959,651.70463, 
65.6,-11604.80241,5830.60172,-895.54112,1385.52862,-5284.21318,650.71478,650.64982, 
65.7,-11604.80241,5831.65732,-895.54112,1383.41979,-5285.26642,649.66154,649.59658, 
65.8,-11604.80241,5832.70883,-895.54112,1381.31720,-5286.31750,648.61046,648.54550, 
65.9,-11604.80241,5833.75479,-895.54112,1379.22115,-5287.36759,647.56037,647.49541, 
66.0,-11604.80241,5834.79598,-895.54112,1377.13145,-5288.41610,646.51187,646.44690, 
66.1,-11604.80241,5835.83245,-895.54112,1375.04808,-5289.46300,645.46496,645.40000, 
66.2,-11604.80241,5836.86423,-895.54112,1372.97099,-5290.50830,644.41966,644.35470, 
66.3,-11604.80241,5837.89211,-895.54112,1370.90002,-5291.55140,643.37657,643.31160, 
66.4,-11604.80241,5838.91463,-895.54112,1368.83545,-5292.59346,642.33451,642.26954, 
66.5,-11604.80241,5839.93257,-895.54112,1366.77708,-5293.63388,641.29408,641.22912, 
66.6,-11604.80241,5840.94598,-895.54112,1364.72489,-5294.67266,640.25530,640.19034, 
66.7,-11604.80241,5841.95489,-895.54112,1362.67886,-5295.70978,639.21818,639.15322, 
66.8,-11604.80241,5842.96008,-895.54112,1360.63880,-5296.74465,638.18332,638.11835, 
66.9,-11604.80241,5843.96012,-895.54112,1358.60499,-5297.77842,637.14954,637.08458, 
67.0,-11604.80241,5844.95577,-895.54112,1356.57725,-5298.81051,636.11746,636.05249, 
67.1,-11604.80241,5845.94708,-895.54112,1354.55555,-5299.84089,635.08707,635.02211, 
67.2,-11604.80241,5846.93409,-895.54112,1352.53988,-5300.86956,634.05841,633.99344, 
67.3,-11604.80241,5847.91758,-895.54112,1350.53004,-5301.89591,633.03205,632.96709, 
67.4,-11604.80241,5848.89610,-895.54112,1348.52631,-5302.92111,632.00685,631.94189, 
67.5,-11604.80241,5849.87044,-895.54112,1346.52853,-5303.94456,630.98341,630.91844, 
67.6,-11604.80241,5850.84064,-895.54112,1344.53665,-5304.96624,629.96172,629.89676, 
67.7,-11604.80241,5851.80672,-895.54112,1342.55066,-5305.98614,628.94182,628.87686, 
67.8,-11604.80241,5852.76948,-895.54112,1340.57038,-5307.00367,627.92429,627.85933, 
67.9,-11604.80241,5853.72747,-895.54112,1338.59608,-5308.01998,626.90798,626.84302, 
68.0,-11604.80241,5854.68148,-895.54112,1336.62758,-5309.03447,625.89350,625.82853, 
68.1,-11604.80241,5855.63153,-895.54112,1334.66487,-5310.04713,624.88084,624.81587, 
68.2,-11604.80241,5856.57768,-895.54112,1332.70791,-5311.05794,623.87003,623.80506, 
68.3,-11604.80241,5857.52067,-895.54112,1330.75654,-5312.06632,622.86165,622.79668, 
68.4,-11604.80241,5858.45911,-895.54112,1328.81102,-5313.07340,621.85456,621.78960, 
68.5,-11604.80241,5859.39375,-895.54112,1326.87118,-5314.07860,620.84937,620.78440, 
68.6,-11604.80241,5860.32464,-895.54112,1324.93699,-5315.08190,619.84606,619.78110, 
68.7,-11604.80241,5861.25180,-895.54112,1323.00844,-5316.08329,618.84467,618.77971, 
68.8,-11604.80241,5862.17600,-895.54112,1321.08534,-5317.08218,617.84578,617.78082, 
68.9,-11604.80241,5863.09584,-895.54112,1319.16798,-5318.07971,616.84825,616.78329, 
69.0,-11604.80241,5864.01206,-895.54112,1317.25617,-5319.07529,615.85267,615.78771, 
69.1,-11604.80241,5864.92472,-895.54112,1315.34989,-5320.06891,614.85905,614.79409, 
69.2,-11604.80241,5865.83384,-895.54112,1313.44913,-5321.06056,613.86741,613.80244, 
69.3,-11604.80241,5866.74018,-895.54112,1311.55370,-5322.04965,612.87832,612.81335, 
69.4,-11604.80241,5867.64234,-895.54112,1309.66389,-5323.03731,611.89066,611.82569, 
69.5,-11604.80241,5868.54106,-895.54112,1307.77951,-5324.02296,610.90501,610.84004, 
69.6,-11604.80241,5869.43640,-895.54112,1305.90054,-5325.00659,609.92138,609.85641, 
69.7,-11604.80241,5870.32837,-895.54112,1304.02697,-5325.98819,608.93978,608.87481, 
69.8,-11604.80241,5871.21773,-895.54112,1302.15862,-5326.96717,607.96079,607.89583, 
69.9,-11604.80241,5872.10309,-895.54112,1300.29576,-5327.94468,606.98329,606.91832, 
70.0,-11604.80241,5872.98519,-895.54112,1298.43822,-5328.92012,606.00785,605.94288, 
70.1,-11604.80241,5873.86406,-895.54112,1296.58599,-5329.89348,605.03448,604.96952, 
70.2,-11604.80241,5874.73973,-895.54112,1294.73903,-5330.86477,604.06319,603.99823, 
70.3,-11604.80241,5875.61295,-895.54112,1292.89718,-5331.83340,603.09456,603.02960, 
70.4,-11604.80241,5876.48232,-895.54112,1291.06071,-5332.80050,602.12746,602.06250, 
70.5,-11604.80241,5877.34859,-895.54112,1289.22944,-5333.76549,601.16247,601.09751, 
70.6,-11604.80241,5878.21179,-895.54112,1287.40337,-5334.72837,600.19960,600.13463, 
70.7,-11604.80241,5879.07195,-895.54112,1285.58246,-5335.68913,599.23884,599.17387, 
70.8,-11604.80241,5879.92978,-895.54112,1283.76655,-5336.64719,598.28077,598.21581, 
70.9,-11604.80241,5880.78393,-895.54112,1281.95591,-5337.60369,597.32427,597.25931, 
71.0,-11604.80241,5881.63511,-895.54112,1280.15036,-5338.55805,596.36991,596.30495, 
71.1,-11604.80241,5882.48336,-895.54112,1278.34990,-5339.51027,595.41769,595.35273, 
71.2,-11604.80241,5883.32870,-895.54112,1276.55449,-5340.46034,594.46762,594.40266, 
71.3,-11604.80241,5884.17184,-895.54112,1274.76398,-5341.40771,593.52026,593.45529, 
71.4,-11604.80241,5885.01143,-895.54112,1272.97862,-5342.35348,592.57449,592.50952, 
71.5,-11604.80241,5885.84818,-895.54112,1271.19826,-5343.29709,591.63087,591.56591, 
71.6,-11604.80241,5886.68211,-895.54112,1269.42287,-5344.23855,590.68942,590.62445, 
71.7,-11604.80241,5887.51324,-895.54112,1267.65243,-5345.17785,589.75012,589.68515, 
71.8,-11604.80241,5888.34230,-895.54112,1265.88679,-5346.11444,588.81353,588.74856, 
71.9,-11604.80241,5889.16790,-895.54112,1264.12620,-5347.04942,587.87854,587.81358, 
72.0,-11604.80241,5889.99078,-895.54112,1262.37050,-5347.98225,586.94571,586.88075, 
72.1,-11604.80241,5890.81093,-895.54112,1260.61966,-5348.91293,586.01503,585.95007, 
72.2,-11604.80241,5891.62839,-895.54112,1258.87368,-5349.84146,585.08651,585.02154, 
72.3,-11604.80241,5892.44385,-895.54112,1257.13239,-5350.76728,584.16068,584.09572, 
72.4,-11604.80241,5893.25596,-895.54112,1255.39605,-5351.69152,583.23644,583.17148, 
72.5,-11604.80241,5894.06542,-895.54112,1253.66449,-5352.61361,582.31435,582.24939, 
72.6,-11604.80241,5894.87224,-895.54112,1251.93771,-5353.53358,581.39439,581.32942, 
72.7,-11604.80241,5895.67644,-895.54112,1250.21567,-5354.45141,580.47655,580.41159, 
72.8,-11604.80241,5896.47871,-895.54112,1248.49824,-5355.36658,579.56138,579.49642, 
72.9,-11604.80241,5897.27769,-895.54112,1246.78565,-5356.28019,578.64778,578.58281, 
73.0,-11604.80241,5898.07409,-895.54112,1245.07775,-5357.19169,577.73628,577.67131, 
73.1,-11604.80241,5898.86791,-895.54112,1243.37452,-5358.10110,576.82687,576.76190, 
73.2,-11604.80241,5899.65916,-895.54112,1241.67595,-5359.00842,575.91954,575.85458, 
73.3,-11604.80241,5900.44851,-895.54112,1239.98188,-5359.91313,575.01483,574.94987, 
73.4,-11604.80241,5901.23464,-895.54112,1238.29256,-5360.81633,574.11164,574.04667, 
73.5,-11604.80241,5902.01822,-895.54112,1236.60783,-5361.71748,573.21049,573.14552, 
73.6,-11604.80241,5902.79925,-895.54112,1234.92768,-5362.61659,572.31137,572.24641, 
73.7,-11604.80241,5903.57774,-895.54112,1233.25210,-5363.51369,571.41427,571.34931, 
73.8,-11604.80241,5904.35437,-895.54112,1231.58092,-5364.40824,570.51972,570.45476, 
73.9,-11604.80241,5905.12778,-895.54112,1229.91439,-5365.30135,569.62661,569.56165, 
74.0,-11604.80241,5905.89866,-895.54112,1228.25237,-5366.19249,568.73547,568.67051, 
74.1,-11604.80241,5906.66701,-895.54112,1226.59484,-5367.08168,567.84629,567.78132, 
74.2,-11604.80241,5907.43283,-895.54112,1224.94177,-5367.96893,566.95903,566.89407, 
74.3,-11604.80241,5908.19677,-895.54112,1223.29303,-5368.85373,566.07423,566.00927, 
74.4,-11604.80241,5908.95751,-895.54112,1221.64884,-5369.73718,565.19078,565.12582, 
74.5,-11604.80241,5909.71570,-895.54112,1220.00907,-5370.61876,564.30921,564.24424, 
74.6,-11604.80241,5910.47135,-895.54112,1218.37369,-5371.49848,563.42948,563.36452, 
74.7,-11604.80241,5911.22445,-895.54112,1216.74270,-5372.37638,562.55158,562.48662, 
74.8,-11604.80241,5911.97565,-895.54112,1215.11594,-5373.25195,561.67602,561.61105, 
74.9,-11604.80241,5912.72362,-895.54112,1213.49364,-5374.12627,560.80170,560.73673, 
75.0,-11604.80241,5913.46902,-895.54112,1211.87568,-5374.99884,559.92913,559.86416, 
75.1,-11604.80241,5914.21183,-895.54112,1210.26202,-5375.86968,559.05829,558.99332, 
75.2,-11604.80241,5914.95205,-895.54112,1208.65265,-5376.73882,558.18914,558.12418, 
75.3,-11604.80241,5915.69033,-895.54112,1207.04744,-5377.60576,557.32220,557.25724, 
75.4,-11604.80241,5916.42533,-895.54112,1205.44660,-5378.47160,556.45637,556.39140, 
75.5,-11604.80241,5917.15770,-895.54112,1203.85001,-5379.33582,555.59215,555.52718, 
75.6,-11604.80241,5917.88743,-895.54112,1202.25764,-5380.19845,554.72951,554.66455, 
75.7,-11604.80241,5918.61451,-895.54112,1200.66948,-5381.05954,553.86842,553.80346, 
75.8,-11604.80241,5919.33956,-895.54112,1199.08538,-5381.91858,553.00938,552.94442, 
75.9,-11604.80241,5920.06128,-895.54112,1197.50558,-5382.77667,552.15130,552.08633, 
76.0,-11604.80241,5920.78028,-895.54112,1195.92994,-5383.63330,551.29466,551.22970, 
76.1,-11604.80241,5921.49657,-895.54112,1194.35844,-5384.48852,550.43945,550.37448, 
76.2,-11604.80241,5922.21011,-895.54112,1192.79107,-5385.34235,549.58561,549.52065, 
76.3,-11604.80241,5922.92154,-895.54112,1191.22768,-5386.19431,548.73365,548.66869, 
76.4,-11604.80241,5923.62953,-895.54112,1189.66851,-5387.04549,547.88247,547.81751, 
76.5,-11604.80241,5924.33472,-895.54112,1188.11341,-5387.89540,547.03257,546.96760, 
76.6,-11604.80241,5925.03709,-895.54112,1186.56237,-5388.74407,546.18389,546.11893, 
76.7,-11604.80241,5925.73660,-895.54112,1185.01538,-5389.59155,545.33641,545.27145, 
76.8,-11604.80241,5926.43388,-895.54112,1183.47229,-5390.43735,544.49061,544.42565, 
76.9,-11604.80241,5927.12763,-895.54112,1181.93334,-5391.28256,543.64540,543.58044, 
77.0,-11604.80241,5927.81845,-895.54112,1180.39839,-5392.12670,542.80127,542.73630, 
77.1,-11604.80241,5928.50631,-895.54112,1178.86741,-5392.96980,541.95816,541.89320, 
77.2,-11604.80241,5929.19121,-895.54112,1177.34040,-5393.81192,541.11605,541.05108, 
77.3,-11604.80241,5929.87373,-895.54112,1175.81723,-5394.65256,540.27540,540.21044, 
77.4,-11604.80241,5930.55258,-895.54112,1174.29811,-5395.49283,539.43513,539.37017, 
77.5,-11604.80241,5931.22837,-895.54112,1172.78291,-5396.33224,538.59572,538.53076, 
77.6,-11604.80241,5931.90107,-895.54112,1171.27162,-5397.17084,537.75713,537.69216, 
77.7,-11604.80241,5932.57065,-895.54112,1169.76421,-5398.00866,536.91930,536.85434, 
77.8,-11604.80241,5933.23771,-895.54112,1168.26057,-5398.84525,536.08271,536.01775, 
77.9,-11604.80241,5933.90095,-895.54112,1166.76090,-5399.68168,535.24628,535.18132, 
78.0,-11604.80241,5934.56097,-895.54112,1165.26507,-5400.51749,534.41048,534.34551, 
78.1,-11604.80241,5935.21773,-895.54112,1163.77308,-5401.35271,533.57525,533.51029, 
78.2,-11604.80241,5935.87122,-895.54112,1162.28490,-5402.18741,532.74056,532.67559, 
78.3,-11604.80241,5936.52201,-895.54112,1160.80041,-5403.02111,531.90686,531.84189, 
78.4,-11604.80241,5937.16882,-895.54112,1159.31982,-5403.85489,531.07308,531.00811, 
78.5,-11604.80241,5937.81224,-895.54112,1157.84300,-5404.68828,530.23968,530.17472, 
78.6,-11604.80241,5938.45224,-895.54112,1156.36994,-5405.52135,529.40661,529.34165, 
78.7,-11604.80241,5939.08877,-895.54112,1154.90062,-5406.35413,528.57383,528.50887, 
78.8,-11604.80241,5939.72243,-895.54112,1153.43493,-5407.18618,527.74179,527.67682, 
78.9,-11604.80241,5940.35192,-895.54112,1151.97305,-5408.01855,526.90941,526.84445, 
79.0,-11604.80241,5940.97784,-895.54112,1150.51488,-5408.85081,526.07716,526.01219, 
79.1,-11604.80241,5941.60015,-895.54112,1149.06040,-5409.68298,525.24498,525.18002, 
79.2,-11604.80241,5942.21880,-895.54112,1147.60959,-5410.51514,524.41282,524.34786, 
79.3,-11604.80241,5942.83438,-895.54112,1146.16232,-5411.34683,523.58114,523.51617, 
79.4,-11604.80241,5943.44560,-895.54112,1144.71882,-5412.17911,522.74886,522.68389, 
79.5,-11604.80241,5944.05306,-895.54112,1143.27894,-5413.01153,521.91643,521.85147, 
79.6,-11604.80241,5944.65670,-895.54112,1141.84268,-5413.84415,521.08382,521.01885, 
79.7,-11604.80241,5945.25648,-895.54112,1140.41003,-5414.67702,520.25095,520.18598, 
79.8,-11604.80241,5945.85298,-895.54112,1138.98085,-5415.50969,519.41828,519.35331, 
79.9,-11604.80241,5946.44493,-895.54112,1137.55537,-5416.34323,518.58474,518.51977, 
80.0,-11604.80241,5947.03290,-895.54112,1136.13345,-5417.17718,517.75078,517.68582, 
80.1,-11604.80241,5947.61684,-895.54112,1134.71507,-5418.01161,516.91636,516.85139, 
80.2,-11604.80241,5948.19672,-895.54112,1133.30024,-5418.84657,516.08140,516.01643, 
80.3,-11604.80241,5948.77310,-895.54112,1131.88882,-5419.68161,515.24636,515.18139, 
80.4,-11604.80241,5949.34471,-895.54112,1130.48102,-5420.51779,514.41017,514.34521, 
80.5,-11604.80241,5949.91213,-895.54112,1129.07672,-5421.35468,513.57329,513.50832, 
80.6,-11604.80241,5950.47531,-895.54112,1127.67590,-5422.19232,512.73564,512.67068, 
80.7,-11604.80241,5951.03420,-895.54112,1126.27855,-5423.03077,511.89719,511.83223, 
80.8,-11604.80241,5951.58937,-895.54112,1124.88456,-5423.86960,511.05836,510.99340, 
80.9,-11604.80241,5952.13956,-895.54112,1123.49412,-5424.70985,510.21811,510.15315, 
81.0,-11604.80241,5952.68533,-895.54112,1122.10711,-5425.55109,509.37687,509.31191, 
81.1,-11604.80241,5953.22663,-895.54112,1120.72352,-5426.39338,508.53459,508.46962, 
81.2,-11604.80241,5953.76343,-895.54112,1119.34334,-5427.23676,507.69120,507.62624, 
81.3,-11604.80241,5954.29627,-895.54112,1117.96645,-5428.08081,506.84716,506.78219, 
81.4,-11604.80241,5954.82392,-895.54112,1116.59305,-5428.92656,506.00140,505.93644, 
81.5,-11604.80241,5955.34692,-895.54112,1115.22301,-5429.77360,505.15437,505.08940, 
81.6,-11604.80241,5955.86523,-895.54112,1113.85634,-5430.62196,504.30600,504.24104, 
81.7,-11604.80241,5956.37880,-895.54112,1112.49301,-5431.47172,503.45625,503.39128, 
81.8,-11604.80241,5956.88819,-895.54112,1111.13291,-5432.32243,502.60554,502.54057, 
81.9,-11604.80241,5957.39215,-895.54112,1109.77624,-5433.17514,501.75283,501.68786, 
82.0,-11604.80241,5957.89125,-895.54112,1108.42287,-5434.02941,500.89856,500.83359, 
82.1,-11604.80241,5958.38542,-895.54112,1107.07281,-5434.88530,500.04266,499.97770, 
82.2,-11604.80241,5958.87463,-895.54112,1105.72602,-5435.74287,499.18509,499.12013, 
82.3,-11604.80241,5959.35943,-895.54112,1104.38241,-5436.60169,498.32627,498.26131, 
82.4,-11604.80241,5959.83857,-895.54112,1103.04216,-5437.46279,497.46517,497.40021, 
82.5,-11604.80241,5960.31262,-895.54112,1101.70516,-5438.32575,496.60222,496.53725, 
82.6,-11604.80241,5960.78152,-895.54112,1100.37140,-5439.19061,495.73736,495.67239, 
82.7,-11604.80241,5961.24524,-895.54112,1099.04086,-5440.05743,494.87053,494.80557, 
82.8,-11604.80241,5961.70430,-895.54112,1097.71343,-5440.92580,494.00217,493.93720, 
82.9,-11604.80241,5962.15749,-895.54112,1096.38931,-5441.79672,493.13124,493.06628, 
83.0,-11604.80241,5962.60536,-895.54112,1095.06838,-5442.66979,492.25818,492.19321, 
83.1,-11604.80241,5963.04786,-895.54112,1093.75063,-5443.54504,491.38292,491.31796, 
83.2,-11604.80241,5963.48494,-895.54112,1092.43605,-5444.42254,490.50542,490.44046, 
83.3,-11604.80241,5963.91714,-895.54112,1091.12452,-5445.30187,489.62610,489.56113, 
83.4,-11604.80241,5964.34326,-895.54112,1089.81623,-5446.18403,488.74393,488.67897, 
83.5,-11604.80241,5964.76383,-895.54112,1088.51109,-5447.06861,487.85935,487.79439, 
83.6,-11604.80241,5965.17881,-895.54112,1087.20906,-5447.95566,486.97230,486.90734, 
83.7,-11604.80241,5965.58815,-895.54112,1085.91014,-5448.84524,486.08273,486.01776, 
83.8,-11604.80241,5965.99238,-895.54112,1084.61423,-5449.73691,485.19105,485.12609, 
83.9,-11604.80241,5966.39032,-895.54112,1083.32150,-5450.63170,484.29626,484.23130, 
84.0,-11604.80241,5966.78250,-895.54112,1082.03185,-5451.52918,483.39879,483.33382, 
84.1,-11604.80241,5967.16887,-895.54112,1080.74527,-5452.42939,482.49857,482.43361, 
84.2,-11604.80241,5967.54938,-895.54112,1079.46175,-5453.33240,481.59557,481.53060, 
84.3,-11604.80241,5967.92458,-895.54112,1078.18117,-5454.23778,480.69018,480.62522, 
84.4,-11604.80241,5968.29327,-895.54112,1076.90372,-5455.14654,479.78143,479.71646, 
84.5,-11604.80241,5968.65598,-895.54112,1075.62930,-5456.05825,478.86972,478.80475, 
84.6,-11604.80241,5969.01268,-895.54112,1074.35789,-5456.97296,477.95501,477.89004, 
84.7,-11604.80241,5969.36333,-895.54112,1073.08948,-5457.89072,477.03724,476.97228, 
84.8,-11604.80241,5969.70844,-895.54112,1071.82397,-5458.81112,476.11684,476.05188, 
84.9,-11604.80241,5970.04684,-895.54112,1070.56153,-5459.73515,475.19281,475.12785, 
85.0,-11604.80241,5970.37908,-895.54112,1069.30207,-5460.66238,474.26558,474.20062, 
85.1,-11604.80241,5970.70509,-895.54112,1068.04556,-5461.59287,473.33509,473.27013, 
85.2,-11604.80241,5971.02485,-895.54112,1066.79201,-5462.52667,472.40130,472.33633, 
85.3,-11604.80241,5971.33888,-895.54112,1065.54129,-5463.46335,471.46461,471.39965, 
85.4,-11604.80241,5971.64602,-895.54112,1064.29361,-5464.40390,470.52406,470.45910, 
85.5,-11604.80241,5971.94678,-895.54112,1063.04884,-5465.34790,469.58006,469.51510, 
85.6,-11604.80241,5972.24115,-895.54112,1061.80698,-5466.29540,468.63256,468.56760, 
85.7,-11604.80241,5972.52907,-895.54112,1060.56802,-5467.24644,467.68152,467.61656, 
85.8,-11604.80241,5972.81106,-895.54112,1059.33185,-5468.20062,466.72734,466.66238, 
85.9,-11604.80241,5973.08599,-895.54112,1058.09865,-5469.15889,465.76908,465.70411, 
86.0,-11604.80241,5973.35437,-895.54112,1056.86832,-5470.12084,464.80712,464.74216, 
86.1,-11604.80241,5973.61616,-895.54112,1055.64085,-5471.08652,463.84145,463.77648, 
86.2,-11604.80241,5973.87133,-895.54112,1054.41623,-5472.05596,462.87200,462.80704, 
86.3,-11604.80241,5974.12040,-895.54112,1053.19435,-5473.02877,461.89919,461.83423, 
86.4,-11604.80241,5974.36224,-895.54112,1051.97539,-5474.00589,460.92207,460.85711, 
86.5,-11604.80241,5974.59736,-895.54112,1050.75926,-5474.98691,459.94105,459.87609, 
86.6,-11604.80241,5974.82572,-895.54112,1049.54593,-5475.97188,458.95609,458.89112, 
86.7,-11604.80241,5975.04731,-895.54112,1048.33540,-5476.96082,457.96714,457.90218, 
86.8,-11604.80241,5975.26262,-895.54112,1047.12756,-5477.95334,456.97462,456.90966, 
86.9,-11604.80241,5975.47055,-895.54112,1045.92260,-5478.95038,455.97759,455.91262, 
87.0,-11604.80241,5975.67160,-895.54112,1044.72041,-5479.95152,454.97645,454.91148, 
87.1,-11604.80241,5975.86575,-895.54112,1043.52098,-5480.95680,453.97116,453.90620, 
87.2,-11604.80241,5976.05296,-895.54112,1042.32430,-5481.96627,452.96170,452.89673, 
87.3,-11604.80241,5976.23375,-895.54112,1041.13027,-5482.97951,451.94846,451.88349, 
87.4,-11604.80241,5976.40701,-895.54112,1039.93906,-5483.99745,450.93051,450.86555, 
87.5,-11604.80241,5976.57326,-895.54112,1038.75058,-5485.01969,449.90827,449.84331, 
87.6,-11604.80241,5976.73246,-895.54112,1037.56481,-5486.04626,448.88170,448.81674, 
87.7,-11604.80241,5976.88459,-895.54112,1036.38174,-5487.07719,447.85077,447.78581, 
87.8,-11604.80241,5977.03016,-895.54112,1035.20128,-5488.11209,446.81588,446.75091, 
87.9,-11604.80241,5977.16807,-895.54112,1034.02360,-5489.15186,445.77611,445.71114, 
88.0,-11604.80241,5977.29884,-895.54112,1032.84859,-5490.19610,444.73187,444.66690, 
88.1,-11604.80241,5977.42245,-895.54112,1031.67625,-5491.24484,443.68313,443.61816, 
88.2,-11604.80241,5977.53886,-895.54112,1030.50656,-5492.29811,442.62986,442.56489, 
88.3,-11604.80241,5977.64858,-895.54112,1029.33944,-5493.35551,441.57245,441.50749, 
88.4,-11604.80241,5977.75053,-895.54112,1028.17505,-5494.41795,440.51002,440.44505, 
88.5,-11604.80241,5977.84523,-895.54112,1027.01328,-5495.48501,439.44296,439.37799, 
88.6,-11604.80241,5977.93266,-895.54112,1025.85414,-5496.55673,438.37124,438.30627, 
88.7,-11604.80241,5978.01278,-895.54112,1024.69762,-5497.63313,437.29483,437.22987, 
88.8,-11604.80241,5978.08610,-895.54112,1023.54361,-5498.71382,436.21415,436.14918, 
88.9,-11604.80241,5978.15157,-895.54112,1022.39228,-5499.79968,435.12829,435.06332, 
89.0,-11604.80241,5978.20968,-895.54112,1021.24355,-5500.89031,434.03766,433.97269, 
89.1,-11604.80241,5978.26041,-895.54112,1020.09739,-5501.98573,432.94224,432.87727, 
89.2,-11604.80241,5978.30376,-895.54112,1018.95380,-5503.08597,431.84199,431.77703, 
89.3,-11604.80241,5978.34021,-895.54112,1017.81268,-5504.19064,430.73733,430.67236, 
89.4,-11604.80241,5978.36872,-895.54112,1016.67421,-5505.30060,429.62737,429.56240, 
89.5,-11604.80241,5978.38980,-895.54112,1015.53828,-5506.41545,428.51251,428.44755, 
89.6,-11604.80241,5978.40342,-895.54112,1014.40488,-5507.53523,427.39274,427.32777, 
89.7,-11604.80241,5978.40958,-895.54112,1013.27401,-5508.65994,426.26803,426.20306, 
89.8,-11604.80241,5978.40876,-895.54112,1012.14557,-5509.78919,425.13877,425.07381, 
89.9,-11604.80241,5978.39995,-895.54112,1011.01973,-5510.92385,424.00412,423.93915, 
90.0,-11604.80241,5978.38363,-895.54112,1009.89640,-5512.06351,422.86446,422.79949, 
90.1,-11604.80241,5978.35979,-895.54112,1008.77555,-5513.20819,421.71978,421.65481, 
90.2,-11604.80241,5978.32842,-895.54112,1007.65719,-5514.35791,420.57005,420.50509, 
90.3,-11604.80241,5978.29002,-895.54112,1006.54122,-5515.51228,419.41569,419.35072, 
90.4,-11604.80241,5978.24358,-895.54112,1005.42781,-5516.67214,418.25582,418.19086, 
90.5,-11604.80241,5978.18957,-895.54112,1004.31686,-5517.83710,417.09087,417.02590, 
90.6,-11604.80241,5978.12800,-895.54112,1003.20836,-5519.00717,415.92080,415.85583, 
90.7,-11604.80241,5978.05886,-895.54112,1002.10230,-5520.18236,414.74560,414.68064, 
90.8,-11604.80241,5977.98264,-895.54112,1000.99860,-5521.36229,413.56568,413.50071, 
90.9,-11604.80241,5977.89834,-895.54112,999.89741,-5522.54778,412.38018,412.31522, 
91.0,-11604.80241,5977.80644,-895.54112,998.79863,-5523.73845,411.18951,411.12455, 
91.1,-11604.80241,5977.70695,-895.54112,997.70227,-5524.93430,409.99366,409.92870, 
91.2,-11604.80241,5977.59986,-895.54112,996.60832,-5526.13535,408.79262,408.72765, 
91.3,-11604.80241,5977.48566,-895.54112,995.51668,-5527.34119,407.58677,407.52181, 
91.4,-11604.80241,5977.36336,-895.54112,994.42751,-5528.55266,406.37530,406.31034, 
91.5,-11604.80241,5977.23344,-895.54112,993.34072,-5529.76937,405.15860,405.09363, 
91.6,-11604.80241,5977.09592,-895.54112,992.25630,-5530.99131,403.93666,403.87169, 
91.7,-11604.80241,5976.95078,-895.54112,991.17425,-5532.21850,402.70946,402.64450, 
