# of Threads,,Reciprocal,,Real
2,94504.85263,0.24169039,-7428.07024,0.65757853, 
,94504.85263,0.25995024,-7428.07024,0.62788803, 
,94504.85263,0.23806206,-7428.07024,0.63144571, 
,94504.85263,0.25513599,-7428.07024,0.61571207, 
,94504.85263,0.24196110,-7428.07024,0.65351410, 
 
 
3,94504.85263,0.16758756,-7428.07024,0.42348374, 
,94504.85263,0.16671915,-7428.07024,0.42291039, 
,94504.85263,0.16533528,-7428.07024,0.42279929, 
,94504.85263,0.16816486,-7428.07024,0.42510366, 
,94504.85263,0.16592973,-7428.07024,0.42465088, 
 
 
4,94504.85263,0.14348580,-7428.07024,0.33876842, 
,94504.85263,0.14075734,-7428.07024,0.34526734, 
,94504.85263,0.13540401,-7428.07024,0.34298013, 
,94504.85263,0.13320226,-7428.07024,0.31823448, 
,94504.85263,0.12529752,-7428.07024,0.31810216, 
 
 
5,94504.85263,0.11453472,-7428.07024,0.27214592, 
,94504.85263,0.11157614,-7428.07024,0.27271234, 
,94504.85263,0.11073156,-7428.07024,0.27252672, 
,94504.85263,0.11382173,-7428.07024,0.27308436, 
,94504.85263,0.11464384,-7428.07024,0.27197705, 
 
 
6,94504.85263,0.09341727,-7428.07024,0.22701956, 
,94504.85263,0.09311921,-7428.07024,0.23295377, 
,94504.85263,0.09331954,-7428.07024,0.22733542, 
,94504.85263,0.09460592,-7428.07024,0.22702663, 
,94504.85263,0.09227666,-7428.07024,0.22690359, 
 
 
7,94504.85263,0.11503151,-7428.07024,0.22846798, 
,94504.85263,0.11144643,-7428.07024,0.21272811, 
,94504.85263,0.11109271,-7428.07024,0.21268885, 
,94504.85263,0.11388983,-7428.07024,0.21248867, 
,94504.85263,0.11476913,-7428.07024,0.21313724, 
 
 
8,94504.85263,0.10178727,-7428.07024,0.20386471, 
,94504.85263,0.10254313,-7428.07024,0.20160144, 
,94504.85263,0.10116574,-7428.07024,0.20103081, 
,94504.85263,0.10175808,-7428.07024,0.21469998, 
,94504.85263,0.10115352,-7428.07024,0.20335679, 
 
 
9,94504.85263,0.09337150,-7428.07024,0.19068584, 
,94504.85263,0.09090934,-7428.07024,0.19124142, 
,94504.85263,0.09131721,-7428.07024,0.18946109, 
,94504.85263,0.09036931,-7428.07024,0.18919027, 
,94504.85263,0.09014972,-7428.07024,0.18888960, 
 
 
10,94504.85263,0.08450016,-7428.07024,0.17910460, 
,94504.85263,0.08308647,-7428.07024,0.17883321, 
,94504.85263,0.08231521,-7428.07024,0.17889602, 
,94504.85263,0.08227789,-7428.07024,0.17899708, 
,94504.85263,0.08258170,-7428.07024,0.17906163, 
 
 
11,94504.85263,0.07862310,-7428.07024,0.17011326, 
,94504.85263,0.07570528,-7428.07024,0.16992052, 
,94504.85263,0.07620046,-7428.07024,0.17001634, 
,94504.85263,0.07575102,-7428.07024,0.16992848, 
,94504.85263,0.07685100,-7428.07024,0.16991958, 
 
 
12,94504.85263,0.07472610,-7428.07024,0.16211366, 
,94504.85263,0.09627646,-7428.07024,0.16344281, 
,94504.85263,0.09398990,-7428.07024,0.16355294, 
,94504.85263,0.07075398,-7428.07024,0.16292385, 
,94504.85263,0.07049549,-7428.07024,0.16165939, 
 
 
13,94504.85263,0.46451056,-7428.07024,0.17744120, 
,94504.85263,0.15118907,-7428.07024,0.16426858, 
,94504.85263,0.14934611,-7428.07024,0.16284848, 
,94504.85263,0.14567531,-7428.07024,0.16207187, 
