# of Threads,Self,,Reciprocal,,Real
2,11796.83536,0.04967183,1264.94856,0.02447146, 
,11796.83536,0.04798953,1264.94856,0.02613528, 
,11796.83536,0.05523498,1264.94856,0.02714353, 
,11796.83536,0.05245893,1264.94856,0.02558678, 
,11796.83536,0.05133046,1264.94856,0.02550621, 
 
 
3,11796.83536,0.03557975,1264.94856,0.01696672, 
,11796.83536,0.03544804,1264.94856,0.01690834, 
,11796.83536,0.04109675,1264.94856,0.01702358, 
,11796.83536,0.03918209,1264.94856,0.01835633, 
,11796.83536,0.03664558,1264.94856,0.01696191, 
 
 
4,11796.83536,0.02861145,1264.94856,0.01364026, 
,11796.83536,0.02936476,1264.94856,0.01362395, 
,11796.83536,0.02938915,1264.94856,0.01361240, 
,11796.83536,0.02917750,1264.94856,0.01371040, 
,11796.83536,0.03301109,1264.94856,0.01370366, 
 
 
5,11796.83536,0.02483468,1264.94856,0.01090377, 
,11796.83536,0.02428607,1264.94856,0.01096905, 
,11796.83536,0.02422735,1264.94856,0.01099929, 
,11796.83536,0.02449001,1264.94856,0.01104314, 
,11796.83536,0.02766546,1264.94856,0.01099370, 
 
 
6,11796.83536,0.02247574,1264.94856,0.00923505, 
,11796.83536,0.02216445,1264.94856,0.00930921, 
,11796.83536,0.02173076,1264.94856,0.00916284, 
,11796.83536,0.02135519,1264.94856,0.00914891, 
,11796.83536,0.02091328,1264.94856,0.00957542, 
 
 
7,11796.83536,0.02455442,1264.94856,0.00944807, 
,11796.83536,0.02511809,1264.94856,0.00958787, 
,11796.83536,0.02443984,1264.94856,0.00870355, 
,11796.83536,0.02480645,1264.94856,0.00929838, 
,11796.83536,0.02453866,1264.94856,0.00857495, 
 
 
8,11796.83536,0.02305727,1264.94856,0.00899630, 
,11796.83536,0.02264888,1264.94856,0.00804381, 
,11796.83536,0.02276486,1264.94856,0.00807143, 
,11796.83536,0.02264345,1264.94856,0.00811530, 
,11796.83536,0.02286043,1264.94856,0.00835595, 
 
 
9,11796.83536,0.02196704,1264.94856,0.00797774, 
,11796.83536,0.02143955,1264.94856,0.00766609, 
,11796.83536,0.02103915,1264.94856,0.00759940, 
,11796.83536,0.02098120,1264.94856,0.00779864, 
,11796.83536,0.02106572,1264.94856,0.00769222, 
 
 
10,11796.83536,0.02049623,1264.94856,0.00723032, 
,11796.83536,0.02006845,1264.94856,0.00724829, 
,11796.83536,0.02023549,1264.94856,0.00726926, 
,11796.83536,0.02012789,1264.94856,0.00720933, 
,11796.83536,0.02024752,1264.94856,0.00725496, 
 
 
11,11796.83536,0.01923512,1264.94856,0.00687745, 
,11796.83536,0.01893031,1264.94856,0.00682277, 
,11796.83536,0.01952832,1264.94856,0.00689899, 
,11796.83536,0.01931127,1264.94856,0.00685429, 
,11796.83536,0.01931150,1264.94856,0.00709957, 
 
 
12,11796.83536,0.01961022,1264.94856,0.00652015, 
,11796.83536,0.01927323,1264.94856,0.00659270, 
,11796.83536,0.01923134,1264.94856,0.00652959, 
,11796.83536,0.01900842,1264.94856,0.00658068, 
