Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
80.0,-16246.72359,9174.08552,5470.24061,1606.33360,3.93615,482.25330,483.56180, 
80.1,-16246.72359,9175.62301,5470.24063,1604.32822,3.46827,481.78542,483.09392, 
80.2,-16246.72359,9177.15432,5470.24064,1602.32784,2.99921,481.31637,482.62486, 
80.3,-16246.72359,9178.68049,5470.24065,1600.33229,2.52984,480.84699,482.15549, 
80.4,-16246.72359,9180.19957,5470.24067,1598.34186,2.05850,480.37566,481.68415, 
80.5,-16246.72359,9181.71262,5470.24068,1596.35637,1.58607,479.90322,481.21172, 
80.6,-16246.72359,9183.21966,5470.24069,1594.37581,1.11257,479.42972,480.73822, 
80.7,-16246.72359,9184.72076,5470.24069,1592.40016,0.63803,478.95518,480.26368, 
80.8,-16246.72359,9186.21694,5470.24070,1590.42925,0.16330,478.48045,479.78895, 
80.9,-16246.72359,9187.70627,5470.24071,1588.46336,-0.31325,478.00390,479.31240, 
81.0,-16246.72359,9189.18978,5470.24072,1586.50232,-0.79077,477.52638,478.83488, 
81.1,-16246.72359,9190.66752,5470.24072,1584.54612,-1.26923,477.04792,478.35642, 
81.2,-16246.72359,9192.13952,5470.24073,1582.59474,-1.74861,476.56855,477.87704, 
81.3,-16246.72359,9193.60680,5470.24073,1580.64801,-2.22805,476.08910,477.39760, 
81.4,-16246.72359,9195.06744,5470.24074,1578.70621,-2.70920,475.60795,476.91645, 
81.5,-16246.72359,9196.52248,5470.24074,1576.76918,-3.19119,475.12596,476.43446, 
81.6,-16246.72359,9197.97193,5470.24075,1574.83689,-3.67402,474.64313,475.95163, 
81.7,-16246.72359,9199.41585,5470.24075,1572.90934,-4.15765,474.15950,475.46800, 
81.8,-16246.72359,9200.85524,5470.24076,1570.98635,-4.64125,473.67590,474.98440, 
81.9,-16246.72359,9202.28819,5470.24076,1569.06820,-5.12644,473.19071,474.49921, 
82.0,-16246.72359,9203.71571,5470.24076,1567.15473,-5.61238,472.70477,474.01327, 
82.1,-16246.72359,9205.13785,5470.24077,1565.24592,-6.09906,472.21810,473.52659, 
82.2,-16246.72359,9206.55462,5470.24077,1563.34176,-6.58644,471.73071,473.03921, 
82.3,-16246.72359,9207.96704,5470.24077,1561.44208,-7.07370,471.24345,472.55195, 
82.4,-16246.72359,9209.37320,5470.24077,1559.54716,-7.56246,470.75469,472.06319, 
82.5,-16246.72359,9210.77412,5470.24078,1557.65682,-8.05188,470.26527,471.57377, 
82.6,-16246.72359,9212.16981,5470.24078,1555.77107,-8.54194,469.77521,471.08371, 
82.7,-16246.72359,9213.56031,5470.24078,1553.88988,-9.03263,469.28452,470.59302, 
82.8,-16246.72359,9214.94661,5470.24078,1552.01308,-9.52312,468.79403,470.10253, 
82.9,-16246.72359,9216.32683,5470.24078,1550.14096,-10.01502,468.30213,469.61063, 
83.0,-16246.72359,9217.70196,5470.24078,1548.27335,-10.50750,467.80965,469.11815, 
83.1,-16246.72359,9219.07202,5470.24078,1546.41023,-11.00056,467.31660,468.62509, 
83.2,-16246.72359,9220.43705,5470.24079,1544.55160,-11.49416,466.82299,468.13149, 
83.3,-16246.72359,9221.79803,5470.24079,1542.69728,-11.98750,466.32965,467.63815, 
83.4,-16246.72359,9223.15308,5470.24079,1540.84755,-12.48217,465.83498,467.14348, 
83.5,-16246.72359,9224.50319,5470.24079,1539.00225,-12.97736,465.33979,466.64829, 
83.6,-16246.72359,9225.84838,5470.24079,1537.16137,-13.47305,464.84410,466.15260, 
83.7,-16246.72359,9227.18869,5470.24079,1535.32488,-13.96923,464.34792,465.65642, 
83.8,-16246.72359,9228.52508,5470.24079,1533.49264,-14.46508,463.85207,465.16057, 
83.9,-16246.72359,9229.85569,5470.24079,1531.66491,-14.96220,463.35495,464.66345, 
84.0,-16246.72359,9231.18150,5470.24079,1529.84152,-15.45978,462.85738,464.16587, 
84.1,-16246.72359,9232.50253,5470.24079,1528.02248,-15.95779,462.35936,463.66786, 
84.2,-16246.72359,9233.81881,5470.24079,1526.20775,-16.45624,461.86091,463.16941, 
84.3,-16246.72359,9235.13129,5470.24079,1524.39719,-16.95431,461.36284,462.67134, 
84.4,-16246.72359,9236.43814,5470.24079,1522.59106,-17.45359,460.86356,462.17206, 
84.5,-16246.72359,9237.74032,5470.24079,1520.78921,-17.95327,460.36388,461.67238, 
84.6,-16246.72359,9239.03784,5470.24079,1518.99161,-18.45335,459.86381,461.17230, 
84.7,-16246.72359,9240.33074,5470.24079,1517.19826,-18.95380,459.36335,460.67185, 
84.8,-16246.72359,9241.61997,5470.24080,1515.40900,-19.45383,458.86333,460.17182, 
84.9,-16246.72359,9242.90369,5470.24080,1513.62410,-19.95501,458.36214,459.67064, 
85.0,-16246.72359,9244.18286,5470.24080,1511.84339,-20.45655,457.86060,459.16910, 
85.1,-16246.72359,9245.45750,5470.24080,1510.06687,-20.95843,457.35872,458.66722, 
85.2,-16246.72359,9246.72763,5470.24080,1508.29451,-21.46065,456.85650,458.16500, 
85.3,-16246.72359,9247.99421,5470.24080,1506.52618,-21.96240,456.35475,457.66325, 
85.4,-16246.72359,9249.25541,5470.24080,1504.76213,-22.46526,455.85189,457.16039, 
85.5,-16246.72359,9250.51216,5470.24080,1503.00220,-22.96843,455.34872,456.65722, 
85.6,-16246.72359,9251.76451,5470.24080,1501.24638,-23.47191,454.84524,456.15374, 
85.7,-16246.72359,9253.01246,5470.24080,1499.49466,-23.97567,454.34148,455.64998, 
85.8,-16246.72359,9254.25696,5470.24080,1497.74689,-24.47894,453.83821,455.14671, 
85.9,-16246.72359,9255.49620,5470.24080,1496.00333,-24.98327,453.33388,454.64238, 
86.0,-16246.72359,9256.73110,5470.24080,1494.26381,-25.48788,452.82928,454.13777, 
86.1,-16246.72359,9257.96171,5470.24080,1492.52834,-25.99274,452.32441,453.63291, 
86.2,-16246.72359,9259.18803,5470.24080,1490.79690,-26.49786,451.81929,453.12779, 
86.3,-16246.72359,9260.41101,5470.24080,1489.06933,-27.00246,451.31470,452.62319, 
86.4,-16246.72359,9261.62883,5470.24080,1487.34590,-27.50807,450.80908,452.11758, 
86.5,-16246.72359,9262.84243,5470.24080,1485.62645,-28.01392,450.30323,451.61173, 
86.6,-16246.72359,9264.05183,5470.24080,1483.91097,-28.51999,449.79716,451.10566, 
86.7,-16246.72359,9265.25705,5470.24080,1482.19945,-29.02629,449.29086,450.59936, 
86.8,-16246.72359,9266.45902,5470.24080,1480.49175,-29.53203,448.78512,450.09362, 
86.9,-16246.72359,9267.65595,5470.24080,1478.78810,-30.03875,448.27840,449.58690, 
87.0,-16246.72359,9268.84876,5470.24080,1477.08837,-30.54567,447.77148,449.07998, 
87.1,-16246.72359,9270.03747,5470.24080,1475.39254,-31.05279,447.26437,448.57286, 
87.2,-16246.72359,9271.22210,5470.24080,1473.70060,-31.56009,446.75706,448.06556, 
87.3,-16246.72359,9272.40358,5470.24080,1472.01241,-32.06680,446.25035,447.55885, 
87.4,-16246.72359,9273.58012,5470.24080,1470.32821,-32.57447,445.74269,447.05118, 
87.5,-16246.72359,9274.75263,5470.24080,1468.64786,-33.08230,445.23485,446.54335, 
87.6,-16246.72359,9275.92115,5470.24080,1466.97135,-33.59029,444.72686,446.03536, 
87.7,-16246.72359,9277.08569,5470.24080,1465.29866,-34.09844,444.21871,445.52721, 
87.8,-16246.72359,9278.24716,5470.24080,1463.62965,-34.60598,443.71118,445.01967, 
87.9,-16246.72359,9279.40380,5470.24080,1461.96457,-35.11442,443.20273,444.51123, 
88.0,-16246.72359,9280.55651,5470.24080,1460.30327,-35.62301,442.69414,444.00264, 
88.1,-16246.72359,9281.70532,5470.24080,1458.64575,-36.13173,442.18543,443.49392, 
88.2,-16246.72359,9282.85025,5470.24080,1456.99198,-36.64057,441.67658,442.98508, 
88.3,-16246.72359,9283.99220,5470.24080,1455.34183,-37.14877,441.16838,442.47688, 
88.4,-16246.72359,9285.12941,5470.24080,1453.69554,-37.65785,440.65930,441.96780, 
88.5,-16246.72359,9286.26279,5470.24080,1452.05297,-38.16704,440.15012,441.45861, 
88.6,-16246.72359,9287.39236,5470.24080,1450.41411,-38.67632,439.64083,440.94933, 
88.7,-16246.72359,9288.51814,5470.24080,1448.77895,-39.18571,439.13144,440.43994, 
88.8,-16246.72359,9289.64103,5470.24080,1447.14734,-39.69443,438.62272,439.93122, 
88.9,-16246.72359,9290.75928,5470.24080,1445.51953,-40.20399,438.11316,439.42166, 
89.0,-16246.72359,9291.87380,5470.24080,1443.89537,-40.71363,437.60352,438.91202, 
89.1,-16246.72359,9292.98459,5470.24080,1442.27486,-41.22334,437.09381,438.40231, 
89.2,-16246.72359,9294.09169,5470.24080,1440.65799,-41.73312,436.58403,437.89253, 
89.3,-16246.72359,9295.19598,5470.24080,1439.04461,-42.24221,436.07495,437.38344, 
89.4,-16246.72359,9296.29573,5470.24080,1437.43496,-42.75210,435.56505,436.87355, 
89.5,-16246.72359,9297.39183,5470.24080,1435.82892,-43.26205,435.05511,436.36360, 
89.6,-16246.72359,9298.48431,5470.24080,1434.22645,-43.77204,434.54512,435.85361, 
89.7,-16246.72359,9299.57317,5470.24080,1432.62756,-44.28206,434.03509,435.34359, 
89.8,-16246.72359,9300.65931,5470.24080,1431.03211,-44.79137,433.52578,434.83428, 
89.9,-16246.72359,9301.74101,5470.24080,1429.44033,-45.30145,433.01570,434.32420, 
90.0,-16246.72359,9302.81915,5470.24080,1427.85209,-45.81156,432.50560,433.81409, 
90.1,-16246.72359,9303.89375,5470.24080,1426.26737,-46.32167,431.99548,433.30398, 
90.2,-16246.72359,9304.96483,5470.24080,1424.68617,-46.83180,431.48535,432.79385, 
90.3,-16246.72359,9306.03327,5470.24080,1423.10835,-47.34118,430.97597,432.28447, 
90.4,-16246.72359,9307.09735,5470.24080,1421.53414,-47.85131,430.46585,431.77434, 
90.5,-16246.72359,9308.15797,5470.24080,1419.96340,-48.36142,429.95573,431.26423, 
90.6,-16246.72359,9309.21513,5470.24080,1418.39614,-48.87152,429.44563,430.75413, 
90.7,-16246.72359,9310.26886,5470.24080,1416.83233,-49.38160,428.93555,430.24405, 
90.8,-16246.72359,9311.32004,5470.24080,1415.27185,-49.89091,428.42624,429.73474, 
90.9,-16246.72359,9312.36695,5470.24080,1413.71492,-50.40093,427.91622,429.22472, 
91.0,-16246.72359,9313.41048,5470.24080,1412.16141,-50.91091,427.40624,428.71474, 
91.1,-16246.72359,9314.45064,5470.24080,1410.61131,-51.42084,426.89631,428.20481, 
91.2,-16246.72359,9315.48746,5470.24080,1409.06461,-51.93073,426.38642,427.69492, 
91.3,-16246.72359,9316.52180,5470.24080,1407.52118,-52.43982,425.87733,427.18583, 
91.4,-16246.72359,9317.55196,5470.24080,1405.98125,-52.94959,425.36756,426.67606, 
91.5,-16246.72359,9318.57883,5470.24080,1404.44468,-53.45929,424.85786,426.16636, 
91.6,-16246.72359,9319.60242,5470.24080,1402.91146,-53.96891,424.34824,425.65674, 
91.7,-16246.72359,9320.62274,5470.24080,1401.38160,-54.47846,423.83869,425.14719, 
91.8,-16246.72359,9321.64067,5470.24080,1399.85494,-54.98718,423.32997,424.63847, 
91.9,-16246.72359,9322.65451,5470.24080,1398.33173,-55.49655,422.82060,424.12910, 
92.0,-16246.72359,9323.66514,5470.24080,1396.81183,-56.00583,422.31133,423.61982, 
92.1,-16246.72359,9324.67257,5470.24080,1395.29522,-56.51500,421.80215,423.11065, 
92.2,-16246.72359,9325.67682,5470.24080,1393.78191,-57.02406,421.29309,422.60159, 
92.3,-16246.72359,9326.67876,5470.24080,1392.27176,-57.53227,420.78488,422.09338, 
92.4,-16246.72359,9327.67669,5470.24080,1390.76500,-58.04110,420.27605,421.58455, 
92.5,-16246.72359,9328.67150,5470.24080,1389.26149,-58.54981,419.76735,421.07584, 
92.6,-16246.72359,9329.66318,5470.24080,1387.76123,-59.05838,419.25877,420.56727, 
92.7,-16246.72359,9330.65177,5470.24080,1386.26421,-59.56681,418.75034,420.05884, 
92.8,-16246.72359,9331.63812,5470.24080,1384.77030,-60.07438,418.24277,419.55127, 
92.9,-16246.72359,9332.62055,5470.24080,1383.27972,-60.58252,417.73463,419.04313, 
93.0,-16246.72359,9333.59994,5470.24080,1381.79234,-61.09052,417.22664,418.53513, 
93.1,-16246.72359,9334.57628,5470.24080,1380.30816,-61.59835,416.71880,418.02730, 
93.2,-16246.72359,9335.54961,5470.24080,1378.82717,-62.10602,416.21113,417.51963, 
93.3,-16246.72359,9336.52077,5470.24080,1377.34924,-62.61279,415.70436,417.01286, 
93.4,-16246.72359,9337.48810,5470.24080,1375.87458,-63.12012,415.19703,416.50553, 
93.5,-16246.72359,9338.45245,5470.24080,1374.40308,-63.62726,414.68989,415.99839, 
93.6,-16246.72359,9339.41385,5470.24080,1372.93472,-64.13422,414.18293,415.49143, 
93.7,-16246.72359,9340.37230,5470.24080,1371.46950,-64.64099,413.67616,414.98466, 
93.8,-16246.72359,9341.32866,5470.24080,1370.00729,-65.14684,413.17031,414.47881, 
93.9,-16246.72359,9342.28128,5470.24080,1368.54831,-65.65321,412.66394,413.97244, 
94.0,-16246.72359,9343.23099,5470.24080,1367.09243,-66.15938,412.15777,413.46627, 
94.1,-16246.72359,9344.17782,5470.24080,1365.63964,-66.66533,411.65182,412.96032, 
94.2,-16246.72359,9345.12178,5470.24080,1364.18994,-67.17107,411.14608,412.45458, 
94.3,-16246.72359,9346.06372,5470.24080,1362.74320,-67.67587,410.64128,411.94978, 
94.4,-16246.72359,9347.00199,5470.24080,1361.29964,-68.18117,410.13598,411.44448, 
94.5,-16246.72359,9347.93743,5470.24080,1359.85913,-68.68623,409.63092,410.93942, 
94.6,-16246.72359,9348.87006,5470.24080,1358.42167,-69.19106,409.12609,410.43459, 
94.7,-16246.72359,9349.79990,5470.24080,1356.98725,-69.69565,408.62150,409.93000, 
94.8,-16246.72359,9350.72778,5470.24080,1355.55574,-70.19928,408.11787,409.42637, 
94.9,-16246.72359,9351.65206,5470.24080,1354.12735,-70.70338,407.61378,408.92227, 
95.0,-16246.72359,9352.57360,5470.24080,1352.70198,-71.20722,407.10993,408.41843, 
95.1,-16246.72359,9353.49239,5470.24080,1351.27960,-71.71081,406.60635,407.91484, 
95.2,-16246.72359,9354.40845,5470.24080,1349.86021,-72.21413,406.10302,407.41152, 
95.3,-16246.72359,9355.32262,5470.24080,1348.44369,-72.71648,405.60067,406.90917, 
95.4,-16246.72359,9356.23327,5470.24080,1347.03025,-73.21927,405.09788,406.40638, 
95.5,-16246.72359,9357.14123,5470.24080,1345.61977,-73.72179,404.59536,405.90386, 
95.6,-16246.72359,9358.04652,5470.24080,1344.21224,-74.22404,404.09312,405.40161, 
95.7,-16246.72359,9358.94915,5470.24080,1342.80765,-74.72600,403.59116,404.89965, 
95.8,-16246.72359,9359.84994,5470.24080,1341.40589,-75.22697,403.09019,404.39868, 
95.9,-16246.72359,9360.74728,5470.24080,1340.00715,-75.72836,402.58880,403.89729, 
96.0,-16246.72359,9361.64201,5470.24080,1338.61133,-76.22946,402.08770,403.39619, 
96.1,-16246.72359,9362.53412,5470.24080,1337.21842,-76.73026,401.58689,402.89539, 
96.2,-16246.72359,9363.42363,5470.24080,1335.82840,-77.23077,401.08638,402.39488, 
96.3,-16246.72359,9364.31136,5470.24080,1334.44116,-77.73027,400.58688,401.89538, 
96.4,-16246.72359,9365.19571,5470.24080,1333.05691,-78.23017,400.08698,401.39548, 
96.5,-16246.72359,9366.07750,5470.24080,1331.67552,-78.72977,399.58738,400.89588, 
96.6,-16246.72359,9366.95674,5470.24080,1330.29700,-79.22906,399.08809,400.39659, 
96.7,-16246.72359,9367.83343,5470.24080,1328.92132,-79.72804,398.58911,399.89761, 
96.8,-16246.72359,9368.70841,5470.24080,1327.54839,-80.22600,398.09115,399.39965, 
96.9,-16246.72359,9369.58006,5470.24080,1326.17839,-80.72435,397.59281,398.90130, 
97.0,-16246.72359,9370.44920,5470.24080,1324.81122,-81.22237,397.09478,398.40328, 
97.1,-16246.72359,9371.31585,5470.24080,1323.44686,-81.72008,396.59707,397.90557, 
97.2,-16246.72359,9372.18002,5470.24080,1322.08531,-82.21747,396.09969,397.40818, 
97.3,-16246.72359,9373.04251,5470.24080,1320.72645,-82.71383,395.60332,396.91182, 
97.4,-16246.72359,9373.90174,5470.24080,1319.37049,-83.21056,395.10659,396.41509, 
97.5,-16246.72359,9374.75851,5470.24080,1318.01731,-83.70697,394.61018,395.91868, 
97.6,-16246.72359,9375.61284,5470.24080,1316.66691,-84.20305,394.11410,395.42260, 
97.7,-16246.72359,9376.46474,5470.24080,1315.31926,-84.69880,393.61836,394.92685, 
97.8,-16246.72359,9377.31500,5470.24080,1313.97427,-85.19352,393.12364,394.43213, 
97.9,-16246.72359,9378.16206,5470.24080,1312.63214,-85.68860,392.62855,393.93705, 
98.0,-16246.72359,9379.00671,5470.24080,1311.29274,-86.18335,392.13380,393.44230, 
98.1,-16246.72359,9379.84896,5470.24080,1309.95607,-86.67777,391.63939,392.94788, 
98.2,-16246.72359,9380.68883,5470.24080,1308.62212,-87.17185,391.14530,392.45380, 
98.3,-16246.72359,9381.52711,5470.24080,1307.29078,-87.66490,390.65225,391.96075, 
98.4,-16246.72359,9382.36223,5470.24080,1305.96226,-88.15831,390.15884,391.46734, 
98.5,-16246.72359,9383.19498,5470.24080,1304.63643,-88.65139,389.66576,390.97426, 
98.6,-16246.72359,9384.02538,5470.24080,1303.31329,-89.14413,389.17302,390.48152, 
98.7,-16246.72359,9384.85343,5470.24080,1301.99283,-89.63653,388.68062,389.98912, 
98.8,-16246.72359,9385.67994,5470.24080,1300.67494,-90.12792,388.18924,389.49773, 
98.9,-16246.72359,9386.50333,5470.24080,1299.35982,-90.61965,387.69750,389.00600, 
99.0,-16246.72359,9387.32439,5470.24080,1298.04735,-91.11105,387.20610,388.51460, 
99.1,-16246.72359,9388.14314,5470.24080,1296.73754,-91.60212,386.71503,388.02353, 
99.2,-16246.72359,9388.95957,5470.24080,1295.43036,-92.09286,386.22429,387.53279, 
99.3,-16246.72359,9389.77449,5470.24080,1294.12572,-92.58258,385.73457,387.04307, 
99.4,-16246.72359,9390.58634,5470.24080,1292.82380,-93.07266,385.24450,386.55299, 
99.5,-16246.72359,9391.39589,5470.24080,1291.52450,-93.56240,384.75475,386.06325, 
99.6,-16246.72359,9392.20316,5470.24080,1290.22781,-94.05182,384.26533,385.57383, 
99.7,-16246.72359,9393.00815,5470.24080,1288.93372,-94.54092,383.77623,385.08473, 
99.8,-16246.72359,9393.81166,5470.24080,1287.64213,-95.02901,383.28814,384.59664, 
99.9,-16246.72359,9394.61211,5470.24080,1286.35321,-95.51747,382.79968,384.10818, 
100.0,-16246.72359,9395.41031,5470.24080,1285.06688,-96.00560,382.31155,383.62005, 
100.1,-16246.72359,9396.20626,5470.24080,1283.78312,-96.49342,381.82373,383.13223, 
100.2,-16246.72359,9396.99996,5470.24080,1282.50192,-96.98092,381.33623,382.64473, 
100.3,-16246.72359,9397.79218,5470.24080,1281.22317,-97.46744,380.84971,382.15821, 
100.4,-16246.72359,9398.58140,5470.24080,1279.94707,-97.95432,380.36283,381.67133, 
100.5,-16246.72359,9399.36838,5470.24080,1278.67351,-98.44091,379.87625,381.18474, 
100.6,-16246.72359,9400.15313,5470.24080,1277.40248,-98.92718,379.38997,380.69847, 
100.7,-16246.72359,9400.93565,5470.24080,1276.13398,-99.41316,378.90399,380.21249, 
100.8,-16246.72359,9401.71672,5470.24080,1274.86790,-99.89818,378.41898,379.72747, 
100.9,-16246.72359,9402.49480,5470.24080,1273.60442,-100.38357,377.93358,379.24208, 
101.0,-16246.72359,9403.27067,5470.24080,1272.34345,-100.86868,377.44847,378.75697, 
101.1,-16246.72359,9404.04433,5470.24080,1271.08497,-101.35350,376.96365,378.27215, 
101.2,-16246.72359,9404.81578,5470.24080,1269.82897,-101.83805,376.47910,377.78760, 
101.3,-16246.72359,9405.58579,5470.24080,1268.57536,-102.32165,375.99551,377.30400, 
101.4,-16246.72359,9406.35283,5470.24080,1267.32432,-102.80565,375.51151,376.82000, 
101.5,-16246.72359,9407.11767,5470.24080,1266.07574,-103.28938,375.02777,376.33627, 
101.6,-16246.72359,9407.88031,5470.24080,1264.82963,-103.77286,374.54430,375.85279, 
101.7,-16246.72359,9408.64076,5470.24080,1263.58596,-104.25607,374.06108,375.36958, 
101.8,-16246.72359,9409.39978,5470.24080,1262.34464,-104.73837,373.57878,374.88728, 
101.9,-16246.72359,9410.15585,5470.24080,1261.10585,-105.22110,373.09606,374.40455, 
