Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
104.8,-20308.40449,16756.74890,1145.50853,2335.87943,-70.26763,1920.07714,1919.28213, 
104.9,-20308.40449,16760.60481,1145.50853,2333.65269,-68.63846,1918.44797,1917.65296, 
105.0,-20308.40449,16764.45279,1145.50853,2331.43020,-67.01297,1916.82248,1916.02747, 
105.1,-20308.40449,16768.29288,1145.50853,2329.21194,-65.39114,1915.20065,1914.40564, 
105.2,-20308.40449,16772.12511,1145.50853,2326.99789,-63.77296,1913.58247,1912.78746, 
105.3,-20308.40449,16775.95100,1145.50853,2324.78788,-62.15708,1911.96659,1911.17158, 
105.4,-20308.40449,16779.76756,1145.50853,2322.58223,-60.54616,1910.35567,1909.56066, 
105.5,-20308.40449,16783.57633,1145.50853,2320.38077,-58.93886,1908.74837,1907.95336, 
105.6,-20308.40449,16787.37734,1145.50853,2318.18347,-57.33515,1907.14466,1906.34965, 
105.7,-20308.40449,16791.17060,1145.50853,2315.99033,-55.73503,1905.54454,1904.74953, 
105.8,-20308.40449,16794.95764,1145.50853,2313.80117,-54.13715,1903.94666,1903.15165, 
105.9,-20308.40449,16798.73548,1145.50853,2311.61631,-52.54417,1902.35368,1901.55867, 
106.0,-20308.40449,16802.50565,1145.50853,2309.43557,-50.95473,1900.76424,1899.96923, 
106.1,-20308.40449,16806.26817,1145.50853,2307.25895,-49.36884,1899.17835,1898.38334, 
106.2,-20308.40449,16810.02306,1145.50853,2305.08642,-47.78647,1897.59598,1896.80097, 
106.3,-20308.40449,16813.77184,1145.50853,2302.91782,-46.20630,1896.01581,1895.22080, 
106.4,-20308.40449,16817.51155,1145.50853,2300.75345,-44.63096,1894.44047,1893.64546, 
106.5,-20308.40449,16821.24369,1145.50853,2298.59315,-43.05911,1892.86862,1892.07361, 
106.6,-20308.40449,16824.96830,1145.50853,2296.43691,-41.49075,1891.30026,1890.50525, 
106.7,-20308.40449,16828.68539,1145.50853,2294.28470,-39.92587,1889.73537,1888.94037, 
106.8,-20308.40449,16832.39647,1145.50853,2292.13637,-38.36312,1888.17263,1887.37762, 
106.9,-20308.40449,16836.09859,1145.50853,2289.99221,-36.80516,1886.61467,1885.81966, 
107.0,-20308.40449,16839.79325,1145.50853,2287.85206,-35.25064,1885.06015,1884.26514, 
107.1,-20308.40449,16843.48048,1145.50853,2285.71591,-33.69956,1883.50907,1882.71406, 
107.2,-20308.40449,16847.16030,1145.50853,2283.58375,-32.15191,1881.96142,1881.16641, 
107.3,-20308.40449,16850.83420,1145.50853,2281.45540,-30.60636,1880.41587,1879.62086, 
107.4,-20308.40449,16854.49925,1145.50853,2279.33117,-29.06554,1878.87505,1878.08004, 
107.5,-20308.40449,16858.15695,1145.50853,2277.21089,-27.52812,1877.33763,1876.54262, 
107.6,-20308.40449,16861.80731,1145.50853,2275.09456,-25.99409,1875.80360,1875.00859, 
107.7,-20308.40449,16865.45035,1145.50853,2272.98215,-24.46345,1874.27296,1873.47795, 
107.8,-20308.40449,16869.08757,1145.50853,2270.87351,-22.93488,1872.74439,1871.94938, 
107.9,-20308.40449,16872.71604,1145.50853,2268.76893,-21.41099,1871.22050,1870.42549, 
108.0,-20308.40449,16876.33725,1145.50853,2266.66825,-19.89046,1869.69997,1868.90496, 
108.1,-20308.40449,16879.95121,1145.50853,2264.57146,-18.37329,1868.18280,1867.38779, 
108.2,-20308.40449,16883.55795,1145.50853,2262.47854,-16.85947,1866.66898,1865.87397, 
108.3,-20308.40449,16887.15894,1145.50853,2260.38933,-15.34769,1865.15720,1864.36219, 
108.4,-20308.40449,16890.75128,1145.50853,2258.30413,-13.84055,1863.65006,1862.85505, 
108.5,-20308.40449,16894.33645,1145.50853,2256.22277,-12.33673,1862.14624,1861.35123, 
108.6,-20308.40449,16897.91446,1145.50853,2254.14525,-10.83625,1860.64575,1859.85075, 
108.7,-20308.40449,16901.48533,1145.50853,2252.07155,-9.33907,1859.14858,1858.35357, 
108.8,-20308.40449,16905.05053,1145.50853,2250.00151,-7.84392,1857.65343,1856.85842, 
108.9,-20308.40449,16908.60717,1145.50853,2247.93542,-6.35337,1856.16288,1855.36787, 
109.0,-20308.40449,16912.15671,1145.50853,2245.87313,-4.86612,1854.67563,1853.88062, 
109.1,-20308.40449,16915.69918,1145.50853,2243.81461,-3.38216,1853.19167,1852.39666, 
109.2,-20308.40449,16919.23459,1145.50853,2241.75987,-1.90150,1851.71101,1850.91600, 
109.3,-20308.40449,16922.76440,1145.50853,2239.70873,-0.42283,1850.23234,1849.43733, 
109.4,-20308.40449,16926.28572,1145.50853,2237.66149,1.05126,1848.75825,1847.96324, 
109.5,-20308.40449,16929.80003,1145.50853,2235.61800,2.52207,1847.28744,1846.49243, 
109.6,-20308.40449,16933.30734,1145.50853,2233.57823,3.98961,1845.81989,1845.02489, 
109.7,-20308.40449,16936.80766,1145.50853,2231.54219,5.45389,1844.35562,1843.56061, 
109.8,-20308.40449,16940.30245,1145.50853,2229.50969,6.91618,1842.89333,1842.09832, 
109.9,-20308.40449,16943.78883,1145.50853,2227.48105,8.37392,1841.43559,1840.64058, 
110.0,-20308.40449,16947.26826,1145.50853,2225.45610,9.82840,1839.98111,1839.18610, 
110.1,-20308.40449,16950.74076,1145.50853,2223.43483,11.27963,1838.52988,1837.73487, 
110.2,-20308.40449,16954.20634,1145.50853,2221.41722,12.72760,1837.08191,1836.28690, 
110.3,-20308.40449,16957.66645,1145.50853,2219.40312,14.17361,1835.63590,1834.84089, 
110.4,-20308.40449,16961.11822,1145.50853,2217.39282,15.61509,1834.19442,1833.39941, 
110.5,-20308.40449,16964.56311,1145.50853,2215.38616,17.05332,1832.75619,1831.96118, 
110.6,-20308.40449,16968.00113,1145.50853,2213.38313,18.48831,1831.32120,1830.52619, 
110.7,-20308.40449,16971.43229,1145.50853,2211.38372,19.92005,1829.88946,1829.09445, 
110.8,-20308.40449,16974.85804,1145.50853,2209.38776,21.34984,1828.45967,1827.66466, 
110.9,-20308.40449,16978.27551,1145.50853,2207.39556,22.77511,1827.03440,1826.23939, 
111.0,-20308.40449,16981.68616,1145.50853,2205.40695,24.19715,1825.61236,1824.81735, 
111.1,-20308.40449,16985.09000,1145.50853,2203.42191,25.61595,1824.19356,1823.39855, 
111.2,-20308.40449,16988.48704,1145.50853,2201.44045,27.03152,1822.77799,1821.98298, 
111.3,-20308.40449,16991.87870,1145.50853,2199.46239,28.44514,1821.36437,1820.56936, 
111.4,-20308.40449,16995.26216,1145.50853,2197.48804,29.85425,1819.95526,1819.16025, 
111.5,-20308.40449,16998.63886,1145.50853,2195.51723,31.26013,1818.54938,1817.75437, 
111.6,-20308.40449,17002.00879,1145.50853,2193.54995,32.66278,1817.14673,1816.35172, 
111.7,-20308.40449,17005.37197,1145.50853,2191.58619,34.06220,1815.74731,1814.95230, 
111.8,-20308.40449,17008.72982,1145.50853,2189.62580,35.45966,1814.34985,1813.55484, 
111.9,-20308.40449,17012.07953,1145.50853,2187.66906,36.85263,1812.95688,1812.16187, 
112.0,-20308.40449,17015.42251,1145.50853,2185.71581,38.24237,1811.56714,1810.77213, 
112.1,-20308.40449,17018.75879,1145.50853,2183.76605,39.62888,1810.18063,1809.38562, 
112.2,-20308.40449,17022.08836,1145.50853,2181.81976,41.01216,1808.79735,1808.00234, 
112.3,-20308.40449,17025.41264,1145.50853,2179.87680,42.39348,1807.41603,1806.62102, 
112.4,-20308.40449,17028.72883,1145.50853,2177.93743,43.77031,1806.03920,1805.24419, 
112.5,-20308.40449,17032.03834,1145.50853,2176.00152,45.14391,1804.66560,1803.87059, 
112.6,-20308.40449,17035.34119,1145.50853,2174.06904,46.51427,1803.29524,1802.50023, 
112.7,-20308.40449,17038.63737,1145.50853,2172.14000,47.88141,1801.92810,1801.13309, 
112.8,-20308.40449,17041.92830,1145.50853,2170.21422,49.24657,1800.56294,1799.76793, 
112.9,-20308.40449,17045.21119,1145.50853,2168.29201,50.60724,1799.20227,1798.40726, 
113.0,-20308.40449,17048.48744,1145.50853,2166.37319,51.96467,1797.84483,1797.04983, 
113.1,-20308.40449,17051.75706,1145.50853,2164.45777,53.31887,1796.49064,1795.69563, 
113.2,-20308.40449,17055.02006,1145.50853,2162.54574,54.66984,1795.13967,1794.34466, 
113.3,-20308.40449,17058.27784,1145.50853,2160.63693,56.01881,1793.79070,1792.99569, 
113.4,-20308.40449,17061.52761,1145.50853,2158.73164,57.36329,1792.44622,1791.65121, 
113.5,-20308.40449,17064.77079,1145.50853,2156.82970,58.70453,1791.10498,1790.30997, 
113.6,-20308.40449,17068.00737,1145.50853,2154.93111,60.04252,1789.76699,1788.97198, 
113.7,-20308.40449,17071.23736,1145.50853,2153.03586,61.37727,1788.43224,1787.63723, 
113.8,-20308.40449,17074.46217,1145.50853,2151.14380,62.71001,1787.09950,1786.30449, 
113.9,-20308.40449,17077.67901,1145.50853,2149.25520,64.03825,1785.77126,1784.97625, 
114.0,-20308.40449,17080.88928,1145.50853,2147.36992,65.36324,1784.44627,1783.65126, 
114.1,-20308.40449,17084.09299,1145.50853,2145.48794,66.68498,1783.12453,1782.32952, 
114.2,-20308.40449,17087.29015,1145.50853,2143.60926,68.00345,1781.80606,1781.01105, 
114.3,-20308.40449,17090.48214,1145.50853,2141.73372,69.31990,1780.48961,1779.69460, 
114.4,-20308.40449,17093.66620,1145.50853,2139.86161,70.63185,1779.17766,1778.38265, 
114.5,-20308.40449,17096.84372,1145.50853,2137.99276,71.94052,1777.86899,1777.07398, 
114.6,-20308.40449,17100.01471,1145.50853,2136.12717,73.24593,1776.56358,1775.76857, 
114.7,-20308.40449,17103.17918,1145.50853,2134.26484,74.54806,1775.26145,1774.46644, 
114.8,-20308.40449,17106.33850,1145.50853,2132.40561,75.84815,1773.96136,1773.16635, 
114.9,-20308.40449,17109.48992,1145.50853,2130.54976,77.14372,1772.66579,1771.87078, 
115.0,-20308.40449,17112.63483,1145.50853,2128.69714,78.43601,1771.37350,1770.57849, 
115.1,-20308.40449,17115.77323,1145.50853,2126.84773,79.72501,1770.08450,1769.28949, 
115.2,-20308.40449,17118.90514,1145.50853,2125.00154,81.01072,1768.79879,1768.00378, 
115.3,-20308.40449,17122.03191,1145.50853,2123.15841,82.29436,1767.51515,1766.72014, 
115.4,-20308.40449,17125.15082,1145.50853,2121.31861,83.57348,1766.23603,1765.44102, 
115.5,-20308.40449,17128.26325,1145.50853,2119.48200,84.84929,1764.96022,1764.16521, 
115.6,-20308.40449,17131.36918,1145.50853,2117.64857,86.12179,1763.68772,1762.89271, 
115.7,-20308.40449,17134.46864,1145.50853,2115.81830,87.39098,1762.41852,1761.62352, 
115.8,-20308.40449,17137.56299,1145.50853,2113.99106,88.65809,1761.15142,1760.35641, 
115.9,-20308.40449,17140.64950,1145.50853,2112.16711,89.92065,1759.88886,1759.09385, 
116.0,-20308.40449,17143.72954,1145.50853,2110.34630,91.17989,1758.62962,1757.83461, 
116.1,-20308.40449,17146.80312,1145.50853,2108.52863,92.43579,1757.37371,1756.57871, 
116.2,-20308.40449,17149.87024,1145.50853,2106.71409,93.68837,1756.12114,1755.32613, 
116.3,-20308.40449,17152.93226,1145.50853,2104.90253,94.93884,1754.87067,1754.07566, 
116.4,-20308.40449,17155.98647,1145.50853,2103.09422,96.18474,1753.62477,1752.82976, 
116.5,-20308.40449,17159.03423,1145.50853,2101.28902,97.42729,1752.38222,1751.58721, 
116.6,-20308.40449,17162.07555,1145.50853,2099.48691,98.66650,1751.14301,1750.34800, 
116.7,-20308.40449,17165.11042,1145.50853,2097.68789,99.90236,1749.90715,1749.11214, 
116.8,-20308.40449,17168.14021,1145.50853,2095.89182,101.13607,1748.67344,1747.87843, 
116.9,-20308.40449,17171.16220,1145.50853,2094.09895,102.36520,1747.44431,1746.64930, 
117.0,-20308.40449,17174.17777,1145.50853,2092.30915,103.59096,1746.21855,1745.42354, 
117.1,-20308.40449,17177.18690,1145.50853,2090.52241,104.81336,1744.99615,1744.20114, 
117.2,-20308.40449,17180.18961,1145.50853,2088.73871,106.03237,1743.77714,1742.98213, 
117.3,-20308.40449,17183.18725,1145.50853,2086.95792,107.24921,1742.56030,1741.76529, 
117.4,-20308.40449,17186.17711,1145.50853,2085.18030,108.46146,1741.34805,1740.55304, 
117.5,-20308.40449,17189.16056,1145.50853,2083.40571,109.67031,1740.13920,1739.34419, 
117.6,-20308.40449,17192.13759,1145.50853,2081.63413,110.87577,1738.93374,1738.13873, 
117.7,-20308.40449,17195.10821,1145.50853,2079.86557,112.07782,1737.73169,1736.93668, 
117.8,-20308.40449,17198.07377,1145.50853,2078.09987,113.27768,1736.53183,1735.73682, 
117.9,-20308.40449,17201.03157,1145.50853,2076.33730,114.47291,1735.33660,1734.54159, 
118.0,-20308.40449,17203.98297,1145.50853,2074.57772,115.66473,1734.14478,1733.34977, 
118.1,-20308.40449,17206.92797,1145.50853,2072.82112,116.85313,1732.95638,1732.16137, 
118.2,-20308.40449,17209.86657,1145.50853,2071.06749,118.03810,1731.77141,1730.97640, 
118.3,-20308.40449,17212.80011,1145.50853,2069.31669,119.22084,1730.58867,1729.79366, 
118.4,-20308.40449,17215.72591,1145.50853,2067.56898,120.39894,1729.41057,1728.61556, 
118.5,-20308.40449,17218.64533,1145.50853,2065.82423,121.57360,1728.23591,1727.44090, 
118.6,-20308.40449,17221.55836,1145.50853,2064.08241,122.74481,1727.06470,1726.26969, 
118.7,-20308.40449,17224.46500,1145.50853,2062.34353,123.91257,1725.89694,1725.10193, 
118.8,-20308.40449,17227.36658,1145.50853,2060.60745,125.07807,1724.73144,1723.93643, 
118.9,-20308.40449,17230.26045,1145.50853,2058.87441,126.23891,1723.57060,1722.77559, 
119.0,-20308.40449,17233.14794,1145.50853,2057.14429,127.39628,1722.41323,1721.61822, 
119.1,-20308.40449,17236.02905,1145.50853,2055.41708,128.55017,1721.25934,1720.46433, 
119.2,-20308.40449,17238.90379,1145.50853,2053.69276,129.70059,1720.10892,1719.31391, 
119.3,-20308.40449,17241.77347,1145.50853,2051.97120,130.84872,1718.96079,1718.16578, 
119.4,-20308.40449,17244.63546,1145.50853,2050.25266,131.99216,1717.81735,1717.02234, 
119.5,-20308.40449,17247.49108,1145.50853,2048.53700,133.13211,1716.67740,1715.88239, 
119.6,-20308.40449,17250.34033,1145.50853,2046.82420,134.26857,1715.54094,1714.74593, 
119.7,-20308.40449,17253.18321,1145.50853,2045.11426,135.40151,1714.40799,1713.61299, 
119.8,-20308.40449,17256.02105,1145.50853,2043.40705,136.53214,1713.27737,1712.48236, 
119.9,-20308.40449,17258.85120,1145.50853,2041.70282,137.65806,1712.15145,1711.35644, 
120.0,-20308.40449,17261.67500,1145.50853,2040.00142,138.78047,1711.02904,1710.23403, 
120.1,-20308.40449,17264.49244,1145.50853,2038.30286,139.89934,1709.91017,1709.11516, 
120.2,-20308.40449,17267.30352,1145.50853,2036.60713,141.01469,1708.79482,1707.99981, 
120.3,-20308.40449,17270.10956,1145.50853,2034.91409,142.12769,1707.68182,1706.88681, 
120.4,-20308.40449,17272.90793,1145.50853,2033.22399,143.23596,1706.57355,1705.77854, 
120.5,-20308.40449,17275.69996,1145.50853,2031.53669,144.34069,1705.46882,1704.67381, 
120.6,-20308.40449,17278.48563,1145.50853,2029.85219,145.44186,1704.36765,1703.57264, 
120.7,-20308.40449,17281.26496,1145.50853,2028.17048,146.53948,1703.27003,1702.47502, 
120.8,-20308.40449,17284.03925,1145.50853,2026.49143,147.63472,1702.17479,1701.37978, 
120.9,-20308.40449,17286.80589,1145.50853,2024.81528,148.72521,1701.08430,1700.28929, 
121.0,-20308.40449,17289.56619,1145.50853,2023.14191,149.81214,1699.99737,1699.20236, 
121.1,-20308.40449,17292.32015,1145.50853,2021.47130,150.89549,1698.91402,1698.11901, 
121.2,-20308.40449,17295.06777,1145.50853,2019.80344,151.97526,1697.83425,1697.03924, 
121.3,-20308.40449,17297.81036,1145.50853,2018.13821,153.05261,1696.75690,1695.96189, 
121.4,-20308.40449,17300.54531,1145.50853,2016.47585,154.12520,1695.68431,1694.88930, 
121.5,-20308.40449,17303.27394,1145.50853,2014.81622,155.19420,1694.61531,1693.82030, 
121.6,-20308.40449,17305.99623,1145.50853,2013.15933,156.25960,1693.54991,1692.75490, 
121.7,-20308.40449,17308.71220,1145.50853,2011.50515,157.32139,1692.48812,1691.69311, 
121.8,-20308.40449,17311.42313,1145.50853,2009.85357,158.38074,1691.42877,1690.63376, 
121.9,-20308.40449,17314.12645,1145.50853,2008.20482,159.43531,1690.37420,1689.57919, 
122.0,-20308.40449,17316.82344,1145.50853,2006.55878,160.48626,1689.32325,1688.52824, 
122.1,-20308.40449,17319.51412,1145.50853,2004.91543,161.53359,1688.27592,1687.48091, 
122.2,-20308.40449,17322.19848,1145.50853,2003.27477,162.57729,1687.23222,1686.43721, 
122.3,-20308.40449,17324.87781,1145.50853,2001.63667,163.61852,1686.19099,1685.39598, 
122.4,-20308.40449,17327.54954,1145.50853,2000.00137,164.65495,1685.15456,1684.35955, 
122.5,-20308.40449,17330.21496,1145.50853,1998.36874,165.68774,1684.12177,1683.32676, 
122.6,-20308.40449,17332.87407,1145.50853,1996.73878,166.71689,1683.09262,1682.29761, 
122.7,-20308.40449,17335.52687,1145.50853,1995.11147,167.74238,1682.06713,1681.27212, 
122.8,-20308.40449,17338.17465,1145.50853,1993.48668,168.76538,1681.04413,1680.24912, 
122.9,-20308.40449,17340.81485,1145.50853,1991.86467,169.78356,1680.02595,1679.23094, 
123.0,-20308.40449,17343.44875,1145.50853,1990.24529,170.79808,1679.01143,1678.21642, 
123.1,-20308.40449,17346.07635,1145.50853,1988.62855,171.80893,1678.00058,1677.20557, 
123.2,-20308.40449,17348.69765,1145.50853,1987.01442,172.81612,1676.99339,1676.19838, 
123.3,-20308.40449,17351.31394,1145.50853,1985.40280,173.82077,1675.98873,1675.19373, 
123.4,-20308.40449,17353.92266,1145.50853,1983.79391,174.82060,1674.98891,1674.19390, 
123.5,-20308.40449,17356.52509,1145.50853,1982.18762,175.81675,1673.99276,1673.19775, 
123.6,-20308.40449,17359.12123,1145.50853,1980.58393,176.80921,1673.00030,1672.20529, 
123.7,-20308.40449,17361.71110,1145.50853,1978.98284,177.79798,1672.01153,1671.21652, 
123.8,-20308.40449,17364.29595,1145.50853,1977.38421,178.78420,1671.02531,1670.23030, 
123.9,-20308.40449,17366.87325,1145.50853,1975.78828,179.76557,1670.04394,1669.24893, 
124.0,-20308.40449,17369.44428,1145.50853,1974.19493,180.74325,1669.06626,1668.27125, 
124.1,-20308.40449,17372.00903,1145.50853,1972.60414,181.71722,1668.09229,1667.29728, 
124.2,-20308.40449,17374.56752,1145.50853,1971.01592,182.68748,1667.12203,1666.32702, 
124.3,-20308.40449,17377.12100,1145.50853,1969.43013,183.65517,1666.15434,1665.35933, 
124.4,-20308.40449,17379.66695,1145.50853,1967.84701,184.61800,1665.19151,1664.39650, 
124.5,-20308.40449,17382.20664,1145.50853,1966.26643,185.57711,1664.23240,1663.43739, 
124.6,-20308.40449,17384.74007,1145.50853,1964.68839,186.53251,1663.27700,1662.48199, 
124.7,-20308.40449,17387.26725,1145.50853,1963.11289,187.48417,1662.32534,1661.53033, 
124.8,-20308.40449,17389.78942,1145.50853,1961.53978,188.43325,1661.37626,1660.58125, 
124.9,-20308.40449,17392.30409,1145.50853,1959.96932,189.37745,1660.43205,1659.63705, 
125.0,-20308.40449,17394.81252,1145.50853,1958.40137,190.31793,1659.49158,1658.69657, 
125.1,-20308.40449,17397.31470,1145.50853,1956.83592,191.25466,1658.55485,1657.75984, 
125.2,-20308.40449,17399.81064,1145.50853,1955.27298,192.18766,1657.62185,1656.82684, 
125.3,-20308.40449,17402.30159,1145.50853,1953.71241,193.11804,1656.69147,1655.89646, 
125.4,-20308.40449,17404.78505,1145.50853,1952.15445,194.04355,1655.76596,1654.97095, 
125.5,-20308.40449,17407.26229,1145.50853,1950.59897,194.96530,1654.84421,1654.04920, 
125.6,-20308.40449,17409.73330,1145.50853,1949.04597,195.88331,1653.92620,1653.13119, 
125.7,-20308.40449,17412.19808,1145.50853,1947.49544,196.79756,1653.01195,1652.21694, 
125.8,-20308.40449,17414.65789,1145.50853,1945.94726,197.70919,1652.10032,1651.30531, 
125.9,-20308.40449,17417.11023,1145.50853,1944.40165,198.61592,1651.19358,1650.39858, 
126.0,-20308.40449,17419.55636,1145.50853,1942.85850,199.51890,1650.29061,1649.49560, 
126.1,-20308.40449,17421.99628,1145.50853,1941.31779,200.41812,1649.39139,1648.59638, 
126.2,-20308.40449,17424.43000,1145.50853,1939.77953,201.31357,1648.49594,1647.70093, 
126.3,-20308.40449,17426.85875,1145.50853,1938.24359,202.20637,1647.60314,1646.80813, 
126.4,-20308.40449,17429.28006,1145.50853,1936.71019,203.09429,1646.71522,1645.92021, 
126.5,-20308.40449,17431.69517,1145.50853,1935.17922,203.97843,1645.83108,1645.03607, 
126.6,-20308.40449,17434.10410,1145.50853,1933.65066,204.85880,1644.95071,1644.15570, 
126.7,-20308.40449,17436.50684,1145.50853,1932.12452,205.73540,1644.07411,1643.27910, 
126.8,-20308.40449,17438.90462,1145.50853,1930.60067,206.60934,1643.20017,1642.40516, 
126.9,-20308.40449,17441.29500,1145.50853,1929.07934,207.47838,1642.33113,1641.53612, 
127.0,-20308.40449,17443.67920,1145.50853,1927.56040,208.34364,1641.46587,1640.67086, 
127.1,-20308.40449,17446.05723,1145.50853,1926.04385,209.20513,1640.60438,1639.80937, 
127.2,-20308.40449,17448.42909,1145.50853,1924.52969,210.06283,1639.74668,1638.95167, 
127.3,-20308.40449,17450.79602,1145.50853,1923.01779,210.91785,1638.89165,1638.09665, 
127.4,-20308.40449,17453.15556,1145.50853,1921.50838,211.76799,1638.04152,1637.24651, 
127.5,-20308.40449,17455.50895,1145.50853,1920.00134,212.61433,1637.19518,1636.40017, 
127.6,-20308.40449,17457.85619,1145.50853,1918.49666,213.45689,1636.35261,1635.55761, 
127.7,-20308.40449,17460.19729,1145.50853,1916.99434,214.29567,1635.51384,1634.71883, 
127.8,-20308.40449,17462.53347,1145.50853,1915.49425,215.13176,1634.67775,1633.88274, 
127.9,-20308.40449,17464.86229,1145.50853,1913.99662,215.96295,1633.84656,1633.05155, 
128.0,-20308.40449,17467.18498,1145.50853,1912.50134,216.79036,1633.01915,1632.22414, 
128.1,-20308.40449,17469.50276,1145.50853,1911.00827,217.61507,1632.19444,1631.39943, 
128.2,-20308.40449,17471.81199,1145.50853,1909.51776,218.43379,1631.37572,1630.58071, 
128.3,-20308.40449,17474.11754,1145.50853,1908.02935,219.25093,1630.55858,1629.76357, 
128.4,-20308.40449,17476.41454,1145.50853,1906.54348,220.06206,1629.74744,1628.95244, 
128.5,-20308.40449,17478.70787,1145.50853,1905.05970,220.87161,1628.93790,1628.14289, 
128.6,-20308.40449,17480.99510,1145.50853,1903.57822,221.67736,1628.13215,1627.33714, 
128.7,-20308.40449,17483.27381,1145.50853,1902.09928,222.47713,1627.33238,1626.53737, 
128.8,-20308.40449,17485.54885,1145.50853,1900.62240,223.27529,1626.53422,1625.73921, 
128.9,-20308.40449,17487.81539,1145.50853,1899.14804,224.06747,1625.74204,1624.94703, 
129.0,-20308.40449,17490.07826,1145.50853,1897.67574,224.85805,1624.95146,1624.15645, 
129.1,-20308.40449,17492.33506,1145.50853,1896.20573,225.64483,1624.16468,1623.36967, 
129.2,-20308.40449,17494.58338,1145.50853,1894.73821,226.42563,1623.38388,1622.58887, 
129.3,-20308.40449,17496.82805,1145.50853,1893.27274,227.20483,1622.60468,1621.80967, 
129.4,-20308.40449,17499.06425,1145.50853,1891.80976,227.97805,1621.83146,1621.03645, 
129.5,-20308.40449,17501.29681,1145.50853,1890.34881,228.74966,1621.05984,1620.26484, 
129.6,-20308.40449,17503.52332,1145.50853,1888.89012,229.51749,1620.29202,1619.49701, 
129.7,-20308.40449,17505.74140,1145.50853,1887.43390,230.27934,1619.53017,1618.73516, 
129.8,-20308.40449,17507.95584,1145.50853,1885.97970,231.03958,1618.76993,1617.97492, 
129.9,-20308.40449,17510.16185,1145.50853,1884.52796,231.79386,1618.01565,1617.22064, 
130.0,-20308.40449,17512.36424,1145.50853,1883.07824,232.54652,1617.26299,1616.46798, 
130.1,-20308.40449,17514.56061,1145.50853,1881.63074,233.29540,1616.51411,1615.71910, 
130.2,-20308.40449,17516.74859,1145.50853,1880.18569,234.03832,1615.77119,1614.97618, 
130.3,-20308.40449,17518.93295,1145.50853,1878.74263,234.77962,1615.02989,1614.23488, 
130.4,-20308.40449,17521.10893,1145.50853,1877.30201,235.51498,1614.29453,1613.49952, 
130.5,-20308.40449,17523.28130,1145.50853,1875.86338,236.24872,1613.56079,1612.76578, 
130.6,-20308.40449,17525.44769,1145.50853,1874.42695,236.97868,1612.83083,1612.03582, 
130.7,-20308.40449,17527.60572,1145.50853,1872.99294,237.70270,1612.10681,1611.31180, 
130.8,-20308.40449,17529.76016,1145.50853,1871.56090,238.42510,1611.38441,1610.58940, 
130.9,-20308.40449,17531.90626,1145.50853,1870.13126,239.14157,1610.66794,1609.87293, 
131.0,-20308.40449,17534.04878,1145.50853,1868.70359,239.85642,1609.95309,1609.15808, 
131.1,-20308.40449,17536.18535,1145.50853,1867.27810,240.56750,1609.24201,1608.44700, 
131.2,-20308.40449,17538.31361,1145.50853,1865.85500,241.27266,1608.53685,1607.74184, 
131.3,-20308.40449,17540.43830,1145.50853,1864.43386,241.97619,1607.83332,1607.03831, 
131.4,-20308.40449,17542.55469,1145.50853,1863.01509,242.67382,1607.13569,1606.34068, 
131.5,-20308.40449,17544.66753,1145.50853,1861.59826,243.36983,1606.43968,1605.64467, 
131.6,-20308.40449,17546.77445,1145.50853,1860.18358,244.06207,1605.74744,1604.95243, 
131.7,-20308.40449,17548.87310,1145.50853,1858.77127,244.74842,1605.06109,1604.26608, 
131.8,-20308.40449,17550.96821,1145.50853,1857.36089,245.43315,1604.37636,1603.58135, 
131.9,-20308.40449,17553.05508,1145.50853,1855.95286,246.11198,1603.69753,1602.90252, 
132.0,-20308.40449,17555.13841,1145.50853,1854.54675,246.78920,1603.02030,1602.22530, 
132.1,-20308.40449,17557.21587,1145.50853,1853.14277,247.46267,1602.34683,1601.55183, 
132.2,-20308.40449,17559.28510,1145.50853,1851.74112,248.13027,1601.67924,1600.88423, 
132.3,-20308.40449,17561.35082,1145.50853,1850.34139,248.79625,1601.01326,1600.21825, 
132.4,-20308.40449,17563.40834,1145.50853,1848.94397,249.45636,1600.35315,1599.55814, 
132.5,-20308.40449,17565.46236,1145.50853,1847.54846,250.11486,1599.69465,1598.89964, 
132.6,-20308.40449,17567.51053,1145.50853,1846.15505,250.76962,1599.03989,1598.24488, 
132.7,-20308.40449,17569.55054,1145.50853,1844.76395,251.41853,1598.39098,1597.59597, 
132.8,-20308.40449,17571.58706,1145.50853,1843.37474,252.06584,1597.74367,1596.94866, 
132.9,-20308.40449,17573.61543,1145.50853,1841.98783,252.70730,1597.10221,1596.30720, 
133.0,-20308.40449,17575.64032,1145.50853,1840.60279,253.34715,1596.46236,1595.66735, 
133.1,-20308.40449,17577.65941,1145.50853,1839.21983,253.98328,1595.82622,1595.03122, 
133.2,-20308.40449,17579.67039,1145.50853,1837.83916,254.61359,1595.19592,1594.40091, 
133.3,-20308.40449,17581.67790,1145.50853,1836.46035,255.24230,1594.56721,1593.77220, 
133.4,-20308.40449,17583.67733,1145.50853,1835.08382,255.86519,1593.94432,1593.14931, 
133.5,-20308.40449,17585.67330,1145.50853,1833.70915,256.48649,1593.32302,1592.52801, 
133.6,-20308.40449,17587.66351,1145.50853,1832.33652,257.10408,1592.70543,1591.91042, 
