Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
72.0,-5802.40120,7465.04518,1036.76903,3365.93735,6065.35036,4.95715,4.68374, 
72.1,-5802.40120,7469.66577,1036.76903,3361.26899,6065.30259,5.00492,4.73151, 
72.2,-5802.40120,7474.27317,1036.76903,3356.61357,6065.25456,5.05295,4.77954, 
72.3,-5802.40120,7478.86857,1036.76903,3351.97066,6065.20707,5.10045,4.82703, 
72.4,-5802.40120,7483.44977,1036.76903,3347.34094,6065.15854,5.14897,4.87556, 
72.5,-5802.40120,7488.01795,1036.76903,3342.72399,6065.10977,5.19775,4.92433, 
72.6,-5802.40120,7492.57317,1036.76903,3338.11976,6065.06076,5.24676,4.97334, 
72.7,-5802.40120,7497.11549,1036.76903,3333.52819,6065.01151,5.29601,5.02259, 
72.8,-5802.40120,7501.64609,1036.76903,3328.94889,6064.96281,5.34471,5.07129, 
72.9,-5802.40120,7506.16277,1036.76903,3324.38250,6064.91309,5.39442,5.12101, 
73.0,-5802.40120,7510.66670,1036.76903,3319.82862,6064.86315,5.44436,5.17095, 
73.1,-5802.40120,7515.15796,1036.76903,3315.28720,6064.81299,5.49453,5.22111, 
73.2,-5802.40120,7519.63658,1036.76903,3310.75819,6064.76260,5.54492,5.27150, 
73.3,-5802.40120,7524.10375,1036.76903,3306.24119,6064.71276,5.59475,5.32134, 
73.4,-5802.40120,7528.55726,1036.76903,3301.73684,6064.66193,5.64558,5.37217, 
73.5,-5802.40120,7532.99831,1036.76903,3297.24475,6064.61089,5.69663,5.42321, 
73.6,-5802.40120,7537.42693,1036.76903,3292.76487,6064.55962,5.74789,5.47448, 
73.7,-5802.40120,7541.84318,1036.76903,3288.29714,6064.50815,5.79937,5.52595, 
73.8,-5802.40120,7546.24822,1036.76903,3283.84118,6064.45723,5.85028,5.57687, 
73.9,-5802.40120,7550.63988,1036.76903,3279.39762,6064.40533,5.90218,5.62877, 
74.0,-5802.40120,7555.01932,1036.76903,3274.96607,6064.35322,5.95430,5.68088, 
74.1,-5802.40120,7559.38658,1036.76903,3270.54648,6064.30089,6.00662,5.73321, 
74.2,-5802.40120,7563.74172,1036.76903,3266.13880,6064.24835,6.05916,5.78575, 
74.3,-5802.40120,7568.08589,1036.76903,3261.74266,6064.19638,6.11114,5.83772, 
74.4,-5802.40120,7572.41693,1036.76903,3257.35866,6064.14342,6.16410,5.89068, 
74.5,-5802.40120,7576.73598,1036.76903,3252.98643,6064.09024,6.21727,5.94386, 
74.6,-5802.40120,7581.04310,1036.76903,3248.62593,6064.03686,6.27066,5.99724, 
74.7,-5802.40120,7585.33833,1036.76903,3244.27710,6063.98326,6.32426,6.05084, 
74.8,-5802.40120,7589.62282,1036.76903,3239.93956,6063.93021,6.37730,6.10389, 
74.9,-5802.40120,7593.89441,1036.76903,3235.61394,6063.87618,6.43134,6.15792, 
75.0,-5802.40120,7598.15424,1036.76903,3231.29986,6063.82193,6.48559,6.21217, 
75.1,-5802.40120,7602.40236,1036.76903,3226.99726,6063.76745,6.54006,6.26665, 
75.2,-5802.40120,7606.63882,1036.76903,3222.70611,6063.71275,6.59476,6.32135, 
75.3,-5802.40120,7610.86474,1036.76903,3218.42602,6063.65860,6.64892,6.37550, 
75.4,-5802.40120,7615.07799,1036.76903,3214.15762,6063.60344,6.70407,6.43066, 
75.5,-5802.40120,7619.27970,1036.76903,3209.90052,6063.54805,6.75946,6.48605, 
75.6,-5802.40120,7623.46992,1036.76903,3205.65469,6063.49243,6.81509,6.54167, 
75.7,-5802.40120,7627.64867,1036.76903,3201.42007,6063.43657,6.87095,6.59753, 
75.8,-5802.40120,7631.81709,1036.76903,3197.19630,6063.38122,6.92629,6.65288, 
75.9,-5802.40120,7635.97305,1036.76903,3192.98398,6063.32487,6.98265,6.70923, 
76.0,-5802.40120,7640.11767,1036.76903,3188.78275,6063.26826,7.03926,6.76584, 
76.1,-5802.40120,7644.25100,1036.76903,3184.59256,6063.21139,7.09613,6.82271, 
76.2,-5802.40120,7648.37306,1036.76903,3180.41337,6063.15426,7.15326,6.87984, 
76.3,-5802.40120,7652.48498,1036.76903,3176.24482,6063.09762,7.20989,6.93648, 
76.4,-5802.40120,7656.58463,1036.76903,3172.08749,6063.03995,7.26757,6.99415, 
76.5,-5802.40120,7660.67313,1036.76903,3167.94104,6062.98200,7.32552,7.05210, 
76.6,-5802.40120,7664.75052,1036.76903,3163.80541,6062.92376,7.38376,7.11034, 
76.7,-5802.40120,7668.81684,1036.76903,3159.68056,6062.86523,7.44229,7.16887, 
76.8,-5802.40120,7672.87318,1036.76903,3155.56614,6062.80715,7.50036,7.22695, 
76.9,-5802.40120,7676.91745,1036.76903,3151.46274,6062.74802,7.55950,7.28608, 
77.0,-5802.40120,7680.95075,1036.76903,3147.36999,6062.68857,7.61895,7.34553, 
77.1,-5802.40120,7684.97310,1036.76903,3143.28786,6062.62879,7.67872,7.40531, 
77.2,-5802.40120,7688.98456,1036.76903,3139.21631,6062.56869,7.73882,7.46541, 
77.3,-5802.40120,7692.98620,1036.76903,3135.15498,6062.50901,7.79851,7.52509, 
77.4,-5802.40120,7696.97594,1036.76903,3131.10445,6062.44822,7.85929,7.58588, 
77.5,-5802.40120,7700.95488,1036.76903,3127.06438,6062.38709,7.92043,7.64701, 
77.6,-5802.40120,7704.92304,1036.76903,3123.03472,6062.32558,7.98193,7.70852, 
77.7,-5802.40120,7708.88045,1036.76903,3119.01543,6062.26371,8.04381,7.77039, 
77.8,-5802.40120,7712.82821,1036.76903,3115.00617,6062.20220,8.10531,7.83190, 
77.9,-5802.40120,7716.76422,1036.76903,3111.00750,6062.13956,8.16796,7.89454, 
78.0,-5802.40120,7720.68958,1036.76903,3107.01909,6062.07651,8.23101,7.95759, 
78.1,-5802.40120,7724.60432,1036.76903,3103.04090,6062.01305,8.29447,8.02105, 
78.2,-5802.40120,7728.50846,1036.76903,3099.07287,6061.94916,8.35835,8.08494, 
78.3,-5802.40120,7732.40308,1036.76903,3095.11469,6061.88559,8.42192,8.14851, 
78.4,-5802.40120,7736.28611,1036.76903,3091.16690,6061.82083,8.48668,8.21327, 
78.5,-5802.40120,7740.15863,1036.76903,3087.22916,6061.75562,8.55190,8.27848, 
78.6,-5802.40120,7744.02066,1036.76903,3083.30145,6061.68993,8.61758,8.34417, 
78.7,-5802.40120,7747.87223,1036.76903,3079.38372,6061.62377,8.68374,8.41033, 
78.8,-5802.40120,7751.71441,1036.76903,3075.47563,6061.55787,8.74965,8.47623, 
78.9,-5802.40120,7755.54513,1036.76903,3071.57775,6061.49071,8.81680,8.54339, 
79.0,-5802.40120,7759.36548,1036.76903,3067.68974,6061.42305,8.88447,8.61105, 
79.1,-5802.40120,7763.17547,1036.76903,3063.81155,6061.35485,8.95267,8.67925, 
79.2,-5802.40120,7766.97512,1036.76903,3059.94316,6061.28611,9.02140,8.74799, 
79.3,-5802.40120,7770.76550,1036.76903,3056.08424,6061.21756,9.08995,8.81654, 
79.4,-5802.40120,7774.54455,1036.76903,3052.23532,6061.14771,9.15981,8.88639, 
79.5,-5802.40120,7778.31335,1036.76903,3048.39609,6061.07727,9.23025,8.95683, 
79.6,-5802.40120,7782.07190,1036.76903,3044.56651,6061.00623,9.30128,9.02787, 
79.7,-5802.40120,7785.82023,1036.76903,3040.74653,6060.93459,9.37292,9.09951, 
79.8,-5802.40120,7789.55940,1036.76903,3036.93584,6060.86307,9.44445,9.17103, 
79.9,-5802.40120,7793.28736,1036.76903,3033.13498,6060.79017,9.51735,9.24393, 
80.0,-5802.40120,7797.00517,1036.76903,3029.34362,6060.71661,9.59090,9.31749, 
80.1,-5802.40120,7800.71284,1036.76903,3025.56172,6060.64239,9.66512,9.39171, 
80.2,-5802.40120,7804.41041,1036.76903,3021.78926,6060.56749,9.74002,9.46661, 
80.3,-5802.40120,7808.09890,1036.76903,3018.02590,6060.49263,9.81488,9.54147, 
80.4,-5802.40120,7811.77629,1036.76903,3014.27220,6060.41632,9.89119,9.61778, 
80.5,-5802.40120,7815.44364,1036.76903,3010.52782,6060.33928,9.96823,9.69482, 
80.6,-5802.40120,7819.10094,1036.76903,3006.79273,6060.26150,10.04601,9.77260, 
80.7,-5802.40120,7822.74823,1036.76903,3003.06690,6060.18296,10.12456,9.85114, 
80.8,-5802.40120,7826.38654,1036.76903,2999.35000,6060.10437,10.20314,9.92973, 
80.9,-5802.40120,7830.01386,1036.76903,2995.64258,6060.02426,10.28325,10.00984, 
81.0,-5802.40120,7833.63120,1036.76903,2991.94431,6059.94335,10.36417,10.09075, 
81.1,-5802.40120,7837.23861,1036.76903,2988.25516,6059.86160,10.44591,10.17250, 
81.2,-5802.40120,7840.83608,1036.76903,2984.57510,6059.77902,10.52850,10.25508, 
81.3,-5802.40120,7844.42466,1036.76903,2980.90382,6059.69630,10.61121,10.33780, 
81.4,-5802.40120,7848.00232,1036.76903,2977.24183,6059.61198,10.69553,10.42212, 
81.5,-5802.40120,7851.57011,1036.76903,2973.58883,6059.52677,10.78075,10.50733, 
81.6,-5802.40120,7855.12804,1036.76903,2969.94478,6059.44064,10.86687,10.59346, 
81.7,-5802.40120,7858.67611,1036.76903,2966.30965,6059.35359,10.95393,10.68051, 
81.8,-5802.40120,7862.21535,1036.76903,2962.68313,6059.26632,11.04120,10.76778, 
81.9,-5802.40120,7865.74377,1036.76903,2959.06575,6059.17735,11.13016,10.85675, 
82.0,-5802.40120,7869.26239,1036.76903,2955.45719,6059.08741,11.22011,10.94669, 
82.1,-5802.40120,7872.77122,1036.76903,2951.85742,6058.99646,11.31105,11.03764, 
82.2,-5802.40120,7876.27027,1036.76903,2948.26640,6058.90450,11.40301,11.12960, 
82.3,-5802.40120,7879.76055,1036.76903,2944.68384,6058.81222,11.49529,11.22188, 
82.4,-5802.40120,7883.24009,1036.76903,2941.11025,6058.71817,11.58934,11.31593, 
82.5,-5802.40120,7886.70989,1036.76903,2937.54532,6058.62304,11.68447,11.41106, 
82.6,-5802.40120,7890.16997,1036.76903,2933.98903,6058.52683,11.78069,11.50727, 
82.7,-5802.40120,7893.62034,1036.76903,2930.44133,6058.42950,11.87802,11.60460, 
82.8,-5802.40120,7897.06200,1036.76903,2926.90194,6058.33176,11.97575,11.70234, 
82.9,-5802.40120,7900.49298,1036.76903,2923.37135,6058.23216,12.07536,11.80194, 
83.0,-5802.40120,7903.91429,1036.76903,2919.84927,6058.13139,12.17613,11.90271, 
83.1,-5802.40120,7907.32593,1036.76903,2916.33566,6058.02943,12.27809,12.00467, 
83.2,-5802.40120,7910.72793,1036.76903,2912.83051,6057.92627,12.38125,12.10783, 
83.3,-5802.40120,7914.12127,1036.76903,2909.33350,6057.82260,12.48492,12.21150, 
83.4,-5802.40120,7917.50400,1036.76903,2905.84514,6057.71697,12.59055,12.31713, 
83.5,-5802.40120,7920.87711,1036.76903,2902.36514,6057.61008,12.69744,12.42402, 
83.6,-5802.40120,7924.24061,1036.76903,2898.89347,6057.50190,12.80561,12.53220, 
83.7,-5802.40120,7927.59452,1036.76903,2895.43009,6057.39243,12.91508,12.64167, 
83.8,-5802.40120,7930.93982,1036.76903,2891.97471,6057.28235,13.02516,12.75175, 
83.9,-5802.40120,7934.27456,1036.76903,2888.52783,6057.17022,13.13730,12.86388, 
84.0,-5802.40120,7937.59974,1036.76903,2885.08916,6057.05673,13.25079,12.97737, 
84.1,-5802.40120,7940.91536,1036.76903,2881.65866,6056.94185,13.36566,13.09225, 
84.2,-5802.40120,7944.22144,1036.76903,2878.23632,6056.82559,13.48193,13.20851, 
84.3,-5802.40120,7947.51895,1036.76903,2874.82183,6056.70861,13.59890,13.32549, 
84.4,-5802.40120,7950.80596,1036.76903,2871.41570,6056.58949,13.71803,13.44461, 
84.5,-5802.40120,7954.08345,1036.76903,2868.01762,6056.46891,13.83861,13.56519, 
84.6,-5802.40120,7957.35144,1036.76903,2864.62758,6056.34685,13.96066,13.68725, 
84.7,-5802.40120,7960.60992,1036.76903,2861.24555,6056.22330,14.08422,13.81080, 
84.8,-5802.40120,7963.85988,1036.76903,2857.87123,6056.09894,14.20858,13.93516, 
84.9,-5802.40120,7967.09939,1036.76903,2854.50512,6055.97234,14.33518,14.06176, 
85.0,-5802.40120,7970.32942,1036.76903,2851.14693,6055.84418,14.46333,14.18992, 
85.1,-5802.40120,7973.54999,1036.76903,2847.79664,6055.71445,14.59306,14.31965, 
85.2,-5802.40120,7976.76110,1036.76903,2844.45420,6055.58313,14.72438,14.45097, 
85.3,-5802.40120,7979.96372,1036.76903,2841.11935,6055.45090,14.85661,14.58320, 
85.4,-5802.40120,7983.15594,1036.76903,2837.79256,6055.31634,14.99118,14.71776, 
85.5,-5802.40120,7986.33873,1036.76903,2834.47356,6055.18012,15.12740,14.85398, 
85.6,-5802.40120,7989.51209,1036.76903,2831.16231,6055.04223,15.26528,14.99187, 
85.7,-5802.40120,7992.67604,1036.76903,2827.85879,6054.90265,15.40486,15.13145, 
85.8,-5802.40120,7995.83153,1036.76903,2824.56271,6054.76207,15.54545,15.27203, 
85.9,-5802.40120,7998.97666,1036.76903,2821.27456,6054.61905,15.68846,15.41505, 
86.0,-5802.40120,8002.11240,1036.76903,2817.99406,6054.47429,15.83323,15.55981, 
86.1,-5802.40120,8005.23875,1036.76903,2814.72118,6054.32776,15.97975,15.70634, 
86.2,-5802.40120,8008.35573,1036.76903,2811.45589,6054.17945,16.12807,15.85465, 
86.3,-5802.40120,8011.46427,1036.76903,2808.19792,6054.03003,16.27749,16.00407, 
86.4,-5802.40120,8014.56251,1036.76903,2804.94774,6053.87808,16.42943,16.15602, 
86.5,-5802.40120,8017.65139,1036.76903,2801.70508,6053.72430,16.58321,16.30980, 
86.6,-5802.40120,8020.73093,1036.76903,2798.46990,6053.56866,16.73886,16.46544, 
86.7,-5802.40120,8023.80112,1036.76903,2795.24219,6053.41114,16.89638,16.62296, 
86.8,-5802.40120,8026.86291,1036.76903,2792.02167,6053.25241,17.05511,16.78169, 
86.9,-5802.40120,8029.91444,1036.76903,2788.80880,6053.09107,17.21644,16.94303, 
87.0,-5802.40120,8032.95665,1036.76903,2785.60333,6052.92780,17.37971,17.10630, 
87.1,-5802.40120,8035.98954,1036.76903,2782.40521,6052.76258,17.54494,17.27152, 
87.2,-5802.40120,8039.01313,1036.76903,2779.21442,6052.59538,17.71213,17.43872, 
87.3,-5802.40120,8042.02835,1036.76903,2776.03071,6052.42689,17.88062,17.60721, 
87.4,-5802.40120,8045.03335,1036.76903,2772.85452,6052.25570,18.05181,17.77840, 
87.5,-5802.40120,8048.02907,1036.76903,2769.68559,6052.08249,18.22503,17.95161, 
87.6,-5802.40120,8051.01551,1036.76903,2766.52390,6051.90723,18.40028,18.12687, 
87.7,-5802.40120,8053.99267,1036.76903,2763.36942,6051.72992,18.57760,18.30418, 
87.8,-5802.40120,8056.96151,1036.76903,2760.22188,6051.55121,18.75630,18.48289, 
87.9,-5802.40120,8059.92016,1036.76903,2757.08174,6051.36973,18.93779,18.66437, 
88.0,-5802.40120,8062.86956,1036.76903,2753.94874,6051.18613,19.12139,18.84797, 
88.1,-5802.40120,8065.80972,1036.76903,2750.82285,6051.00040,19.30711,19.03370, 
88.2,-5802.40120,8068.74065,1036.76903,2747.70406,6050.81253,19.49498,19.22157, 
88.3,-5802.40120,8071.66327,1036.76903,2744.59208,6050.62318,19.68433,19.41092, 
88.4,-5802.40120,8074.57575,1036.76903,2741.48739,6050.43097,19.87655,19.60313, 
88.5,-5802.40120,8077.47902,1036.76903,2738.38971,6050.23656,20.07095,19.79754, 
88.6,-5802.40120,8080.37309,1036.76903,2735.29902,6050.03994,20.26757,19.99416, 
88.7,-5802.40120,8083.25796,1036.76903,2732.21531,6049.84110,20.46642,20.19300, 
88.8,-5802.40120,8086.13456,1036.76903,2729.13830,6049.64069,20.66682,20.39341, 
88.9,-5802.40120,8089.00106,1036.76903,2726.06845,6049.43734,20.87017,20.59676, 
89.0,-5802.40120,8091.85839,1036.76903,2723.00550,6049.23172,21.07579,20.80238, 
89.1,-5802.40120,8094.70656,1036.76903,2719.94942,6049.02381,21.28371,21.01029, 
89.2,-5802.40120,8097.54556,1036.76903,2716.90020,6048.81359,21.49393,21.22051, 
89.3,-5802.40120,8100.37633,1036.76903,2713.85757,6048.60173,21.70579,21.43237, 
89.4,-5802.40120,8103.19704,1036.76903,2710.82198,6048.38685,21.92066,21.64725, 
89.5,-5802.40120,8106.00862,1036.76903,2707.79318,6048.16963,22.13789,21.86447, 
89.6,-5802.40120,8108.81108,1036.76903,2704.77113,6047.95004,22.35748,22.08406, 
89.7,-5802.40120,8111.60441,1036.76903,2701.75583,6047.72807,22.57945,22.30603, 
89.8,-5802.40120,8114.38954,1036.76903,2698.74701,6047.50438,22.80314,22.52972, 
89.9,-5802.40120,8117.16467,1036.76903,2695.74511,6047.27761,23.02991,22.75649, 
90.0,-5802.40120,8119.93070,1036.76903,2692.74988,6047.04841,23.25910,22.98569, 
90.1,-5802.40120,8122.68766,1036.76903,2689.76130,6046.81679,23.49073,23.21731, 
90.2,-5802.40120,8125.43553,1036.76903,2686.77935,6046.58271,23.72480,23.45139, 
90.3,-5802.40120,8128.17524,1036.76903,2683.80378,6046.34684,23.96067,23.68726, 
90.4,-5802.40120,8130.90499,1036.76903,2680.83501,6046.10783,24.19969,23.92627, 
90.5,-5802.40120,8133.62569,1036.76903,2677.87281,6045.86633,24.44119,24.16777, 
90.6,-5802.40120,8136.33735,1036.76903,2674.91715,6045.62233,24.68519,24.41177, 
90.7,-5802.40120,8139.03998,1036.76903,2671.96800,6045.37581,24.93170,24.65829, 
90.8,-5802.40120,8141.73448,1036.76903,2669.02512,6045.12744,25.18008,24.90666, 
90.9,-5802.40120,8144.41908,1036.76903,2666.08895,6044.87586,25.43166,25.15824, 
91.0,-5802.40120,8147.09468,1036.76903,2663.15922,6044.62173,25.68578,25.41237, 
91.1,-5802.40120,8149.76128,1036.76903,2660.23593,6044.36504,25.94247,25.66906, 
91.2,-5802.40120,8152.41890,1036.76903,2657.31905,6044.10578,26.20173,25.92832, 
91.3,-5802.40120,8155.06843,1036.76903,2654.40834,6043.84460,26.46292,26.18950, 
91.4,-5802.40120,8157.70812,1036.76903,2651.50422,6043.58016,26.72735,26.45394, 
91.5,-5802.40120,8160.33885,1036.76903,2648.60644,6043.31312,26.99440,26.72098, 
91.6,-5802.40120,8162.96063,1036.76903,2645.71499,6043.04346,27.26406,26.99064, 
91.7,-5802.40120,8165.57349,1036.76903,2642.82985,6042.77117,27.53634,27.26293, 
91.8,-5802.40120,8168.17830,1036.76903,2639.95078,6042.49690,27.81061,27.53720, 
91.9,-5802.40120,8170.77332,1036.76903,2637.07819,6042.21934,28.08818,27.81476, 
92.0,-5802.40120,8173.35944,1036.76903,2634.21184,6041.93911,28.36840,28.09499, 
92.1,-5802.40120,8175.93667,1036.76903,2631.35172,6041.65622,28.65130,28.37788, 
92.2,-5802.40120,8178.50502,1036.76903,2628.49780,6041.37065,28.93686,28.66345, 
92.3,-5802.40120,8181.06538,1036.76903,2625.64985,6041.08306,29.22446,28.95104, 
92.4,-5802.40120,8183.61601,1036.76903,2622.80828,6040.79212,29.51540,29.24198, 
92.5,-5802.40120,8186.15779,1036.76903,2619.97286,6040.49847,29.80904,29.53563, 
92.6,-5802.40120,8188.69074,1036.76903,2617.14356,6040.20212,30.10539,29.83198, 
92.7,-5802.40120,8191.21486,1036.76903,2614.32036,6039.90305,30.40446,30.13105, 
92.8,-5802.40120,8193.73105,1036.76903,2611.50303,6039.60191,30.70561,30.43219, 
92.9,-5802.40120,8196.23756,1036.76903,2608.69198,6039.29738,31.01014,30.73672, 
93.0,-5802.40120,8198.73530,1036.76903,2605.88698,6038.99011,31.31741,31.04399, 
93.1,-5802.40120,8201.22426,1036.76903,2603.08801,6038.68009,31.62742,31.35401, 
93.2,-5802.40120,8203.70446,1036.76903,2600.29503,6038.36732,31.94019,31.66678, 
93.3,-5802.40120,8206.17677,1036.76903,2597.50784,6038.05244,32.25508,31.98166, 
93.4,-5802.40120,8208.63948,1036.76903,2594.72682,6037.73414,32.57338,32.29996, 
93.5,-5802.40120,8211.09348,1036.76903,2591.95176,6037.41306,32.89445,32.62104, 
93.6,-5802.40120,8213.53876,1036.76903,2589.18262,6037.08921,33.21831,32.94489, 
93.7,-5802.40120,8215.97535,1036.76903,2586.41939,6036.76257,33.54495,33.27153, 
93.8,-5802.40120,8218.40410,1036.76903,2583.66185,6036.43378,33.87373,33.60032, 
93.9,-5802.40120,8220.82334,1036.76903,2580.91039,6036.10155,34.20596,33.93255, 
94.0,-5802.40120,8223.23392,1036.76903,2578.16478,6035.76652,34.54099,34.26758, 
94.1,-5802.40120,8225.63585,1036.76903,2575.42501,6035.42869,34.87883,34.60541, 
94.2,-5802.40120,8228.02916,1036.76903,2572.69105,6035.08804,35.21947,34.94606, 
94.3,-5802.40120,8230.41470,1036.76903,2569.96269,6034.74522,35.56229,35.28888, 
94.4,-5802.40120,8232.79080,1036.76903,2567.24031,6034.39894,35.90858,35.63516, 
94.5,-5802.40120,8235.15831,1036.76903,2564.52370,6034.04983,36.25768,35.98427, 
94.6,-5802.40120,8237.51725,1036.76903,2561.81282,6033.69790,36.60961,36.33620, 
94.7,-5802.40120,8239.86764,1036.76903,2559.10768,6033.34314,36.96437,36.69096, 
94.8,-5802.40120,8242.21032,1036.76903,2556.40803,6032.98618,37.32133,37.04792, 
94.9,-5802.40120,8244.54364,1036.76903,2553.71428,6032.62575,37.68176,37.40835, 
95.0,-5802.40120,8246.86845,1036.76903,2551.02620,6032.26248,38.04503,37.77162, 
95.1,-5802.40120,8249.18476,1036.76903,2548.34378,6031.89637,38.41115,38.13773, 
95.2,-5802.40120,8251.49260,1036.76903,2545.66699,6031.52741,38.78010,38.50669, 
95.3,-5802.40120,8253.79281,1036.76903,2542.99561,6031.15624,39.15127,38.87786, 
95.4,-5802.40120,8256.08373,1036.76903,2540.33004,6030.78160,39.52592,39.25250, 
95.5,-5802.40120,8258.36622,1036.76903,2537.67005,6030.40410,39.90342,39.63000, 
95.6,-5802.40120,8260.64030,1036.76903,2535.01562,6030.02375,40.28377,40.01035, 
95.7,-5802.40120,8262.90598,1036.76903,2532.36674,6029.64055,40.66696,40.39355, 
95.8,-5802.40120,8265.16411,1036.76903,2529.72319,6029.25513,41.05239,40.77897, 
95.9,-5802.40120,8267.41304,1036.76903,2527.08535,6028.86622,41.44129,41.16788, 
96.0,-5802.40120,8269.65362,1036.76903,2524.45301,6028.47447,41.83305,41.55963, 
96.1,-5802.40120,8271.88587,1036.76903,2521.82615,6028.07985,42.22766,41.95425, 
96.2,-5802.40120,8274.10981,1036.76903,2519.20475,6027.68239,42.62512,42.35171, 
96.3,-5802.40120,8276.32628,1036.76903,2516.58859,6027.28270,43.02481,42.75140, 
96.4,-5802.40120,8278.53364,1036.76903,2513.97807,6026.87953,43.42798,43.15457, 
96.5,-5802.40120,8280.73274,1036.76903,2511.37295,6026.47351,43.83400,43.56059, 
96.6,-5802.40120,8282.92359,1036.76903,2508.77322,6026.06464,44.24287,43.96946, 
96.7,-5802.40120,8285.10622,1036.76903,2506.17887,6025.65292,44.65459,44.38118, 
96.8,-5802.40120,8287.28146,1036.76903,2503.58969,6025.23898,45.06854,44.79512, 
96.9,-5802.40120,8289.44769,1036.76903,2501.00604,6024.82157,45.48595,45.21253, 
97.0,-5802.40120,8291.60576,1036.76903,2498.42772,6024.40131,45.90621,45.63279, 
97.1,-5802.40120,8293.75566,1036.76903,2495.85472,6023.97821,46.32930,46.05589, 
97.2,-5802.40120,8295.89744,1036.76903,2493.28701,6023.55227,46.75524,46.48183, 
97.3,-5802.40120,8298.03191,1036.76903,2490.72438,6023.12412,47.18340,46.90998, 
97.4,-5802.40120,8300.15748,1036.76903,2488.16720,6022.69251,47.61501,47.34159, 
97.5,-5802.40120,8302.27497,1036.76903,2485.61527,6022.25807,48.04945,47.77603, 
97.6,-5802.40120,8304.38440,1036.76903,2483.06858,6021.82080,48.48671,48.21330, 
97.7,-5802.40120,8306.48579,1036.76903,2480.52709,6021.38071,48.92680,48.65339, 
97.8,-5802.40120,8308.57997,1036.76903,2477.99061,6020.93841,49.36910,49.09569, 
97.9,-5802.40120,8310.66535,1036.76903,2475.45950,6020.49268,49.81483,49.54142, 
98.0,-5802.40120,8312.74275,1036.76903,2472.93356,6020.04414,50.26337,49.98996, 
98.1,-5802.40120,8314.81219,1036.76903,2470.41277,6019.59279,50.71472,50.44131, 
98.2,-5802.40120,8316.87369,1036.76903,2467.89712,6019.13864,51.16888,50.89546, 
98.3,-5802.40120,8318.92808,1036.76903,2465.38639,6018.68230,51.62522,51.35180, 
98.4,-5802.40120,8320.97377,1036.76903,2462.88095,6018.22255,52.08496,51.81155, 
98.5,-5802.40120,8323.01158,1036.76903,2460.38060,6017.76002,52.54750,52.27408, 
98.6,-5802.40120,8325.04154,1036.76903,2457.88533,6017.29470,53.01282,52.73940, 
98.7,-5802.40120,8327.06367,1036.76903,2455.39510,6016.82660,53.48092,53.20750, 
98.8,-5802.40120,8329.07877,1036.76903,2452.90974,6016.35634,53.95118,53.67776, 
98.9,-5802.40120,8331.08529,1036.76903,2450.42958,6015.88270,54.42481,54.15140, 
99.0,-5802.40120,8333.08404,1036.76903,2447.95444,6015.40631,54.90121,54.62779, 
99.1,-5802.40120,8335.07504,1036.76903,2445.48429,6014.92716,55.38036,55.10694, 
99.2,-5802.40120,8337.05831,1036.76903,2443.01912,6014.44526,55.86225,55.58884, 
99.3,-5802.40120,8339.03467,1036.76903,2440.55873,6013.96123,56.34629,56.07287, 
99.4,-5802.40120,8341.00255,1036.76903,2438.10348,6013.47386,56.83366,56.56024, 
99.5,-5802.40120,8342.96277,1036.76903,2435.65316,6012.98376,57.32376,57.05034, 
99.6,-5802.40120,8344.91535,1036.76903,2433.20776,6012.49094,57.81657,57.54316, 
99.7,-5802.40120,8346.86032,1036.76903,2430.76727,6011.99542,58.31210,58.03868, 
99.8,-5802.40120,8348.79847,1036.76903,2428.33148,6011.49778,58.80973,58.53632, 
99.9,-5802.40120,8350.72827,1036.76903,2425.90076,6010.99686,59.31066,59.03724, 
100.0,-5802.40120,8352.65052,1036.76903,2423.47489,6010.49324,59.81427,59.54086, 
100.1,-5802.40120,8354.56524,1036.76903,2421.05388,6009.98695,60.32057,60.04715, 
100.2,-5802.40120,8356.47246,1036.76903,2418.63769,6009.47798,60.82954,60.55612, 
100.3,-5802.40120,8358.37298,1036.76903,2416.22614,6008.96695,61.34057,61.06715, 
100.4,-5802.40120,8360.26526,1036.76903,2413.81958,6008.45266,61.85485,61.58144, 
100.5,-5802.40120,8362.15010,1036.76903,2411.41780,6007.93574,62.37178,62.09836, 
100.6,-5802.40120,8364.02754,1036.76903,2409.02080,6007.41617,62.89134,62.61793, 
100.7,-5802.40120,8365.89759,1036.76903,2406.62857,6006.89398,63.41353,63.14012, 
100.8,-5802.40120,8367.76105,1036.76903,2404.24089,6006.36977,63.93774,63.66433, 
100.9,-5802.40120,8369.61639,1036.76903,2401.85813,6005.84236,64.46516,64.19174, 
101.0,-5802.40120,8371.46442,1036.76903,2399.48009,6005.31234,64.99517,64.72176, 
101.1,-5802.40120,8373.30516,1036.76903,2397.10676,6004.77974,65.52777,65.25436, 
101.2,-5802.40120,8375.13863,1036.76903,2394.73811,6004.24457,66.06295,65.78953, 
101.3,-5802.40120,8376.96563,1036.76903,2392.37396,6003.70741,66.60010,66.32669, 
101.4,-5802.40120,8378.78463,1036.76903,2390.01465,6003.16711,67.14040,66.86699, 
101.5,-5802.40120,8380.59644,1036.76903,2387.65999,6002.62427,67.68325,67.40983, 
