Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
94.8,-6823.62391,4519.09575,-60.57179,1012.33950,-1352.76045,52.23977,52.09645, 
94.9,-6823.62391,4519.79871,-60.57179,1011.27277,-1353.12421,52.60354,52.46021, 
95.0,-6823.62391,4520.49734,-60.57179,1010.20829,-1353.49007,52.96939,52.82607, 
95.1,-6823.62391,4521.19166,-60.57179,1009.14605,-1353.85800,53.33732,53.19400, 
95.2,-6823.62391,4521.88169,-60.57179,1008.08604,-1354.22797,53.70730,53.56397, 
95.3,-6823.62391,4522.56788,-60.57179,1007.02817,-1354.59965,54.07897,53.93565, 
95.4,-6823.62391,4523.24942,-60.57179,1005.97260,-1354.97368,54.45300,54.30968, 
95.5,-6823.62391,4523.92675,-60.57179,1004.91924,-1355.34971,54.82903,54.68571, 
95.6,-6823.62391,4524.59990,-60.57179,1003.86809,-1355.72771,55.20703,55.06371, 
95.7,-6823.62391,4525.26890,-60.57179,1002.81913,-1356.10767,55.58699,55.44367, 
95.8,-6823.62391,4525.93418,-60.57179,1001.77228,-1356.48924,55.96856,55.82524, 
95.9,-6823.62391,4526.59494,-60.57179,1000.72770,-1356.87307,56.35239,56.20907, 
96.0,-6823.62391,4527.25162,-60.57179,999.68529,-1357.25879,56.73811,56.59479, 
96.1,-6823.62391,4527.90425,-60.57179,998.64505,-1357.64640,57.12572,56.98240, 
96.2,-6823.62391,4528.55286,-60.57179,997.60697,-1358.03587,57.51519,57.37187, 
96.3,-6823.62391,4529.19788,-60.57179,996.57097,-1358.42685,57.90617,57.76285, 
96.4,-6823.62391,4529.83852,-60.57179,995.53720,-1358.81999,58.29931,58.15599, 
96.5,-6823.62391,4530.47521,-60.57179,994.50557,-1359.21492,58.69425,58.55092, 
96.6,-6823.62391,4531.10798,-60.57179,993.47608,-1359.61165,59.09097,58.94765, 
96.7,-6823.62391,4531.73686,-60.57179,992.44871,-1360.01013,59.48945,59.34613, 
96.8,-6823.62391,4532.36228,-60.57179,991.42340,-1360.41003,59.88935,59.74603, 
96.9,-6823.62391,4532.98345,-60.57179,990.40027,-1360.81198,60.29130,60.14798, 
97.0,-6823.62391,4533.60081,-60.57179,989.37925,-1361.21564,60.69496,60.55164, 
97.1,-6823.62391,4534.21439,-60.57179,988.36034,-1361.62097,61.10029,60.95697, 
97.2,-6823.62391,4534.82421,-60.57179,987.34353,-1362.02797,61.50729,61.36397, 
97.3,-6823.62391,4535.43070,-60.57179,986.32872,-1362.43628,61.91560,61.77228, 
97.4,-6823.62391,4536.03308,-60.57179,985.31608,-1362.84654,62.32586,62.18254, 
97.5,-6823.62391,4536.63179,-60.57179,984.30551,-1363.25840,62.73772,62.59440, 
97.6,-6823.62391,4537.22685,-60.57179,983.29702,-1363.67183,63.15115,63.00783, 
97.7,-6823.62391,4537.81829,-60.57179,982.29059,-1364.08683,63.56615,63.42283, 
97.8,-6823.62391,4538.40652,-60.57179,981.28614,-1364.50303,63.98236,63.83903, 
97.9,-6823.62391,4538.99080,-60.57179,980.28382,-1364.92108,64.40040,64.25708, 
98.0,-6823.62391,4539.57153,-60.57179,979.28355,-1365.34062,64.81995,64.67662, 
98.1,-6823.62391,4540.14875,-60.57179,978.28531,-1365.76164,65.24096,65.09764, 
98.2,-6823.62391,4540.72248,-60.57179,977.28911,-1366.18411,65.66343,65.52011, 
98.3,-6823.62391,4541.29315,-60.57179,976.29486,-1366.60769,66.08701,65.94369, 
98.4,-6823.62391,4541.85999,-60.57179,975.30271,-1367.03300,66.51232,66.36900, 
98.5,-6823.62391,4542.42343,-60.57179,974.31257,-1367.45970,66.93903,66.79570, 
98.6,-6823.62391,4542.98349,-60.57179,973.32443,-1367.88777,67.36709,67.22377, 
98.7,-6823.62391,4543.54021,-60.57179,972.33830,-1368.31719,67.79651,67.65319, 
98.8,-6823.62391,4544.09399,-60.57179,971.35410,-1368.74761,68.22693,68.08361, 
98.9,-6823.62391,4544.64409,-60.57179,970.37195,-1369.17966,68.65898,68.51566, 
99.0,-6823.62391,4545.19092,-60.57179,969.39179,-1369.61298,69.09231,68.94898, 
99.1,-6823.62391,4545.73452,-60.57179,968.41361,-1370.04757,69.52689,69.38357, 
99.2,-6823.62391,4546.27490,-60.57179,967.43741,-1370.48340,69.96272,69.81940, 
99.3,-6823.62391,4546.81248,-60.57179,966.46309,-1370.92013,70.39945,70.25613, 
99.4,-6823.62391,4547.34652,-60.57179,965.49081,-1371.35837,70.83770,70.69437, 
99.5,-6823.62391,4547.87743,-60.57179,964.52048,-1371.79779,71.27711,71.13379, 
99.6,-6823.62391,4548.40524,-60.57179,963.55210,-1372.23836,71.71769,71.57436, 
99.7,-6823.62391,4548.92997,-60.57179,962.58566,-1372.68007,72.15939,72.01607, 
99.8,-6823.62391,4549.45204,-60.57179,961.62109,-1373.12257,72.60189,72.45857, 
99.9,-6823.62391,4549.97071,-60.57179,960.65852,-1373.56648,73.04580,72.90248, 
100.0,-6823.62391,4550.48638,-60.57179,959.69788,-1374.01145,73.49077,73.34745, 
100.1,-6823.62391,4550.99908,-60.57179,958.73915,-1374.45747,73.93679,73.79347, 
100.2,-6823.62391,4551.50885,-60.57179,957.78234,-1374.90451,74.38383,74.24051, 
100.3,-6823.62391,4552.01609,-60.57179,956.82737,-1375.35224,74.83157,74.68824, 
100.4,-6823.62391,4552.52006,-60.57179,955.87436,-1375.80127,75.28059,75.13727, 
100.5,-6823.62391,4553.02118,-60.57179,954.92326,-1376.25126,75.73058,75.58726, 
100.6,-6823.62391,4553.51947,-60.57179,953.97405,-1376.70219,76.18151,76.03819, 
100.7,-6823.62391,4554.01495,-60.57179,953.02672,-1377.15403,76.63336,76.49003, 
100.8,-6823.62391,4554.50804,-60.57179,952.08120,-1377.60647,77.08579,76.94247, 
100.9,-6823.62391,4554.99800,-60.57179,951.13762,-1378.06008,77.53940,77.39608, 
101.0,-6823.62391,4555.48523,-60.57179,950.19592,-1378.51455,77.99387,77.85055, 
101.1,-6823.62391,4555.96978,-60.57179,949.25607,-1378.96985,78.44917,78.30585, 
101.2,-6823.62391,4556.45165,-60.57179,948.31809,-1379.42596,78.90528,78.76196, 
101.3,-6823.62391,4556.93126,-60.57179,947.38188,-1379.88256,79.36188,79.21856, 
101.4,-6823.62391,4557.40788,-60.57179,946.44760,-1380.34023,79.81955,79.67623, 
101.5,-6823.62391,4557.88191,-60.57179,945.51515,-1380.79864,80.27796,80.13464, 
101.6,-6823.62391,4558.35338,-60.57179,944.58454,-1381.25778,80.73710,80.59378, 
101.7,-6823.62391,4558.82231,-60.57179,943.65576,-1381.71763,81.19695,81.05363, 
101.8,-6823.62391,4559.28912,-60.57179,942.72873,-1382.17785,81.65717,81.51385, 
101.9,-6823.62391,4559.75306,-60.57179,941.80359,-1382.63904,82.11837,81.97504, 
102.0,-6823.62391,4560.21455,-60.57179,940.88027,-1383.10088,82.58020,82.43688, 
102.1,-6823.62391,4560.67361,-60.57179,939.95876,-1383.56333,83.04265,82.89933, 
102.2,-6823.62391,4561.13027,-60.57179,939.03905,-1384.02639,83.50571,83.36239, 
102.3,-6823.62391,4561.58492,-60.57179,938.12106,-1384.48971,83.96903,83.82571, 
102.4,-6823.62391,4562.03685,-60.57179,937.20494,-1384.95390,84.43322,84.28990, 
102.5,-6823.62391,4562.48646,-60.57179,936.29061,-1385.41863,84.89795,84.75463, 
102.6,-6823.62391,4562.93377,-60.57179,935.37806,-1385.88387,85.36319,85.21987, 
102.7,-6823.62391,4563.37880,-60.57179,934.46729,-1386.34961,85.82893,85.68561, 
102.8,-6823.62391,4563.82196,-60.57179,933.55822,-1386.81552,86.29484,86.15152, 
102.9,-6823.62391,4564.26253,-60.57179,932.65098,-1387.28219,86.76151,86.61819, 
103.0,-6823.62391,4564.70090,-60.57179,931.74551,-1387.74929,87.22862,87.08529, 
103.1,-6823.62391,4565.13710,-60.57179,930.84180,-1388.21681,87.69613,87.55281, 
103.2,-6823.62391,4565.57115,-60.57179,929.93983,-1388.68472,88.16404,88.02072, 
103.3,-6823.62391,4566.00346,-60.57179,929.03954,-1389.15270,88.63202,88.48870, 
103.4,-6823.62391,4566.43330,-60.57179,928.14107,-1389.62134,89.10066,88.95734, 
103.5,-6823.62391,4566.86107,-60.57179,927.24433,-1390.09031,89.56963,89.42631, 
103.6,-6823.62391,4567.28680,-60.57179,926.34932,-1390.55959,90.03891,89.89559, 
103.7,-6823.62391,4567.71051,-60.57179,925.45603,-1391.02916,90.50848,90.36516, 
103.8,-6823.62391,4568.13259,-60.57179,924.56440,-1391.49871,90.97803,90.83471, 
103.9,-6823.62391,4568.55234,-60.57179,923.67456,-1391.96880,91.44813,91.30480, 
104.0,-6823.62391,4568.97014,-60.57179,922.78642,-1392.43914,91.91846,91.77514, 
104.1,-6823.62391,4569.38603,-60.57179,921.89999,-1392.90968,92.38900,92.24568, 
104.2,-6823.62391,4569.80002,-60.57179,921.01526,-1393.38042,92.85974,92.71642, 
104.3,-6823.62391,4570.21250,-60.57179,920.13217,-1393.85104,93.33036,93.18704, 
104.4,-6823.62391,4570.62277,-60.57179,919.25083,-1394.32210,93.80143,93.65810, 
104.5,-6823.62391,4571.03122,-60.57179,918.37117,-1394.79331,94.27263,94.12931, 
104.6,-6823.62391,4571.43787,-60.57179,917.49320,-1395.26463,94.74395,94.60063, 
104.7,-6823.62391,4571.84275,-60.57179,916.61691,-1395.73604,95.21537,95.07204, 
104.8,-6823.62391,4572.24624,-60.57179,915.74222,-1396.20724,95.68656,95.54324, 
104.9,-6823.62391,4572.64764,-60.57179,914.86927,-1396.67879,96.15812,96.01479, 
105.0,-6823.62391,4573.04734,-60.57179,913.99798,-1397.15039,96.62971,96.48639, 
105.1,-6823.62391,4573.44535,-60.57179,913.12835,-1397.62200,97.10132,96.95800, 
105.2,-6823.62391,4573.84172,-60.57179,912.26037,-1398.09362,97.57294,97.42962, 
105.3,-6823.62391,4574.23681,-60.57179,911.39397,-1398.56492,98.04424,97.90092, 
105.4,-6823.62391,4574.62993,-60.57179,910.52928,-1399.03649,98.51581,98.37249, 
105.5,-6823.62391,4575.02147,-60.57179,909.66623,-1399.50800,98.98732,98.84400, 
105.6,-6823.62391,4575.41144,-60.57179,908.80482,-1399.97944,99.45876,99.31544, 
105.7,-6823.62391,4575.79988,-60.57179,907.94504,-1400.45079,99.93011,99.78679, 
105.8,-6823.62391,4576.18715,-60.57179,907.08681,-1400.92173,100.40106,100.25773, 
105.9,-6823.62391,4576.57258,-60.57179,906.23028,-1401.39285,100.87217,100.72885, 
106.0,-6823.62391,4576.95653,-60.57179,905.37536,-1401.86382,101.34314,101.19982, 
106.1,-6823.62391,4577.33903,-60.57179,904.52205,-1402.33463,101.81395,101.67063, 
106.2,-6823.62391,4577.72010,-60.57179,903.67034,-1402.80525,102.28457,102.14125, 
106.3,-6823.62391,4578.10013,-60.57179,902.82018,-1403.27539,102.75471,102.61139, 
106.4,-6823.62391,4578.47842,-60.57179,901.97168,-1403.74560,103.22493,103.08160, 
106.5,-6823.62391,4578.85535,-60.57179,901.12477,-1404.21559,103.69491,103.55159, 
106.6,-6823.62391,4579.23094,-60.57179,900.27945,-1404.68532,104.16464,104.02132, 
106.7,-6823.62391,4579.60521,-60.57179,899.43571,-1405.15478,104.63410,104.49078, 
106.8,-6823.62391,4579.97854,-60.57179,898.59349,-1405.62367,105.10299,104.95967, 
106.9,-6823.62391,4580.35024,-60.57179,897.75291,-1406.09255,105.57187,105.42855, 
107.0,-6823.62391,4580.72069,-60.57179,896.91390,-1406.56110,106.04043,105.89710, 
107.1,-6823.62391,4581.08991,-60.57179,896.07646,-1407.02933,106.50865,106.36533, 
107.2,-6823.62391,4581.45792,-60.57179,895.24058,-1407.49720,106.97652,106.83320, 
107.3,-6823.62391,4581.82510,-60.57179,894.40620,-1407.96441,107.44373,107.30041, 
107.4,-6823.62391,4582.19075,-60.57179,893.57343,-1408.43153,107.91085,107.76753, 
107.5,-6823.62391,4582.55525,-60.57179,892.74221,-1408.89824,108.37756,108.23424, 
107.6,-6823.62391,4582.91863,-60.57179,891.91254,-1409.36454,108.84386,108.70054, 
107.7,-6823.62391,4583.28090,-60.57179,891.08440,-1409.83040,109.30972,109.16640, 
107.8,-6823.62391,4583.64244,-60.57179,890.25775,-1410.29552,109.77484,109.63152, 
107.9,-6823.62391,4584.00256,-60.57179,889.43268,-1410.76046,110.23978,110.09646, 
108.0,-6823.62391,4584.36163,-60.57179,888.60915,-1411.22493,110.70425,110.56093, 
108.1,-6823.62391,4584.71968,-60.57179,887.78713,-1411.68889,111.16821,111.02489, 
108.2,-6823.62391,4585.07672,-60.57179,886.96664,-1412.15234,111.63166,111.48834, 
108.3,-6823.62391,4585.43313,-60.57179,886.14760,-1412.61497,112.09429,111.95097, 
108.4,-6823.62391,4585.78822,-60.57179,885.33013,-1413.07735,112.55667,112.41335, 
108.5,-6823.62391,4586.14236,-60.57179,884.51417,-1413.53917,113.01849,112.87517, 
108.6,-6823.62391,4586.49558,-60.57179,883.69971,-1414.00041,113.47973,113.33641, 
108.7,-6823.62391,4586.84789,-60.57179,882.88676,-1414.46106,113.94038,113.79706, 
108.8,-6823.62391,4587.19965,-60.57179,882.07523,-1414.92082,114.40014,114.25682, 
108.9,-6823.62391,4587.55020,-60.57179,881.26526,-1415.38025,114.85957,114.71625, 
109.0,-6823.62391,4587.89990,-60.57179,880.45677,-1415.83904,115.31836,115.17504, 
109.1,-6823.62391,4588.24876,-60.57179,879.64976,-1416.29718,115.77650,115.63318, 
109.2,-6823.62391,4588.59681,-60.57179,878.84423,-1416.75466,116.23398,116.09066, 
109.3,-6823.62391,4588.94441,-60.57179,878.04012,-1417.21117,116.69050,116.54717, 
109.4,-6823.62391,4589.29088,-60.57179,877.23754,-1417.66728,117.14661,117.00328, 
109.5,-6823.62391,4589.63660,-60.57179,876.43642,-1418.12269,117.60201,117.45869, 
109.6,-6823.62391,4589.98157,-60.57179,875.63676,-1418.57737,118.05669,117.91337, 
109.7,-6823.62391,4590.32582,-60.57179,874.83856,-1419.03132,118.51064,118.36732, 
109.8,-6823.62391,4590.66971,-60.57179,874.04176,-1419.48423,118.96355,118.82023, 
109.9,-6823.62391,4591.01257,-60.57179,873.24646,-1419.93667,119.41599,119.27267, 
110.0,-6823.62391,4591.35475,-60.57179,872.45262,-1420.38833,119.86765,119.72433, 
110.1,-6823.62391,4591.69629,-60.57179,871.66021,-1420.83921,120.31853,120.17521, 
110.2,-6823.62391,4592.03718,-60.57179,870.86924,-1421.28928,120.76860,120.62528, 
110.3,-6823.62391,4592.37780,-60.57179,870.07965,-1421.73825,121.21757,121.07425, 
110.4,-6823.62391,4592.71748,-60.57179,869.29154,-1422.18668,121.66600,121.52268, 
110.5,-6823.62391,4593.05657,-60.57179,868.50487,-1422.63427,122.11359,121.97027, 
110.6,-6823.62391,4593.39509,-60.57179,867.71961,-1423.08100,122.56033,122.41700, 
110.7,-6823.62391,4593.73305,-60.57179,866.93578,-1423.52687,123.00619,122.86287, 
110.8,-6823.62391,4594.07083,-60.57179,866.15329,-1423.97158,123.45090,123.30758, 
110.9,-6823.62391,4594.40774,-60.57179,865.37228,-1424.41568,123.89500,123.75168, 
111.0,-6823.62391,4594.74415,-60.57179,864.59268,-1424.85887,124.33819,124.19487, 
111.1,-6823.62391,4595.08007,-60.57179,863.81448,-1425.30115,124.78047,124.63715, 
111.2,-6823.62391,4595.41552,-60.57179,863.03768,-1425.74250,125.22182,125.07850, 
111.3,-6823.62391,4595.75086,-60.57179,862.26222,-1426.18262,125.66194,125.51862, 
111.4,-6823.62391,4596.08541,-60.57179,861.48821,-1426.62208,126.10140,125.95808, 
111.5,-6823.62391,4596.41954,-60.57179,860.71558,-1427.06057,126.53990,126.39657, 
111.6,-6823.62391,4596.75326,-60.57179,859.94435,-1427.49809,126.97741,126.83409, 
111.7,-6823.62391,4597.08659,-60.57179,859.17449,-1427.93462,127.41395,127.27062, 
111.8,-6823.62391,4597.41988,-60.57179,858.40595,-1428.36988,127.84920,127.70588, 
111.9,-6823.62391,4597.75246,-60.57179,857.63884,-1428.80440,128.28372,128.14040, 
112.0,-6823.62391,4598.08469,-60.57179,856.87310,-1429.23791,128.71723,128.57391, 
112.1,-6823.62391,4598.41659,-60.57179,856.10873,-1429.67038,129.14970,129.00638, 
112.2,-6823.62391,4598.74817,-60.57179,855.34572,-1430.10181,129.58113,129.43781, 
112.3,-6823.62391,4599.07978,-60.57179,854.58402,-1430.53191,130.01123,129.86791, 
112.4,-6823.62391,4599.41076,-60.57179,853.82372,-1430.96122,130.44054,130.29722, 
112.5,-6823.62391,4599.74146,-60.57179,853.06478,-1431.38946,130.86878,130.72546, 
112.6,-6823.62391,4600.07190,-60.57179,852.30718,-1431.81661,131.29594,131.15261, 
112.7,-6823.62391,4600.40209,-60.57179,851.55093,-1432.24267,131.72200,131.57867, 
112.8,-6823.62391,4600.73238,-60.57179,850.79597,-1432.66735,132.14667,132.00335, 
112.9,-6823.62391,4601.06212,-60.57179,850.04239,-1433.09119,132.57051,132.42719, 
113.0,-6823.62391,4601.39164,-60.57179,849.29016,-1433.51391,132.99323,132.84991, 
113.1,-6823.62391,4601.72097,-60.57179,848.53925,-1433.93549,133.41481,133.27149, 
113.2,-6823.62391,4602.05011,-60.57179,847.78967,-1434.35592,133.83524,133.69192, 
113.3,-6823.62391,4602.37942,-60.57179,847.04135,-1434.77493,134.25425,134.11093, 
113.4,-6823.62391,4602.70825,-60.57179,846.29441,-1435.19304,134.67237,134.52904, 
113.5,-6823.62391,4603.03692,-60.57179,845.54879,-1435.60999,135.08931,134.94599, 
113.6,-6823.62391,4603.36547,-60.57179,844.80448,-1436.02575,135.50507,135.36175, 
113.7,-6823.62391,4603.69390,-60.57179,844.06148,-1436.44033,135.91965,135.77633, 
113.8,-6823.62391,4604.02255,-60.57179,843.31973,-1436.85342,136.33274,136.18942, 
113.9,-6823.62391,4604.35078,-60.57179,842.57934,-1437.26558,136.74491,136.60158, 
114.0,-6823.62391,4604.67893,-60.57179,841.84024,-1437.67653,137.15585,137.01253, 
114.1,-6823.62391,4605.00701,-60.57179,841.10244,-1438.08625,137.56557,137.42225, 
114.2,-6823.62391,4605.33503,-60.57179,840.36594,-1438.49474,137.97406,137.83074, 
114.3,-6823.62391,4605.66334,-60.57179,839.63067,-1438.90170,138.38102,138.23770, 
114.4,-6823.62391,4605.99128,-60.57179,838.89673,-1439.30769,138.78701,138.64369, 
114.5,-6823.62391,4606.31920,-60.57179,838.16408,-1439.71242,139.19174,139.04842, 
114.6,-6823.62391,4606.64710,-60.57179,837.43271,-1440.11589,139.59521,139.45189, 
114.7,-6823.62391,4606.97501,-60.57179,836.70262,-1440.51807,139.99739,139.85407, 
114.8,-6823.62391,4607.30326,-60.57179,835.97374,-1440.91870,140.39802,140.25470, 
114.9,-6823.62391,4607.63120,-60.57179,835.24618,-1441.31832,140.79764,140.65432, 
115.0,-6823.62391,4607.95918,-60.57179,834.51989,-1441.71663,141.19595,141.05263, 
115.1,-6823.62391,4608.28720,-60.57179,833.79486,-1442.11364,141.59296,141.44964, 
115.2,-6823.62391,4608.61527,-60.57179,833.07110,-1442.50934,141.98866,141.84534, 
115.3,-6823.62391,4608.94374,-60.57179,832.34853,-1442.90344,142.38276,142.23944, 
115.4,-6823.62391,4609.27195,-60.57179,831.62727,-1443.29648,142.77580,142.63248, 
115.5,-6823.62391,4609.60025,-60.57179,830.90725,-1443.68820,143.16752,143.02420, 
115.6,-6823.62391,4609.92865,-60.57179,830.18849,-1444.07857,143.55789,143.41457, 
115.7,-6823.62391,4610.25715,-60.57179,829.47096,-1444.46759,143.94691,143.80359, 
115.8,-6823.62391,4610.58610,-60.57179,828.75462,-1444.85498,144.33430,144.19098, 
115.9,-6823.62391,4610.91484,-60.57179,828.03957,-1445.24129,144.72061,144.57729, 
116.0,-6823.62391,4611.24372,-60.57179,827.32576,-1445.62623,145.10555,144.96223, 
116.1,-6823.62391,4611.57274,-60.57179,826.61317,-1446.00979,145.48911,145.34579, 
116.2,-6823.62391,4611.90192,-60.57179,825.90181,-1446.39197,145.87129,145.72797, 
116.3,-6823.62391,4612.23159,-60.57179,825.19162,-1446.77249,146.25181,146.10849, 
116.4,-6823.62391,4612.56110,-60.57179,824.48270,-1447.15190,146.63122,146.48790, 
116.5,-6823.62391,4612.89080,-60.57179,823.77500,-1447.52990,147.00922,146.86590, 
116.6,-6823.62391,4613.22069,-60.57179,823.06852,-1447.90650,147.38582,147.24250, 
116.7,-6823.62391,4613.55077,-60.57179,822.36324,-1448.28169,147.76101,147.61769, 
116.8,-6823.62391,4613.88139,-60.57179,821.65912,-1448.65519,148.13451,147.99119, 
116.9,-6823.62391,4614.21190,-60.57179,820.95626,-1449.02754,148.50686,148.36354, 
117.0,-6823.62391,4614.54264,-60.57179,820.25460,-1449.39847,148.87779,148.73447, 
117.1,-6823.62391,4614.87361,-60.57179,819.55413,-1449.76796,149.24728,149.10396, 
117.2,-6823.62391,4615.20482,-60.57179,818.85487,-1450.13602,149.61534,149.47202, 
117.3,-6823.62391,4615.53660,-60.57179,818.15674,-1450.50236,149.98168,149.83836, 
117.4,-6823.62391,4615.86832,-60.57179,817.45985,-1450.86753,150.34685,150.20353, 
117.5,-6823.62391,4616.20031,-60.57179,816.76415,-1451.23125,150.71057,150.56725, 
117.6,-6823.62391,4616.53256,-60.57179,816.06963,-1451.59350,151.07283,150.92950, 
117.7,-6823.62391,4616.86510,-60.57179,815.37630,-1451.95430,151.43362,151.29030, 
117.8,-6823.62391,4617.19825,-60.57179,814.68408,-1452.31336,151.79268,151.64936, 
117.9,-6823.62391,4617.53138,-60.57179,813.99310,-1452.67123,152.15055,152.00723, 
118.0,-6823.62391,4617.86480,-60.57179,813.30329,-1453.02761,152.50693,152.36361, 
118.1,-6823.62391,4618.19854,-60.57179,812.61464,-1453.38252,152.86184,152.71852, 
118.2,-6823.62391,4618.53259,-60.57179,811.92716,-1453.73595,153.21527,153.07195, 
118.3,-6823.62391,4618.86730,-60.57179,811.24079,-1454.08762,153.56694,153.42362, 
118.4,-6823.62391,4619.20201,-60.57179,810.55563,-1454.43806,153.91739,153.77406, 
118.5,-6823.62391,4619.53706,-60.57179,809.87163,-1454.78702,154.26634,154.12302, 
118.6,-6823.62391,4619.87245,-60.57179,809.18878,-1455.13447,154.61380,154.47047, 
118.7,-6823.62391,4620.20820,-60.57179,808.50708,-1455.48043,154.95975,154.81643, 
118.8,-6823.62391,4620.54462,-60.57179,807.82647,-1455.82461,155.30393,155.16061, 
118.9,-6823.62391,4620.88109,-60.57179,807.14707,-1456.16754,155.64687,155.50354, 
119.0,-6823.62391,4621.21793,-60.57179,806.46880,-1456.50897,155.98829,155.84497, 
119.1,-6823.62391,4621.55514,-60.57179,805.79168,-1456.84888,156.32821,156.18488, 
119.2,-6823.62391,4621.89274,-60.57179,805.11569,-1457.18728,156.66660,156.52328, 
119.3,-6823.62391,4622.23104,-60.57179,804.44078,-1457.52388,157.00320,156.85988, 
119.4,-6823.62391,4622.56942,-60.57179,803.76706,-1457.85923,157.33855,157.19523, 
119.5,-6823.62391,4622.90820,-60.57179,803.09446,-1458.19305,157.67237,157.52905, 
119.6,-6823.62391,4623.24738,-60.57179,802.42298,-1458.52533,158.00466,157.86133, 
119.7,-6823.62391,4623.58698,-60.57179,801.75263,-1458.85609,158.33541,158.19209, 
119.8,-6823.62391,4623.92731,-60.57179,801.08335,-1459.18504,158.66436,158.52104, 
119.9,-6823.62391,4624.26774,-60.57179,800.41523,-1459.51273,158.99205,158.84873, 
120.0,-6823.62391,4624.60860,-60.57179,799.74823,-1459.83887,159.31819,159.17487, 
120.1,-6823.62391,4624.94989,-60.57179,799.08234,-1460.16347,159.64279,159.49947, 
120.2,-6823.62391,4625.29162,-60.57179,798.41756,-1460.48653,159.96585,159.82253, 
120.3,-6823.62391,4625.63411,-60.57179,797.75383,-1460.80777,160.28709,160.14377, 
120.4,-6823.62391,4625.97672,-60.57179,797.09125,-1461.12773,160.60705,160.46373, 
120.5,-6823.62391,4626.31979,-60.57179,796.42977,-1461.44614,160.92546,160.78214, 
120.6,-6823.62391,4626.66331,-60.57179,795.76939,-1461.76300,161.24232,161.09900, 
120.7,-6823.62391,4627.00729,-60.57179,795.11011,-1462.07830,161.55762,161.41430, 
120.8,-6823.62391,4627.35206,-60.57179,794.45186,-1462.39178,161.87110,161.72778, 
120.9,-6823.62391,4627.69697,-60.57179,793.79476,-1462.70397,162.18329,162.03997, 
121.0,-6823.62391,4628.04236,-60.57179,793.13874,-1463.01460,162.49392,162.35060, 
121.1,-6823.62391,4628.38823,-60.57179,792.48381,-1463.32367,162.80299,162.65967, 
121.2,-6823.62391,4628.73457,-60.57179,791.82995,-1463.63118,163.11050,162.96718, 
121.3,-6823.62391,4629.08172,-60.57179,791.17713,-1463.93685,163.41617,163.27285, 
121.4,-6823.62391,4629.42904,-60.57179,790.52542,-1464.24123,163.72056,163.57723, 
121.5,-6823.62391,4629.77686,-60.57179,789.87480,-1464.54405,164.02337,163.88005, 
121.6,-6823.62391,4630.12516,-60.57179,789.22524,-1464.84530,164.32462,164.18130, 
121.7,-6823.62391,4630.47397,-60.57179,788.57675,-1465.14498,164.62430,164.48098, 
121.8,-6823.62391,4630.82360,-60.57179,787.92927,-1465.44283,164.92215,164.77883, 
121.9,-6823.62391,4631.17342,-60.57179,787.28291,-1465.73938,165.21870,165.07538, 
122.0,-6823.62391,4631.52374,-60.57179,786.63760,-1466.03435,165.51368,165.37035, 
122.1,-6823.62391,4631.87458,-60.57179,785.99336,-1466.32776,165.80708,165.66376, 
122.2,-6823.62391,4632.22594,-60.57179,785.35016,-1466.61960,166.09892,165.95560, 
122.3,-6823.62391,4632.57813,-60.57179,784.70797,-1466.90960,166.38892,166.24560, 
122.4,-6823.62391,4632.93052,-60.57179,784.06688,-1467.19829,166.67762,166.53429, 
122.5,-6823.62391,4633.28344,-60.57179,783.42684,-1467.48542,166.96474,166.82142, 
122.6,-6823.62391,4633.63689,-60.57179,782.78784,-1467.77097,167.25029,167.10697, 
122.7,-6823.62391,4633.99087,-60.57179,782.14988,-1468.05495,167.53427,167.39095, 
122.8,-6823.62391,4634.34570,-60.57179,781.51291,-1468.33710,167.81642,167.67310, 
122.9,-6823.62391,4634.70074,-60.57179,780.87703,-1468.61794,168.09726,167.95394, 
123.0,-6823.62391,4635.05632,-60.57179,780.24218,-1468.89720,168.37652,168.23320, 
123.1,-6823.62391,4635.41244,-60.57179,779.60836,-1469.17490,168.65422,168.51090, 
123.2,-6823.62391,4635.76911,-60.57179,778.97557,-1469.45102,168.93035,168.78702, 
123.3,-6823.62391,4636.12663,-60.57179,778.34376,-1469.72531,169.20464,169.06131, 
123.4,-6823.62391,4636.48438,-60.57179,777.71302,-1469.99830,169.47762,169.33430, 
123.5,-6823.62391,4636.84269,-60.57179,777.08330,-1470.26971,169.74904,169.60571, 
123.6,-6823.62391,4637.20154,-60.57179,776.45460,-1470.53956,170.01888,169.87556, 
123.7,-6823.62391,4637.56094,-60.57179,775.82692,-1470.80784,170.28716,170.14384, 
123.8,-6823.62391,4637.92121,-60.57179,775.20020,-1471.07429,170.55361,170.41029, 
123.9,-6823.62391,4638.28172,-60.57179,774.57455,-1471.33943,170.81875,170.67543, 
124.0,-6823.62391,4638.64279,-60.57179,773.94990,-1471.60301,171.08233,170.93901, 
124.1,-6823.62391,4639.00442,-60.57179,773.32626,-1471.86502,171.34434,171.20102, 
124.2,-6823.62391,4639.36661,-60.57179,772.70362,-1472.12547,171.60479,171.46147, 
124.3,-6823.62391,4639.72966,-60.57179,772.08194,-1472.38410,171.86342,171.72010, 
