Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
182.1,-4874.01708,1869.31927,-860.85450,439.96951,-3425.58280,72.81903,73.03690, 
182.2,-4874.01708,1869.40798,-860.85450,439.72806,-3425.73554,72.66628,72.88416, 
182.3,-4874.01708,1869.49635,-860.85450,439.48683,-3425.88839,72.51343,72.73131, 
182.4,-4874.01708,1869.58405,-860.85450,439.24591,-3426.04162,72.36021,72.57808, 
182.5,-4874.01708,1869.67142,-860.85450,439.00521,-3426.19495,72.20688,72.42475, 
182.6,-4874.01708,1869.75828,-860.85450,438.76478,-3426.34852,72.05330,72.27118, 
182.7,-4874.01708,1869.84447,-860.85450,438.52464,-3426.50246,71.89936,72.11724, 
182.8,-4874.01708,1869.93032,-860.85450,438.28473,-3426.65652,71.74530,71.96318, 
182.9,-4874.01708,1870.01550,-860.85450,438.04513,-3426.81095,71.59087,71.80875, 
183.0,-4874.01708,1870.10035,-860.85450,437.80574,-3426.96549,71.43633,71.65421, 
183.1,-4874.01708,1870.18469,-860.85450,437.56662,-3427.12027,71.28155,71.49943, 
183.2,-4874.01708,1870.26835,-860.85450,437.32780,-3427.27543,71.12639,71.34427, 
183.3,-4874.01708,1870.35168,-860.85450,437.08920,-3427.43070,70.97112,71.18900, 
183.4,-4874.01708,1870.43433,-860.85450,436.85089,-3427.58635,70.81547,71.03335, 
183.5,-4874.01708,1870.51665,-860.85450,436.61281,-3427.74212,70.65971,70.87758, 
183.6,-4874.01708,1870.59847,-860.85450,436.37499,-3427.89812,70.50370,70.72158, 
183.7,-4874.01708,1870.67960,-860.85450,436.13746,-3428.05451,70.34731,70.56519, 
183.8,-4874.01708,1870.76041,-860.85450,435.90016,-3428.21101,70.19081,70.40869, 
183.9,-4874.01708,1870.84053,-860.85450,435.66315,-3428.36789,70.03393,70.25181, 
184.0,-4874.01708,1870.92032,-860.85450,435.42636,-3428.52489,69.87693,70.09481, 
184.1,-4874.01708,1870.99961,-860.85450,435.18983,-3428.68214,69.71969,69.93756, 
184.2,-4874.01708,1871.07822,-860.85450,434.95359,-3428.83976,69.56206,69.77994, 
184.3,-4874.01708,1871.15649,-860.85450,434.71758,-3428.99751,69.40431,69.62219, 
184.4,-4874.01708,1871.23409,-860.85450,434.48185,-3429.15563,69.24619,69.46407, 
184.5,-4874.01708,1871.31135,-860.85450,434.24635,-3429.31388,69.08794,69.30582, 
184.6,-4874.01708,1871.38811,-860.85450,434.01110,-3429.47238,68.92945,69.14732, 
184.7,-4874.01708,1871.46419,-860.85450,433.77614,-3429.63125,68.77057,68.98845, 
184.8,-4874.01708,1871.53993,-860.85450,433.54139,-3429.79025,68.61157,68.82945, 
184.9,-4874.01708,1871.61500,-860.85450,433.30694,-3429.94963,68.45219,68.67007, 
185.0,-4874.01708,1871.68973,-860.85450,433.07271,-3430.10914,68.29268,68.51056, 
185.1,-4874.01708,1871.76396,-860.85450,432.83873,-3430.26890,68.13293,68.35080, 
185.2,-4874.01708,1871.83751,-860.85450,432.60503,-3430.42904,67.97279,68.19066, 
185.3,-4874.01708,1871.91072,-860.85450,432.37156,-3430.58930,67.81252,68.03040, 
185.4,-4874.01708,1871.98326,-860.85450,432.13837,-3430.74995,67.65187,67.86975, 
185.5,-4874.01708,1872.05546,-860.85450,431.90540,-3430.91073,67.49110,67.70897, 
185.6,-4874.01708,1872.12715,-860.85450,431.67267,-3431.07176,67.33007,67.54794, 
185.7,-4874.01708,1872.19817,-860.85450,431.44024,-3431.23317,67.16865,67.38653, 
185.8,-4874.01708,1872.26885,-860.85450,431.20802,-3431.39471,67.00711,67.22499, 
185.9,-4874.01708,1872.33886,-860.85450,430.97608,-3431.55664,66.84519,67.06306, 
186.0,-4874.01708,1872.40853,-860.85450,430.74436,-3431.71869,66.68313,66.90101, 
186.1,-4874.01708,1872.47769,-860.85450,430.51289,-3431.88101,66.52082,66.73869, 
186.2,-4874.01708,1872.54618,-860.85450,430.28170,-3432.04370,66.35812,66.57600, 
186.3,-4874.01708,1872.61433,-860.85450,430.05072,-3432.20653,66.19529,66.41317, 
186.4,-4874.01708,1872.68180,-860.85450,429.82003,-3432.36975,66.03208,66.24995, 
186.5,-4874.01708,1872.74894,-860.85450,429.58955,-3432.53309,65.86873,66.08661, 
186.6,-4874.01708,1872.81557,-860.85450,429.35932,-3432.69670,65.70513,65.92300, 
186.7,-4874.01708,1872.88153,-860.85450,429.12936,-3432.86069,65.54113,65.75901, 
186.8,-4874.01708,1872.94714,-860.85450,428.89962,-3433.02481,65.37701,65.59489, 
186.9,-4874.01708,1873.01209,-860.85450,428.67016,-3433.18933,65.21250,65.43037, 
187.0,-4874.01708,1873.07669,-860.85450,428.44091,-3433.35397,65.04785,65.26573, 
187.1,-4874.01708,1873.14079,-860.85450,428.21191,-3433.51888,64.88295,65.10082, 
187.2,-4874.01708,1873.20422,-860.85450,427.98318,-3433.68417,64.71765,64.93553, 
187.3,-4874.01708,1873.26731,-860.85450,427.75467,-3433.84960,64.55222,64.77010, 
187.4,-4874.01708,1873.32973,-860.85450,427.52643,-3434.01542,64.38640,64.60428, 
187.5,-4874.01708,1873.39180,-860.85450,427.29840,-3434.18137,64.22045,64.43833, 
187.6,-4874.01708,1873.45337,-860.85450,427.07062,-3434.34759,64.05423,64.27211, 
187.7,-4874.01708,1873.51427,-860.85450,426.84311,-3434.51420,63.88762,64.10550, 
187.8,-4874.01708,1873.57482,-860.85450,426.61581,-3434.68094,63.72088,63.93876, 
187.9,-4874.01708,1873.63471,-860.85450,426.38879,-3434.84808,63.55375,63.77162, 
188.0,-4874.01708,1873.69426,-860.85450,426.16197,-3435.01535,63.38648,63.60435, 
188.1,-4874.01708,1873.75330,-860.85450,425.93540,-3435.18288,63.21894,63.43682, 
188.2,-4874.01708,1873.81167,-860.85450,425.70910,-3435.35081,63.05101,63.26889, 
188.3,-4874.01708,1873.86970,-860.85450,425.48300,-3435.51888,62.88295,63.10082, 
188.4,-4874.01708,1873.92706,-860.85450,425.25718,-3435.68733,62.71449,62.93237, 
188.5,-4874.01708,1873.98408,-860.85450,425.03157,-3435.85593,62.54589,62.76377, 
188.6,-4874.01708,1874.04059,-860.85450,424.80619,-3436.02479,62.37703,62.59491, 
188.7,-4874.01708,1874.09644,-860.85450,424.58109,-3436.19404,62.20778,62.42566, 
188.8,-4874.01708,1874.15194,-860.85450,424.35619,-3436.36344,62.03838,62.25626, 
188.9,-4874.01708,1874.20678,-860.85450,424.13157,-3436.53323,61.86860,62.08647, 
189.0,-4874.01708,1874.26128,-860.85450,423.90715,-3436.70316,61.69867,61.91654, 
189.1,-4874.01708,1874.31526,-860.85450,423.68296,-3436.87335,61.52847,61.74635, 
189.2,-4874.01708,1874.36859,-860.85450,423.45905,-3437.04394,61.35788,61.57576, 
189.3,-4874.01708,1874.42157,-860.85450,423.23534,-3437.21467,61.18715,61.40503, 
189.4,-4874.01708,1874.47388,-860.85450,423.01190,-3437.38580,61.01603,61.23390, 
189.5,-4874.01708,1874.52585,-860.85450,422.78866,-3437.55707,60.84476,61.06263, 
189.6,-4874.01708,1874.57732,-860.85450,422.56566,-3437.72860,60.67322,60.89110, 
189.7,-4874.01708,1874.62813,-860.85450,422.34292,-3437.90053,60.50129,60.71917, 
189.8,-4874.01708,1874.67858,-860.85450,422.12039,-3438.07261,60.32922,60.54709, 
189.9,-4874.01708,1874.72838,-860.85450,421.89812,-3438.24508,60.15675,60.37462, 
190.0,-4874.01708,1874.77783,-860.85450,421.67606,-3438.41769,59.98413,60.20201, 
190.1,-4874.01708,1874.82678,-860.85450,421.45423,-3438.59057,59.81125,60.02913, 
190.2,-4874.01708,1874.87507,-860.85450,421.23266,-3438.76385,59.63797,59.85585, 
190.3,-4874.01708,1874.92301,-860.85450,421.01130,-3438.93728,59.46455,59.68242, 
190.4,-4874.01708,1874.97029,-860.85450,420.79020,-3439.11110,59.29073,59.50860, 
190.5,-4874.01708,1875.01722,-860.85450,420.56930,-3439.28506,59.11676,59.33464, 
190.6,-4874.01708,1875.06365,-860.85450,420.34863,-3439.45930,58.94252,59.16040, 
190.7,-4874.01708,1875.10943,-860.85450,420.12822,-3439.63393,58.76789,58.98577, 
190.8,-4874.01708,1875.15485,-860.85450,419.90802,-3439.80871,58.59311,58.81099, 
190.9,-4874.01708,1875.19962,-860.85450,419.68807,-3439.98388,58.41794,58.63582, 
191.0,-4874.01708,1875.24404,-860.85450,419.46833,-3440.15921,58.24262,58.46049, 
191.1,-4874.01708,1875.28796,-860.85450,419.24881,-3440.33480,58.06702,58.28490, 
191.2,-4874.01708,1875.33122,-860.85450,419.02956,-3440.51079,57.89103,58.10891, 
191.3,-4874.01708,1875.37414,-860.85450,418.81050,-3440.68693,57.71489,57.93277, 
191.4,-4874.01708,1875.41640,-860.85450,418.59171,-3440.86347,57.53835,57.75623, 
191.5,-4874.01708,1875.45831,-860.85450,418.37311,-3441.04015,57.36167,57.57955, 
191.6,-4874.01708,1875.49972,-860.85450,418.15474,-3441.21711,57.18471,57.40259, 
191.7,-4874.01708,1875.54048,-860.85450,417.93663,-3441.39447,57.00736,57.22523, 
191.8,-4874.01708,1875.58089,-860.85450,417.71872,-3441.57197,56.82985,57.04773, 
191.9,-4874.01708,1875.62064,-860.85450,417.50106,-3441.74987,56.65195,56.86983, 
192.0,-4874.01708,1875.66005,-860.85450,417.28360,-3441.92793,56.47390,56.69177, 
192.1,-4874.01708,1875.69896,-860.85450,417.06636,-3442.10625,56.29557,56.51345, 
192.2,-4874.01708,1875.73722,-860.85450,416.84939,-3442.28498,56.11685,56.33472, 
192.3,-4874.01708,1875.77512,-860.85450,416.63260,-3442.46385,55.93797,56.15585, 
192.4,-4874.01708,1875.81238,-860.85450,416.41608,-3442.64312,55.75870,55.97658, 
192.5,-4874.01708,1875.84929,-860.85450,416.19974,-3442.82255,55.57928,55.79715, 
192.6,-4874.01708,1875.88570,-860.85450,415.98364,-3443.00225,55.39958,55.61745, 
192.7,-4874.01708,1875.92145,-860.85450,415.76778,-3443.18234,55.21948,55.43736, 
192.8,-4874.01708,1875.95686,-860.85450,415.55212,-3443.36259,55.03923,55.25711, 
192.9,-4874.01708,1875.99162,-860.85450,415.33672,-3443.54323,54.85859,55.07647, 
193.0,-4874.01708,1876.02604,-860.85450,415.12151,-3443.72403,54.67779,54.89567, 
193.1,-4874.01708,1876.05995,-860.85450,414.90652,-3443.90511,54.49671,54.71459, 
193.2,-4874.01708,1876.09322,-860.85450,414.69178,-3444.08658,54.31524,54.53312, 
193.3,-4874.01708,1876.12614,-860.85450,414.47724,-3444.26821,54.13362,54.35149, 
193.4,-4874.01708,1876.15841,-860.85450,414.26294,-3444.45023,53.95159,54.16947, 
193.5,-4874.01708,1876.19033,-860.85450,414.04884,-3444.63241,53.76942,53.98729, 
193.6,-4874.01708,1876.22176,-860.85450,413.83496,-3444.81486,53.58696,53.80484, 
193.7,-4874.01708,1876.25254,-860.85450,413.62133,-3444.99771,53.40411,53.62199, 
193.8,-4874.01708,1876.28297,-860.85450,413.40789,-3445.18072,53.22111,53.43898, 
193.9,-4874.01708,1876.31275,-860.85450,413.19471,-3445.36412,53.03770,53.25558, 
194.0,-4874.01708,1876.34219,-860.85450,412.98171,-3445.54768,52.85414,53.07202, 
194.1,-4874.01708,1876.37114,-860.85450,412.76892,-3445.73152,52.67031,52.88818, 
194.2,-4874.01708,1876.39943,-860.85450,412.55640,-3445.91575,52.48607,52.70395, 
194.3,-4874.01708,1876.42739,-860.85450,412.34405,-3446.10014,52.30168,52.51956, 
194.4,-4874.01708,1876.45469,-860.85450,412.13196,-3446.28493,52.11690,52.33477, 
194.5,-4874.01708,1876.48165,-860.85450,411.92006,-3446.46987,51.93195,52.14983, 
194.6,-4874.01708,1876.50812,-860.85450,411.70837,-3446.65509,51.74673,51.96461, 
194.7,-4874.01708,1876.53394,-860.85450,411.49693,-3446.84071,51.56111,51.77899, 
194.8,-4874.01708,1876.55942,-860.85450,411.28568,-3447.02648,51.37534,51.59322, 
194.9,-4874.01708,1876.58425,-860.85450,411.07467,-3447.21266,51.18917,51.40704, 
195.0,-4874.01708,1876.60874,-860.85450,410.86385,-3447.39899,51.00284,51.22071, 
195.1,-4874.01708,1876.63274,-860.85450,410.65325,-3447.58559,50.81623,51.03411, 
195.2,-4874.01708,1876.65609,-860.85450,410.44289,-3447.77260,50.62922,50.84710, 
195.3,-4874.01708,1876.67910,-860.85450,410.23272,-3447.95976,50.44206,50.65994, 
195.4,-4874.01708,1876.70147,-860.85450,410.02279,-3448.14732,50.25450,50.47238, 
195.5,-4874.01708,1876.72349,-860.85450,409.81305,-3448.33504,50.06678,50.28466, 
195.6,-4874.01708,1876.74502,-860.85450,409.60352,-3448.52304,49.87879,50.09666, 
195.7,-4874.01708,1876.76591,-860.85450,409.39424,-3448.71143,49.69039,49.90827, 
195.8,-4874.01708,1876.78646,-860.85450,409.18514,-3448.89998,49.50184,49.71972, 
195.9,-4874.01708,1876.80637,-860.85450,408.97628,-3449.08893,49.31289,49.53077, 
196.0,-4874.01708,1876.82593,-860.85450,408.76761,-3449.27804,49.12378,49.34166, 
196.1,-4874.01708,1876.84501,-860.85450,408.55915,-3449.46743,48.93439,49.15227, 
196.2,-4874.01708,1876.86344,-860.85450,408.35093,-3449.65721,48.74461,48.96249, 
196.3,-4874.01708,1876.88153,-860.85450,408.14289,-3449.84716,48.55467,48.77254, 
196.4,-4874.01708,1876.89899,-860.85450,407.93510,-3450.03749,48.36433,48.58221, 
196.5,-4874.01708,1876.91610,-860.85450,407.72749,-3450.22799,48.17383,48.39171, 
196.6,-4874.01708,1876.93272,-860.85450,407.52008,-3450.41877,47.98305,48.20093, 
196.7,-4874.01708,1876.94871,-860.85450,407.31292,-3450.60995,47.79188,48.00975, 
196.8,-4874.01708,1876.96435,-860.85450,407.10594,-3450.80128,47.60054,47.81842, 
196.9,-4874.01708,1876.97936,-860.85450,406.89920,-3450.99301,47.40881,47.62669, 
197.0,-4874.01708,1876.99403,-860.85450,406.69264,-3451.18491,47.21692,47.43479, 
197.1,-4874.01708,1877.00821,-860.85450,406.48629,-3451.37708,47.02475,47.24262, 
197.2,-4874.01708,1877.02175,-860.85450,406.28018,-3451.56964,46.83218,47.05006, 
197.3,-4874.01708,1877.03496,-860.85450,406.07425,-3451.76237,46.63945,46.85733, 
197.4,-4874.01708,1877.04753,-860.85450,405.86856,-3451.95549,46.44633,46.66421, 
197.5,-4874.01708,1877.05976,-860.85450,405.66304,-3452.14878,46.25305,46.47092, 
197.6,-4874.01708,1877.07150,-860.85450,405.45773,-3452.34234,46.05948,46.27736, 
197.7,-4874.01708,1877.08261,-860.85450,405.25267,-3452.53630,45.86552,46.08340, 
197.8,-4874.01708,1877.09339,-860.85450,405.04777,-3452.73042,45.67140,45.88928, 
197.9,-4874.01708,1877.10353,-860.85450,404.84312,-3452.92493,45.47689,45.69477, 
198.0,-4874.01708,1877.11333,-860.85450,404.63864,-3453.11961,45.28221,45.50009, 
198.1,-4874.01708,1877.12264,-860.85450,404.43437,-3453.31457,45.08725,45.30513, 
198.2,-4874.01708,1877.13133,-860.85450,404.23033,-3453.50992,44.89190,45.10978, 
198.3,-4874.01708,1877.13967,-860.85450,404.02647,-3453.70543,44.69639,44.91427, 
198.4,-4874.01708,1877.14739,-860.85450,403.82285,-3453.90134,44.50048,44.71836, 
198.5,-4874.01708,1877.15477,-860.85450,403.61940,-3454.09741,44.30441,44.52229, 
198.6,-4874.01708,1877.16167,-860.85450,403.41615,-3454.29376,44.10806,44.32594, 
198.7,-4874.01708,1877.16793,-860.85450,403.21315,-3454.49050,43.91132,44.12920, 
198.8,-4874.01708,1877.17386,-860.85450,403.01031,-3454.68741,43.71442,43.93229, 
198.9,-4874.01708,1877.17917,-860.85450,402.80771,-3454.88470,43.51712,43.73500, 
199.0,-4874.01708,1877.18413,-860.85450,402.60528,-3455.08217,43.31966,43.53753, 
199.1,-4874.01708,1877.18861,-860.85450,402.40306,-3455.27991,43.12191,43.33979, 
199.2,-4874.01708,1877.19247,-860.85450,402.20106,-3455.47804,42.92378,43.14166, 
199.3,-4874.01708,1877.19599,-860.85450,401.99925,-3455.67634,42.72548,42.94336, 
199.4,-4874.01708,1877.19889,-860.85450,401.79766,-3455.87503,42.52679,42.74467, 
199.5,-4874.01708,1877.20145,-860.85450,401.59624,-3456.07388,42.32794,42.54582, 
199.6,-4874.01708,1877.20353,-860.85450,401.39503,-3456.27302,42.12881,42.34668, 
199.7,-4874.01708,1877.20499,-860.85450,401.19405,-3456.47254,41.92928,42.14716, 
199.8,-4874.01708,1877.20611,-860.85450,400.99324,-3456.67223,41.72959,41.94747, 
199.9,-4874.01708,1877.20661,-860.85450,400.79266,-3456.87231,41.52951,41.74739, 
200.0,-4874.01708,1877.20677,-860.85450,400.59225,-3457.07255,41.32927,41.54715, 
200.1,-4874.01708,1877.20646,-860.85450,400.39205,-3457.27308,41.12875,41.34662, 
200.2,-4874.01708,1877.20552,-860.85450,400.19207,-3457.47399,40.92783,41.14571, 
200.3,-4874.01708,1877.20425,-860.85450,399.99226,-3457.67507,40.72676,40.94463, 
200.4,-4874.01708,1877.20236,-860.85450,399.79268,-3457.87654,40.52529,40.74316, 
200.5,-4874.01708,1877.20014,-860.85450,399.59327,-3458.07817,40.32365,40.54153, 
200.6,-4874.01708,1877.19744,-860.85450,399.39406,-3458.28008,40.12174,40.33962, 
200.7,-4874.01708,1877.19412,-860.85450,399.19508,-3458.48238,39.91944,40.13732, 
200.8,-4874.01708,1877.19047,-860.85450,398.99626,-3458.68485,39.71697,39.93485, 
200.9,-4874.01708,1877.18620,-860.85450,398.79768,-3458.88771,39.51412,39.73199, 
201.0,-4874.01708,1877.18159,-860.85450,398.59926,-3459.09073,39.31110,39.52897, 
201.1,-4874.01708,1877.17652,-860.85450,398.40104,-3459.29403,39.10780,39.32567, 
201.2,-4874.01708,1877.17082,-860.85450,398.20304,-3459.49771,38.90411,39.12199, 
201.3,-4874.01708,1877.16480,-860.85450,398.00521,-3459.70157,38.70026,38.91813, 
201.4,-4874.01708,1877.15816,-860.85450,397.80761,-3459.90581,38.49602,38.71389, 
201.5,-4874.01708,1877.15119,-860.85450,397.61018,-3460.11021,38.29161,38.50949, 
201.6,-4874.01708,1877.14374,-860.85450,397.41294,-3460.31490,38.08692,38.30480, 
201.7,-4874.01708,1877.13568,-860.85450,397.21592,-3460.51997,37.88185,38.09973, 
201.8,-4874.01708,1877.12730,-860.85450,397.01908,-3460.72521,37.67662,37.89449, 
201.9,-4874.01708,1877.11829,-860.85450,396.82245,-3460.93083,37.47099,37.68887, 
202.0,-4874.01708,1877.10896,-860.85450,396.62599,-3461.13662,37.26520,37.48308, 
202.1,-4874.01708,1877.09916,-860.85450,396.42973,-3461.34269,37.05913,37.27701, 
202.2,-4874.01708,1877.08875,-860.85450,396.23369,-3461.54914,36.85268,37.07056, 
202.3,-4874.01708,1877.07800,-860.85450,396.03781,-3461.75576,36.64606,36.86394, 
202.4,-4874.01708,1877.06665,-860.85450,395.84216,-3461.96277,36.43906,36.65693, 
202.5,-4874.01708,1877.05497,-860.85450,395.64667,-3462.16994,36.23188,36.44976, 
202.6,-4874.01708,1877.04282,-860.85450,395.45137,-3462.37739,36.02444,36.24231, 
202.7,-4874.01708,1877.03006,-860.85450,395.25630,-3462.58522,35.81660,36.03448, 
202.8,-4874.01708,1877.01697,-860.85450,395.06139,-3462.79322,35.60860,35.82648, 
202.9,-4874.01708,1877.00328,-860.85450,394.86670,-3463.00160,35.40022,35.61810, 
203.0,-4874.01708,1876.98925,-860.85450,394.67217,-3463.21015,35.19167,35.40955, 
203.1,-4874.01708,1876.97477,-860.85450,394.47784,-3463.41898,34.98284,35.20072, 
203.2,-4874.01708,1876.95967,-860.85450,394.28372,-3463.62819,34.77364,34.99151, 
203.3,-4874.01708,1876.94425,-860.85450,394.08977,-3463.83756,34.56426,34.78214, 
203.4,-4874.01708,1876.92822,-860.85450,393.89603,-3464.04732,34.35450,34.57238, 
203.5,-4874.01708,1876.91187,-860.85450,393.70246,-3464.25725,34.14457,34.36245, 
203.6,-4874.01708,1876.89505,-860.85450,393.50908,-3464.46745,33.93437,34.15225, 
203.7,-4874.01708,1876.87763,-860.85450,393.31592,-3464.67803,33.72379,33.94167, 
203.8,-4874.01708,1876.85988,-860.85450,393.12291,-3464.88878,33.51304,33.73092, 
203.9,-4874.01708,1876.84154,-860.85450,392.93013,-3465.09991,33.30191,33.51979, 
204.0,-4874.01708,1876.82286,-860.85450,392.73750,-3465.31121,33.09061,33.30849, 
204.1,-4874.01708,1876.80373,-860.85450,392.54507,-3465.52278,32.87904,33.09692, 
204.2,-4874.01708,1876.78399,-860.85450,392.35285,-3465.73474,32.66709,32.88496, 
204.3,-4874.01708,1876.76393,-860.85450,392.16079,-3465.94686,32.45497,32.67284, 
204.4,-4874.01708,1876.74327,-860.85450,391.96895,-3466.15936,32.24247,32.46034, 
204.5,-4874.01708,1876.72229,-860.85450,391.77727,-3466.37202,32.02980,32.24768, 
204.6,-4874.01708,1876.70084,-860.85450,391.58577,-3466.58496,31.81686,32.03474, 
204.7,-4874.01708,1876.67880,-860.85450,391.39449,-3466.79829,31.60354,31.82141, 
204.8,-4874.01708,1876.65644,-860.85450,391.20337,-3467.01177,31.39005,31.60793, 
204.9,-4874.01708,1876.63348,-860.85450,391.01246,-3467.22564,31.17618,31.39406, 
205.0,-4874.01708,1876.61020,-860.85450,390.82171,-3467.43967,30.96215,31.18003, 
205.1,-4874.01708,1876.58646,-860.85450,390.63115,-3467.65398,30.74785,30.96572, 
205.2,-4874.01708,1876.56212,-860.85450,390.44080,-3467.86866,30.53316,30.75104, 
205.3,-4874.01708,1876.53746,-860.85450,390.25061,-3468.08351,30.31831,30.53619, 
205.4,-4874.01708,1876.51221,-860.85450,390.06063,-3468.29874,30.10309,30.32096, 
205.5,-4874.01708,1876.48664,-860.85450,389.87081,-3468.51413,29.88769,30.10557, 
205.6,-4874.01708,1876.46061,-860.85450,389.68117,-3468.72980,29.67203,29.88990, 
205.7,-4874.01708,1876.43399,-860.85450,389.49175,-3468.94584,29.45598,29.67386, 
205.8,-4874.01708,1876.40705,-860.85450,389.30248,-3469.16205,29.23977,29.45765, 
205.9,-4874.01708,1876.37952,-860.85450,389.11342,-3469.37863,29.02319,29.24107, 
206.0,-4874.01708,1876.35167,-860.85450,388.92452,-3469.59539,28.80644,29.02431, 
206.1,-4874.01708,1876.32337,-860.85450,388.73580,-3469.81241,28.58941,28.80729, 
206.2,-4874.01708,1876.29448,-860.85450,388.54729,-3470.02981,28.37202,28.58989, 
206.3,-4874.01708,1876.26527,-860.85450,388.35894,-3470.24737,28.15445,28.37233, 
206.4,-4874.01708,1876.23547,-860.85450,388.17080,-3470.46531,27.93651,28.15439, 
206.5,-4874.01708,1876.20535,-860.85450,387.98281,-3470.68341,27.71841,27.93629, 
206.6,-4874.01708,1876.17478,-860.85450,387.79501,-3470.90179,27.50003,27.71791, 
206.7,-4874.01708,1876.14363,-860.85450,387.60741,-3471.12054,27.28128,27.49916, 
206.8,-4874.01708,1876.11216,-860.85450,387.41997,-3471.33945,27.06237,27.28025, 
206.9,-4874.01708,1876.08010,-860.85450,387.23274,-3471.55874,26.84308,27.06096, 
207.0,-4874.01708,1876.04773,-860.85450,387.04566,-3471.77819,26.62363,26.84151, 
207.1,-4874.01708,1876.01491,-860.85450,386.85876,-3471.99792,26.40391,26.62178, 
207.2,-4874.01708,1875.98150,-860.85450,386.67207,-3472.21801,26.18381,26.40169, 
207.3,-4874.01708,1875.94778,-860.85450,386.48553,-3472.43827,25.96355,26.18143, 
207.4,-4874.01708,1875.91348,-860.85450,386.29920,-3472.65891,25.74292,25.96079, 
207.5,-4874.01708,1875.87886,-860.85450,386.11302,-3472.87970,25.52212,25.74000, 
207.6,-4874.01708,1875.84379,-860.85450,385.92702,-3473.10077,25.30105,25.51893, 
207.7,-4874.01708,1875.80815,-860.85450,385.74122,-3473.32221,25.07962,25.29749, 
207.8,-4874.01708,1875.77219,-860.85450,385.55558,-3473.54381,24.85801,25.07589, 
207.9,-4874.01708,1875.73565,-860.85450,385.37015,-3473.76578,24.63604,24.85392, 
208.0,-4874.01708,1875.69880,-860.85450,385.18486,-3473.98792,24.41391,24.63178, 
208.1,-4874.01708,1875.66150,-860.85450,384.99975,-3474.21032,24.19150,24.40938, 
208.2,-4874.01708,1875.62363,-860.85450,384.81485,-3474.43310,23.96873,24.18660, 
208.3,-4874.01708,1875.58545,-860.85450,384.63010,-3474.65603,23.74579,23.96367, 
208.4,-4874.01708,1875.54668,-860.85450,384.44555,-3474.87934,23.52248,23.74036, 
208.5,-4874.01708,1875.50761,-860.85450,384.26116,-3475.10281,23.29901,23.51689, 
208.6,-4874.01708,1875.46810,-860.85450,384.07693,-3475.32655,23.07527,23.29315, 
208.7,-4874.01708,1875.42801,-860.85450,383.89292,-3475.55066,22.85117,23.06904, 
208.8,-4874.01708,1875.38760,-860.85450,383.70905,-3475.77492,22.62690,22.84478, 
208.9,-4874.01708,1875.34663,-860.85450,383.52539,-3475.99956,22.40226,22.62014, 
209.0,-4874.01708,1875.30535,-860.85450,383.34187,-3476.22436,22.17746,22.39534, 
209.1,-4874.01708,1875.26362,-860.85450,383.15853,-3476.44943,21.95240,22.17027, 
209.2,-4874.01708,1875.22133,-860.85450,382.97539,-3476.67486,21.72696,21.94484, 
209.3,-4874.01708,1875.17872,-860.85450,382.79240,-3476.90045,21.50137,21.71925, 
