Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
38.5,-4061.68090,3969.68081,251.59598,2983.38385,3142.97974,2805.93226,2806.22562, 
38.6,-4061.68090,3969.77012,251.59598,2975.65500,3135.34020,2798.29271,2798.58608, 
38.7,-4061.68090,3969.86592,251.59598,2967.96579,3127.74679,2790.69931,2790.99267, 
38.8,-4061.68090,3969.96719,251.59598,2960.31651,3120.19878,2783.15130,2783.44466, 
38.9,-4061.68090,3970.07448,251.59598,2952.70627,3112.69583,2775.64834,2775.94171, 
39.0,-4061.68090,3970.18678,251.59598,2945.13534,3105.23720,2768.18972,2768.48308, 
39.1,-4061.68090,3970.30427,251.59598,2937.60314,3097.82249,2760.77501,2761.06837, 
39.2,-4061.68090,3970.42713,251.59598,2930.10908,3090.45129,2753.40381,2753.69717, 
39.3,-4061.68090,3970.55437,251.59598,2922.65345,3083.12290,2746.07542,2746.36878, 
39.4,-4061.68090,3970.68658,251.59598,2915.23538,3075.83703,2738.78955,2739.08291, 
39.5,-4061.68090,3970.82278,251.59598,2907.85515,3068.59300,2731.54552,2731.83888, 
39.6,-4061.68090,3970.96317,251.59598,2900.51219,3061.39045,2724.34296,2724.63633, 
39.7,-4061.68090,3971.10798,251.59598,2893.20595,3054.22900,2717.18152,2717.47488, 
39.8,-4061.68090,3971.25623,251.59598,2885.93670,3047.10801,2710.06053,2710.35389, 
39.9,-4061.68090,3971.40855,251.59598,2878.70361,3040.02724,2702.97975,2703.27312, 
40.0,-4061.68090,3971.56399,251.59598,2871.50696,3032.98603,2695.93854,2696.23191, 
40.1,-4061.68090,3971.72278,251.59598,2864.34620,3025.98406,2688.93658,2689.22994, 
40.2,-4061.68090,3971.88515,251.59598,2857.22080,3019.02103,2681.97355,2682.26691, 
40.3,-4061.68090,3972.05019,251.59598,2850.13103,3012.09630,2675.04882,2675.34218, 
40.4,-4061.68090,3972.21852,251.59598,2843.07609,3005.20969,2668.16221,2668.45557, 
40.5,-4061.68090,3972.38924,251.59598,2836.05625,2998.36057,2661.31309,2661.60645, 
40.6,-4061.68090,3972.56260,251.59598,2829.07100,2991.54868,2654.50119,2654.79456, 
40.7,-4061.68090,3972.73884,251.59598,2822.11981,2984.77373,2647.72624,2648.01961, 
40.8,-4061.68090,3972.91709,251.59598,2815.20295,2978.03512,2640.98764,2641.28100, 
40.9,-4061.68090,3973.09798,251.59598,2808.31966,2971.33272,2634.28524,2634.57860, 
41.0,-4061.68090,3973.28065,251.59598,2801.47020,2964.66593,2627.61845,2627.91181, 
41.1,-4061.68090,3973.46536,251.59598,2794.65408,2958.03452,2620.98703,2621.28040, 
41.2,-4061.68090,3973.65238,251.59598,2787.87078,2951.43824,2614.39076,2614.68412, 
41.3,-4061.68090,3973.84086,251.59598,2781.12059,2944.87653,2607.82905,2608.12241, 
41.4,-4061.68090,3974.03145,251.59598,2774.40275,2938.34928,2601.30180,2601.59516, 
41.5,-4061.68090,3974.22330,251.59598,2767.71755,2931.85593,2594.80845,2595.10181, 
41.6,-4061.68090,3974.41670,251.59598,2761.06448,2925.39627,2588.34878,2588.64215, 
41.7,-4061.68090,3974.61194,251.59598,2754.44307,2918.97010,2581.92262,2582.21598, 
41.8,-4061.68090,3974.80819,251.59598,2747.85360,2912.57687,2575.52939,2575.82275, 
41.9,-4061.68090,3975.00611,251.59598,2741.29532,2906.21652,2569.16904,2569.46240, 
42.0,-4061.68090,3975.20489,251.59598,2734.76853,2899.88850,2562.84102,2563.13438, 
42.1,-4061.68090,3975.40482,251.59598,2728.27274,2893.59264,2556.54516,2556.83852, 
42.2,-4061.68090,3975.60619,251.59598,2721.80749,2887.32877,2550.28129,2550.57465, 
42.3,-4061.68090,3975.80822,251.59598,2715.37306,2881.09636,2544.04888,2544.34224, 
42.4,-4061.68090,3976.01156,251.59598,2708.96873,2874.89537,2537.84789,2538.14125, 
42.5,-4061.68090,3976.21543,251.59598,2702.59478,2868.72530,2531.67781,2531.97118, 
42.6,-4061.68090,3976.42013,251.59598,2696.25076,2862.58597,2525.53849,2525.83185, 
42.7,-4061.68090,3976.62598,251.59598,2689.93621,2856.47727,2519.42978,2519.72315, 
42.8,-4061.68090,3976.83218,251.59598,2683.65141,2850.39867,2513.35119,2513.64455, 
42.9,-4061.68090,3977.03942,251.59598,2677.39567,2844.35017,2507.30269,2507.59605, 
43.0,-4061.68090,3977.24692,251.59598,2671.16926,2838.33127,2501.28378,2501.57715, 
43.1,-4061.68090,3977.45501,251.59598,2664.97175,2832.34184,2495.29436,2495.58772, 
43.2,-4061.68090,3977.66400,251.59598,2658.80269,2826.38177,2489.33428,2489.62765, 
43.3,-4061.68090,3977.87312,251.59598,2652.66236,2820.45056,2483.40308,2483.69644, 
43.4,-4061.68090,3978.08305,251.59598,2646.55010,2814.54823,2477.50075,2477.79411, 
43.5,-4061.68090,3978.29305,251.59598,2640.46617,2808.67430,2471.62682,2471.92018, 
43.6,-4061.68090,3978.50344,251.59598,2634.41014,2802.82866,2465.78118,2466.07454, 
43.7,-4061.68090,3978.71453,251.59598,2628.38161,2797.01122,2459.96374,2460.25710, 
43.8,-4061.68090,3978.92559,251.59598,2622.38083,2791.22150,2454.17401,2454.46738, 
43.9,-4061.68090,3979.13729,251.59598,2616.40716,2785.45953,2448.41205,2448.70541, 
44.0,-4061.68090,3979.34890,251.59598,2610.46087,2779.72485,2442.67737,2442.97073, 
44.1,-4061.68090,3979.56074,251.59598,2604.54155,2774.01737,2436.96989,2437.26325, 
44.2,-4061.68090,3979.77314,251.59598,2598.64879,2768.33701,2431.28953,2431.58289, 
44.3,-4061.68090,3979.98538,251.59598,2592.78285,2762.68331,2425.63583,2425.92919, 
44.4,-4061.68090,3980.19813,251.59598,2586.94312,2757.05632,2420.00884,2420.30220, 
44.5,-4061.68090,3980.41066,251.59598,2581.12985,2751.45559,2414.40811,2414.70147, 
44.6,-4061.68090,3980.62331,251.59598,2575.34265,2745.88105,2408.83356,2409.12693, 
44.7,-4061.68090,3980.83641,251.59598,2569.58113,2740.33262,2403.28514,2403.57850, 
44.8,-4061.68090,3981.04924,251.59598,2563.84554,2734.80987,2397.76238,2398.05575, 
44.9,-4061.68090,3981.26248,251.59598,2558.13529,2729.31285,2392.26537,2392.55873, 
45.0,-4061.68090,3981.47542,251.59598,2552.45063,2723.84113,2386.79364,2387.08701, 
45.1,-4061.68090,3981.68838,251.59598,2546.79118,2718.39464,2381.34716,2381.64052, 
45.2,-4061.68090,3981.90170,251.59598,2541.15656,2712.97334,2375.92585,2376.21922, 
45.3,-4061.68090,3982.11467,251.59598,2535.54702,2707.57678,2370.52929,2370.82266, 
45.4,-4061.68090,3982.32797,251.59598,2529.96199,2702.20504,2365.15756,2365.45092, 
45.5,-4061.68090,3982.54089,251.59598,2524.40172,2696.85769,2359.81021,2360.10357, 
45.6,-4061.68090,3982.75377,251.59598,2518.86584,2691.53469,2354.48721,2354.78057, 
45.7,-4061.68090,3982.96693,251.59598,2513.35397,2686.23598,2349.18850,2349.48186, 
45.8,-4061.68090,3983.17968,251.59598,2507.86638,2680.96115,2343.91366,2344.20703, 
45.9,-4061.68090,3983.39269,251.59598,2502.40249,2675.71027,2338.66278,2338.95615, 
46.0,-4061.68090,3983.60527,251.59598,2496.96257,2670.48292,2333.43544,2333.72880, 
46.1,-4061.68090,3983.81774,251.59598,2491.54625,2665.27907,2328.23158,2328.52495, 
46.2,-4061.68090,3984.03043,251.59598,2486.15317,2660.09868,2323.05119,2323.34456, 
46.3,-4061.68090,3984.24265,251.59598,2480.78359,2654.94132,2317.89384,2318.18720, 
46.4,-4061.68090,3984.45507,251.59598,2475.43695,2649.80710,2312.75962,2313.05298, 
46.5,-4061.68090,3984.66701,251.59598,2470.11351,2644.69560,2307.64812,2307.94148, 
46.6,-4061.68090,3984.87878,251.59598,2464.81292,2639.60678,2302.55930,2302.85266, 
46.7,-4061.68090,3985.09072,251.59598,2459.53483,2634.54063,2297.49314,2297.78651, 
46.8,-4061.68090,3985.30214,251.59598,2454.27949,2629.49671,2292.44923,2292.74259, 
46.9,-4061.68090,3985.51371,251.59598,2449.04637,2624.47515,2287.42767,2287.72103, 
47.0,-4061.68090,3985.72473,251.59598,2443.83571,2619.47552,2282.42804,2282.72140, 
47.1,-4061.68090,3985.93555,251.59598,2438.64718,2614.49780,2277.45032,2277.74368, 
47.2,-4061.68090,3986.14647,251.59598,2433.48043,2609.54198,2272.49450,2272.78786, 
47.3,-4061.68090,3986.35682,251.59598,2428.33573,2604.60764,2267.56015,2267.85352, 
47.4,-4061.68090,3986.56726,251.59598,2423.21254,2599.69489,2262.64740,2262.94077, 
47.5,-4061.68090,3986.77711,251.59598,2418.11112,2594.80331,2257.75583,2258.04919, 
47.6,-4061.68090,3986.98670,251.59598,2413.03113,2589.93291,2252.88543,2253.17879, 
47.7,-4061.68090,3987.19633,251.59598,2407.97225,2585.08366,2248.03618,2248.32954, 
47.8,-4061.68090,3987.40534,251.59598,2402.93473,2580.25515,2243.20767,2243.50103, 
47.9,-4061.68090,3987.61438,251.59598,2397.91805,2575.44751,2238.40003,2238.69339, 
48.0,-4061.68090,3987.82278,251.59598,2392.92246,2570.66033,2233.61284,2233.90621, 
48.1,-4061.68090,3988.03085,251.59598,2387.94765,2565.89358,2228.84610,2229.13946, 
48.2,-4061.68090,3988.23891,251.59598,2382.99329,2561.14728,2224.09980,2224.39316, 
48.3,-4061.68090,3988.44630,251.59598,2378.05963,2556.42101,2219.37352,2219.66689, 
48.4,-4061.68090,3988.65364,251.59598,2373.14617,2551.71489,2214.66741,2214.96077, 
48.5,-4061.68090,3988.86029,251.59598,2368.25316,2547.02853,2209.98105,2210.27441, 
48.6,-4061.68090,3989.06655,251.59598,2363.38029,2542.36192,2205.31443,2205.60780, 
48.7,-4061.68090,3989.27273,251.59598,2358.52724,2537.71505,2200.66757,2200.96093, 
48.8,-4061.68090,3989.47818,251.59598,2353.69426,2533.08752,2196.04004,2196.33340, 
48.9,-4061.68090,3989.68351,251.59598,2348.88087,2528.47947,2191.43198,2191.72535, 
49.0,-4061.68090,3989.88809,251.59598,2344.08731,2523.89048,2186.84300,2187.13636, 
49.1,-4061.68090,3990.09221,251.59598,2339.31328,2519.32057,2182.27309,2182.56645, 
49.2,-4061.68090,3990.29618,251.59598,2334.55847,2514.76973,2177.72225,2178.01561, 
49.3,-4061.68090,3990.49935,251.59598,2329.82313,2510.23756,2173.19008,2173.48344, 
49.4,-4061.68090,3990.70234,251.59598,2325.10678,2505.72420,2168.67672,2168.97008, 
49.5,-4061.68090,3990.90451,251.59598,2320.40966,2501.22925,2164.18177,2164.47513, 
49.6,-4061.68090,3991.10614,251.59598,2315.73149,2496.75271,2159.70523,2159.99859, 
49.7,-4061.68090,3991.30755,251.59598,2311.07196,2492.29459,2155.24711,2155.54047, 
49.8,-4061.68090,3991.50809,251.59598,2306.43133,2487.85450,2150.80702,2151.10038, 
49.9,-4061.68090,3991.70837,251.59598,2301.80911,2483.43257,2146.38509,2146.67845, 
50.0,-4061.68090,3991.90776,251.59598,2297.20557,2479.02841,2141.98092,2142.27429, 
50.1,-4061.68090,3992.10654,251.59598,2292.62039,2474.64202,2137.59453,2137.88790, 
50.2,-4061.68090,3992.30502,251.59598,2288.05332,2470.27342,2133.22594,2133.51930, 
50.3,-4061.68090,3992.50256,251.59598,2283.50457,2465.92221,2128.87473,2129.16809, 
50.4,-4061.68090,3992.69976,251.59598,2278.97371,2461.58855,2124.54106,2124.83443, 
50.5,-4061.68090,3992.89599,251.59598,2274.46096,2457.27202,2120.22454,2120.51790, 
50.6,-4061.68090,3993.09154,251.59598,2269.96604,2452.97266,2115.92518,2116.21854, 
50.7,-4061.68090,3993.28671,251.59598,2265.48869,2448.69048,2111.64299,2111.93636, 
50.8,-4061.68090,3993.48086,251.59598,2261.02913,2444.42507,2107.37759,2107.67095, 
50.9,-4061.68090,3993.67459,251.59598,2256.58693,2440.17660,2103.12912,2103.42248, 
51.0,-4061.68090,3993.86728,251.59598,2252.16232,2435.94468,2098.89720,2099.19056, 
51.1,-4061.68090,3994.05921,251.59598,2247.75502,2431.72932,2094.68183,2094.97520, 
51.2,-4061.68090,3994.25068,251.59598,2243.36478,2427.53054,2090.48306,2090.77642, 
51.3,-4061.68090,3994.44106,251.59598,2238.99181,2423.34796,2086.30047,2086.59384, 
51.4,-4061.68090,3994.63095,251.59598,2234.63570,2419.18173,2082.13424,2082.42761, 
51.5,-4061.68090,3994.81971,251.59598,2230.29667,2415.03146,2077.98398,2078.27734, 
51.6,-4061.68090,3995.00765,251.59598,2225.97445,2410.89718,2073.84970,2074.14306, 
51.7,-4061.68090,3995.19504,251.59598,2221.66879,2406.77891,2069.73143,2070.02479, 
51.8,-4061.68090,3995.38127,251.59598,2217.37992,2402.67627,2065.62879,2065.92215, 
51.9,-4061.68090,3995.56693,251.59598,2213.10742,2398.58943,2061.54194,2061.83531, 
52.0,-4061.68090,3995.75140,251.59598,2208.85151,2394.51798,2057.47050,2057.76386, 
52.1,-4061.68090,3995.93496,251.59598,2204.61193,2390.46198,2053.41449,2053.70786, 
52.2,-4061.68090,3996.11791,251.59598,2200.38844,2386.42144,2049.37395,2049.66732, 
52.3,-4061.68090,3996.29963,251.59598,2196.18126,2382.39598,2045.34849,2045.64186, 
52.4,-4061.68090,3996.48071,251.59598,2191.98998,2378.38577,2041.33829,2041.63165, 
52.5,-4061.68090,3996.66053,251.59598,2187.81482,2374.39043,2037.34295,2037.63631, 
52.6,-4061.68090,3996.83938,251.59598,2183.65554,2370.41000,2033.36252,2033.65588, 
52.7,-4061.68090,3997.01754,251.59598,2179.51189,2366.44451,2029.39703,2029.69039, 
52.8,-4061.68090,3997.19441,251.59598,2175.38409,2362.49358,2025.44610,2025.73946, 
52.9,-4061.68090,3997.37057,251.59598,2171.27174,2358.55739,2021.50991,2021.80327, 
53.0,-4061.68090,3997.54542,251.59598,2167.17506,2354.63556,2017.58808,2017.88144, 
53.1,-4061.68090,3997.71923,251.59598,2163.09382,2350.72813,2013.68064,2013.97401, 
53.2,-4061.68090,3997.89230,251.59598,2159.02776,2346.83514,2009.78765,2010.08102, 
53.3,-4061.68090,3998.06402,251.59598,2154.97711,2342.95621,2005.90872,2006.20209, 
53.4,-4061.68090,3998.23497,251.59598,2150.94148,2339.09153,2002.04404,2002.33741, 
53.5,-4061.68090,3998.40455,251.59598,2146.92109,2335.24072,1998.19324,1998.48660, 
53.6,-4061.68090,3998.57305,251.59598,2142.91570,2331.40383,1994.35635,1994.64971, 
53.7,-4061.68090,3998.74074,251.59598,2138.92508,2327.58090,1990.53342,1990.82678, 
53.8,-4061.68090,3998.90705,251.59598,2134.94944,2323.77157,1986.72409,1987.01745, 
53.9,-4061.68090,3999.07253,251.59598,2130.98841,2319.97602,1982.92853,1983.22190, 
54.0,-4061.68090,3999.23661,251.59598,2127.04219,2316.19388,1979.14639,1979.43976, 
54.1,-4061.68090,3999.39955,251.59598,2123.11056,2312.42520,1975.37771,1975.67108, 
54.2,-4061.68090,3999.56165,251.59598,2119.19330,2308.67003,1971.62255,1971.91591, 
54.3,-4061.68090,3999.72233,251.59598,2115.29061,2304.92801,1967.88053,1968.17389, 
54.4,-4061.68090,3999.88214,251.59598,2111.40212,2301.19933,1964.15185,1964.44521, 
54.5,-4061.68090,4000.04050,251.59598,2107.52804,2297.48363,1960.43614,1960.72951, 
54.6,-4061.68090,4000.19771,251.59598,2103.66816,2293.78095,1956.73347,1957.02683, 
54.7,-4061.68090,4000.35404,251.59598,2099.82224,2290.09137,1953.04388,1953.33725, 
54.8,-4061.68090,4000.50892,251.59598,2095.99051,2286.41451,1949.36702,1949.66039, 
54.9,-4061.68090,4000.66290,251.59598,2092.17259,2282.75057,1945.70309,1945.99645, 
55.0,-4061.68090,4000.81542,251.59598,2088.36870,2279.09920,1942.05172,1942.34508, 
55.1,-4061.68090,4000.96676,251.59598,2084.57861,2275.46046,1938.41297,1938.70634, 
55.2,-4061.68090,4001.11720,251.59598,2080.80211,2271.83440,1934.78691,1935.08028, 
55.3,-4061.68090,4001.26617,251.59598,2077.03942,2268.22067,1931.17318,1931.46655, 
55.4,-4061.68090,4001.41423,251.59598,2073.29016,2264.61947,1927.57199,1927.86535, 
55.5,-4061.68090,4001.56082,251.59598,2069.55456,2261.03046,1923.98298,1924.27634, 
55.6,-4061.68090,4001.70621,251.59598,2065.83240,2257.45369,1920.40621,1920.69957, 
55.7,-4061.68090,4001.85069,251.59598,2062.12346,2253.88923,1916.84175,1917.13511, 
55.8,-4061.68090,4001.99370,251.59598,2058.42795,2250.33674,1913.28926,1913.58262, 
55.9,-4061.68090,4002.13580,251.59598,2054.74553,2246.79641,1909.74893,1910.04229, 
56.0,-4061.68090,4002.27642,251.59598,2051.07640,2243.26790,1906.22042,1906.51378, 
56.1,-4061.68090,4002.41586,251.59598,2047.42035,2239.75129,1902.70380,1902.99717, 
56.2,-4061.68090,4002.55438,251.59598,2043.77717,2236.24663,1899.19915,1899.49251, 
56.3,-4061.68090,4002.69144,251.59598,2040.14707,2232.75359,1895.70611,1895.99947, 
56.4,-4061.68090,4002.82759,251.59598,2036.52970,2229.27238,1892.22489,1892.51826, 
56.5,-4061.68090,4002.96229,251.59598,2032.92528,2225.80265,1888.75516,1889.04853, 
56.6,-4061.68090,4003.09580,251.59598,2029.33359,2222.34448,1885.29699,1885.59036, 
56.7,-4061.68090,4003.22842,251.59598,2025.75444,2218.89794,1881.85046,1882.14382, 
56.8,-4061.68090,4003.35960,251.59598,2022.18803,2215.46270,1878.41522,1878.70858, 
56.9,-4061.68090,4003.48988,251.59598,2018.63401,2212.03897,1874.99149,1875.28485, 
57.0,-4061.68090,4003.61873,251.59598,2015.09260,2208.62641,1871.57893,1871.87229, 
57.1,-4061.68090,4003.74643,251.59598,2011.56360,2205.22511,1868.17762,1868.47099, 
57.2,-4061.68090,4003.87326,251.59598,2008.04680,2201.83513,1864.78765,1865.08101, 
57.3,-4061.68090,4003.99867,251.59598,2004.54241,2198.45615,1861.40867,1861.70203, 
57.4,-4061.68090,4004.12322,251.59598,2001.05009,2195.08839,1858.04091,1858.33427, 
57.5,-4061.68090,4004.24637,251.59598,1997.57006,2191.73151,1854.68403,1854.97739, 
57.6,-4061.68090,4004.36841,251.59598,1994.10211,2188.38560,1851.33811,1851.63148, 
57.7,-4061.68090,4004.48961,251.59598,1990.64604,2185.05073,1848.00325,1848.29661, 
57.8,-4061.68090,4004.60943,251.59598,1987.20207,2181.72659,1844.67910,1844.97247, 
57.9,-4061.68090,4004.72844,251.59598,1983.76987,2178.41338,1841.36590,1841.65926, 
58.0,-4061.68090,4004.84609,251.59598,1980.34963,2175.11080,1838.06331,1838.35668, 
58.1,-4061.68090,4004.96267,251.59598,1976.94116,2171.81891,1834.77143,1835.06479, 
58.2,-4061.68090,4005.07846,251.59598,1973.54427,2168.53781,1831.49033,1831.78369, 
58.3,-4061.68090,4005.19293,251.59598,1970.15917,2165.26718,1828.21970,1828.51306, 
58.4,-4061.68090,4005.30662,251.59598,1966.78554,2162.00724,1824.95976,1825.25312, 
58.5,-4061.68090,4005.41902,251.59598,1963.42356,2158.75766,1821.71018,1822.00354, 
58.6,-4061.68090,4005.53041,251.59598,1960.07306,2155.51855,1818.47106,1818.76443, 
58.7,-4061.68090,4005.64105,251.59598,1956.73385,2152.28998,1815.24249,1815.53586, 
58.8,-4061.68090,4005.75043,251.59598,1953.40612,2149.07163,1812.02415,1812.31751, 
58.9,-4061.68090,4005.85910,251.59598,1950.08956,2145.86375,1808.81626,1809.10963, 
59.0,-4061.68090,4005.96654,251.59598,1946.78438,2142.66600,1805.61851,1805.91188, 
59.1,-4061.68090,4006.07302,251.59598,1943.49038,2139.47848,1802.43100,1802.72436, 
59.2,-4061.68090,4006.17883,251.59598,1940.20738,2136.30129,1799.25380,1799.54717, 
59.3,-4061.68090,4006.28344,251.59598,1936.93558,2133.13410,1796.08662,1796.37998, 
59.4,-4061.68090,4006.38741,251.59598,1933.67467,2129.97716,1792.92967,1793.22304, 
59.5,-4061.68090,4006.49021,251.59598,1930.42485,2126.83014,1789.78265,1790.07602, 
59.6,-4061.68090,4006.59213,251.59598,1927.18593,2123.69314,1786.64565,1786.93902, 
59.7,-4061.68090,4006.69344,251.59598,1923.95774,2120.56626,1783.51877,1783.81214, 
59.8,-4061.68090,4006.79364,251.59598,1920.74046,2117.44918,1780.40170,1780.69506, 
59.9,-4061.68090,4006.89325,251.59598,1917.53381,2114.34215,1777.29466,1777.58803, 
60.0,-4061.68090,4006.99179,251.59598,1914.33797,2111.24484,1774.19736,1774.49072, 
60.1,-4061.68090,4007.08951,251.59598,1911.15277,2108.15736,1771.10988,1771.40324, 
60.2,-4061.68090,4007.18670,251.59598,1907.97802,2105.07981,1768.03232,1768.32569, 
60.3,-4061.68090,4007.28286,251.59598,1904.81393,2102.01187,1764.96439,1765.25775, 
60.4,-4061.68090,4007.37852,251.59598,1901.66019,2098.95379,1761.90630,1762.19967, 
60.5,-4061.68090,4007.47317,251.59598,1898.51700,2095.90525,1758.85776,1759.15113, 
60.6,-4061.68090,4007.56710,251.59598,1895.38418,2092.86636,1755.81887,1756.11224, 
60.7,-4061.68090,4007.66057,251.59598,1892.26156,2089.83721,1752.78973,1753.08309, 
60.8,-4061.68090,4007.75309,251.59598,1889.14934,2086.81751,1749.77003,1750.06339, 
60.9,-4061.68090,4007.84519,251.59598,1886.04722,2083.80749,1746.76000,1747.05337, 
61.0,-4061.68090,4007.93638,251.59598,1882.95538,2080.80684,1743.75936,1744.05272, 
61.1,-4061.68090,4008.02692,251.59598,1879.87367,2077.81567,1740.76818,1741.06155, 
61.2,-4061.68090,4008.11709,251.59598,1876.80191,2074.83408,1737.78660,1738.07996, 
61.3,-4061.68090,4008.20640,251.59598,1873.74029,2071.86177,1734.81428,1735.10765, 
61.4,-4061.68090,4008.29537,251.59598,1870.68853,2068.89897,1731.85149,1732.14485, 
61.5,-4061.68090,4008.38351,251.59598,1867.64680,2065.94539,1728.89791,1729.19127, 
61.6,-4061.68090,4008.47110,251.59598,1864.61495,2063.00113,1725.95365,1726.24701, 
61.7,-4061.68090,4008.55840,251.59598,1861.59282,2060.06629,1723.01881,1723.31217, 
61.8,-4061.68090,4008.64492,251.59598,1858.58058,2057.14058,1720.09310,1720.38646, 
61.9,-4061.68090,4008.73119,251.59598,1855.57796,2054.22423,1717.17675,1717.47011, 
62.0,-4061.68090,4008.81673,251.59598,1852.58513,2051.31695,1714.26946,1714.56283, 
62.1,-4061.68090,4008.90180,251.59598,1849.60195,2048.41883,1711.37135,1711.66471, 
62.2,-4061.68090,4008.98666,251.59598,1846.62825,2045.52999,1708.48251,1708.77587, 
62.3,-4061.68090,4009.07085,251.59598,1843.66420,2042.65013,1705.60264,1705.89601, 
62.4,-4061.68090,4009.15486,251.59598,1840.70954,2039.77948,1702.73200,1703.02536, 
62.5,-4061.68090,4009.23823,251.59598,1837.76445,2036.91776,1699.87028,1700.16364, 
62.6,-4061.68090,4009.32121,251.59598,1834.82877,2034.06506,1697.01758,1697.31094, 
62.7,-4061.68090,4009.40408,251.59598,1831.90234,2031.22150,1694.17402,1694.46738, 
62.8,-4061.68090,4009.48636,251.59598,1828.98535,2028.38678,1691.33930,1691.63266, 
62.9,-4061.68090,4009.56855,251.59598,1826.07751,2025.56114,1688.51366,1688.80702, 
63.0,-4061.68090,4009.65018,251.59598,1823.17902,2022.74428,1685.69680,1685.99016, 
63.1,-4061.68090,4009.73152,251.59598,1820.28972,2019.93632,1682.88883,1683.18220, 
63.2,-4061.68090,4009.81282,251.59598,1817.40944,2017.13735,1680.08987,1680.38323, 
63.3,-4061.68090,4009.89362,251.59598,1814.53838,2014.34709,1677.29960,1677.59297, 
63.4,-4061.68090,4009.97442,251.59598,1811.67627,2011.56577,1674.51829,1674.81165, 
63.5,-4061.68090,4010.05475,251.59598,1808.82328,2008.79311,1671.74562,1672.03899, 
63.6,-4061.68090,4010.13486,251.59598,1805.97926,2006.02920,1668.98172,1669.27508, 
63.7,-4061.68090,4010.21503,251.59598,1803.14406,2003.27417,1666.22669,1666.52005, 
63.8,-4061.68090,4010.29477,251.59598,1800.31786,2000.52771,1663.48023,1663.77359, 
