Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
59.8,-8123.36180,3988.86504,-77.10446,220.34803,-3991.25318,24.56094,25.30582, 
59.9,-8123.36180,3988.73197,-76.91042,219.98017,-3991.56008,24.25403,24.99892, 
60.0,-8123.36180,3988.60608,-76.72252,219.61354,-3991.86470,23.94942,24.69430, 
60.1,-8123.36180,3988.48750,-76.54056,219.24813,-3992.16673,23.64739,24.39227, 
60.2,-8123.36180,3988.37636,-76.36437,218.88392,-3992.46588,23.34823,24.09312, 
60.3,-8123.36180,3988.27206,-76.19380,218.52094,-3992.76260,23.05151,23.79640, 
60.4,-8123.36180,3988.17496,-76.02866,218.15914,-3993.05636,22.75775,23.50264, 
60.5,-8123.36180,3988.08446,-75.86881,217.79855,-3993.34759,22.46652,23.21141, 
60.6,-8123.36180,3988.00069,-75.71408,217.43915,-3993.63604,22.17808,22.92296, 
60.7,-8123.36180,3987.92378,-75.56434,217.08092,-3993.92143,21.89269,22.63757, 
60.8,-8123.36180,3987.85313,-75.41943,216.72389,-3994.20421,21.60990,22.35479, 
60.9,-8123.36180,3987.78911,-75.27923,216.36801,-3994.48390,21.33022,22.07510, 
61.0,-8123.36180,3987.73112,-75.14359,216.01332,-3994.76095,21.05317,21.79805, 
61.1,-8123.36180,3987.67929,-75.01238,215.65978,-3995.03510,20.77901,21.52390, 
61.2,-8123.36180,3987.63375,-74.88547,215.30739,-3995.30612,20.50799,21.25288, 
61.3,-8123.36180,3987.59391,-74.76275,214.95616,-3995.57448,20.23963,20.98452, 
61.4,-8123.36180,3987.56013,-74.64409,214.60606,-3995.83970,19.97441,20.71930, 
61.5,-8123.36180,3987.53183,-74.52939,214.25711,-3996.10225,19.71187,20.45675, 
61.6,-8123.36180,3987.50913,-74.41851,213.90929,-3996.36189,19.45222,20.19711, 
61.7,-8123.36180,3987.49217,-74.31135,213.56259,-3996.61838,19.19573,19.94062, 
61.8,-8123.36180,3987.48036,-74.20779,213.21703,-3996.87220,18.94191,19.68680, 
61.9,-8123.36180,3987.47407,-74.10774,212.87257,-3997.12289,18.69122,19.43611, 
62.0,-8123.36180,3987.47272,-74.01109,212.52923,-3997.37093,18.44318,19.18807, 
62.1,-8123.36180,3987.47644,-73.91774,212.18700,-3997.61609,18.19802,18.94291, 
62.2,-8123.36180,3987.48538,-73.82759,211.84585,-3997.85815,17.95596,18.70085, 
62.3,-8123.36180,3987.49894,-73.74055,211.50582,-3998.09759,17.71653,18.46141, 
62.4,-8123.36180,3987.51752,-73.65652,211.16686,-3998.33394,17.48017,18.22506, 
62.5,-8123.36180,3987.54051,-73.57542,210.82900,-3998.56771,17.24641,17.99129, 
62.6,-8123.36180,3987.56808,-73.49716,210.49221,-3998.79866,17.01545,17.76034, 
62.7,-8123.36180,3987.60036,-73.42164,210.15649,-3999.02659,16.78753,17.53241, 
62.8,-8123.36180,3987.63677,-73.34879,209.82185,-3999.25197,16.56215,17.30703, 
62.9,-8123.36180,3987.67770,-73.27853,209.48827,-3999.47436,16.33976,17.08464, 
63.0,-8123.36180,3987.72258,-73.21078,209.15575,-3999.69424,16.11987,16.86476, 
63.1,-8123.36180,3987.77155,-73.14545,208.82429,-3999.91141,15.90270,16.64759, 
63.2,-8123.36180,3987.82477,-73.08248,208.49386,-4000.12565,15.68847,16.43335, 
63.3,-8123.36180,3987.88165,-73.02179,208.16449,-4000.33745,15.47667,16.22155, 
63.4,-8123.36180,3987.94260,-72.96331,207.83615,-4000.54636,15.26776,16.01264, 
63.5,-8123.36180,3988.00705,-72.90697,207.50885,-4000.75286,15.06125,15.80614, 
63.6,-8123.36180,3988.07515,-72.85271,207.18259,-4000.95676,14.85735,15.60224, 
63.7,-8123.36180,3988.14706,-72.80044,206.85733,-4001.15785,14.65627,15.40115, 
63.8,-8123.36180,3988.22221,-72.75012,206.53311,-4001.35660,14.45751,15.20240, 
63.9,-8123.36180,3988.30100,-72.70168,206.20989,-4001.55258,14.26153,15.00642, 
64.0,-8123.36180,3988.38287,-72.65505,205.88769,-4001.74629,14.06783,14.81271, 
64.1,-8123.36180,3988.46798,-72.61019,205.56650,-4001.93751,13.87661,14.62149, 
64.2,-8123.36180,3988.55626,-72.56703,205.24631,-4002.12626,13.68786,14.43274, 
64.3,-8123.36180,3988.64811,-72.52551,204.92709,-4002.31211,13.50201,14.24689, 
64.4,-8123.36180,3988.74249,-72.48558,204.60888,-4002.49601,13.31811,14.06299, 
64.5,-8123.36180,3988.83981,-72.44719,204.29166,-4002.67752,13.13660,13.88148, 
64.6,-8123.36180,3988.94000,-72.41029,203.97543,-4002.85666,12.95745,13.70234, 
64.7,-8123.36180,3989.04298,-72.37483,203.66017,-4003.03348,12.78064,13.52552, 
64.8,-8123.36180,3989.14917,-72.34075,203.34586,-4003.20752,12.60660,13.35148, 
64.9,-8123.36180,3989.25754,-72.30801,203.03254,-4003.37973,12.43438,13.17927, 
65.0,-8123.36180,3989.36849,-72.27657,202.72019,-4003.54969,12.26443,13.00931, 
65.1,-8123.36180,3989.48198,-72.24638,202.40879,-4003.71741,12.09671,12.84159, 
65.2,-8123.36180,3989.59792,-72.21739,202.09836,-4003.88291,11.93120,12.67609, 
65.3,-8123.36180,3989.71673,-72.18957,201.78885,-4004.04578,11.76833,12.51322, 
65.4,-8123.36180,3989.83741,-72.16287,201.48030,-4004.20695,11.60717,12.35205, 
65.5,-8123.36180,3989.96036,-72.13725,201.17271,-4004.36598,11.44814,12.19302, 
65.6,-8123.36180,3990.08552,-72.11267,200.86604,-4004.52290,11.29122,12.03610, 
65.7,-8123.36180,3990.21284,-72.08910,200.56032,-4004.67774,11.13638,11.88126, 
65.8,-8123.36180,3990.34274,-72.06650,200.25550,-4004.83006,10.98405,11.72894, 
65.9,-8123.36180,3990.47420,-72.04483,199.95162,-4004.98081,10.83331,11.57819, 
66.0,-8123.36180,3990.60765,-72.02407,199.64867,-4005.12954,10.68457,11.42946, 
66.1,-8123.36180,3990.74304,-72.00417,199.34663,-4005.27629,10.53782,11.28271, 
66.2,-8123.36180,3990.88031,-71.98511,199.04551,-4005.42109,10.39303,11.13791, 
66.3,-8123.36180,3991.01988,-71.96686,198.74527,-4005.56350,10.25062,10.99550, 
66.4,-8123.36180,3991.16077,-71.94938,198.44596,-4005.70444,10.10967,10.85456, 
66.5,-8123.36180,3991.30338,-71.93264,198.14755,-4005.84350,9.97061,10.71550, 
66.6,-8123.36180,3991.44768,-71.91662,197.85004,-4005.98070,9.83342,10.57830, 
66.7,-8123.36180,3991.59362,-71.90129,197.55342,-4006.11605,9.69806,10.44295, 
66.8,-8123.36180,3991.74161,-71.88663,197.25766,-4006.24915,9.56497,10.30985, 
66.9,-8123.36180,3991.89069,-71.87260,196.96281,-4006.38090,9.43322,10.17810, 
67.0,-8123.36180,3992.04126,-71.85918,196.66884,-4006.51087,9.30324,10.04813, 
67.1,-8123.36180,3992.19330,-71.84635,196.37575,-4006.63910,9.17501,9.91990, 
67.2,-8123.36180,3992.34675,-71.83409,196.08352,-4006.76561,9.04851,9.79339, 
67.3,-8123.36180,3992.50205,-71.82237,195.79215,-4006.88997,8.92415,9.66903, 
67.4,-8123.36180,3992.65822,-71.81117,195.50166,-4007.01309,8.80102,9.54591, 
67.5,-8123.36180,3992.81568,-71.80048,195.21203,-4007.13456,8.67956,9.42444, 
67.6,-8123.36180,3992.97441,-71.79026,194.92326,-4007.25439,8.55972,9.30461, 
67.7,-8123.36180,3993.13435,-71.78051,194.63534,-4007.37261,8.44151,9.18639, 
67.8,-8123.36180,3993.29595,-71.77120,194.34825,-4007.48879,8.32532,9.07021, 
67.9,-8123.36180,3993.45823,-71.76231,194.06203,-4007.60385,8.21026,8.95515, 
68.0,-8123.36180,3993.62162,-71.75383,193.77665,-4007.71736,8.09676,8.84164, 
68.1,-8123.36180,3993.78610,-71.74575,193.49211,-4007.82933,7.98478,8.72967, 
68.2,-8123.36180,3993.95163,-71.73803,193.20840,-4007.93980,7.87432,8.61920, 
68.3,-8123.36180,3994.11863,-71.73068,192.92550,-4008.04834,7.76577,8.51066, 
68.4,-8123.36180,3994.28616,-71.72366,192.64345,-4008.15585,7.65826,8.40315, 
68.5,-8123.36180,3994.45464,-71.71698,192.36222,-4008.26192,7.55220,8.29708, 
68.6,-8123.36180,3994.62404,-71.71061,192.08182,-4008.36655,7.44756,8.19245, 
68.7,-8123.36180,3994.79434,-71.70455,191.80222,-4008.46978,7.34434,8.08922, 
68.8,-8123.36180,3994.96596,-71.69877,191.52343,-4008.57118,7.24294,7.98782, 
68.9,-8123.36180,3995.13796,-71.69327,191.24546,-4008.67165,7.14247,7.88735, 
69.0,-8123.36180,3995.31077,-71.68803,190.96829,-4008.77076,7.04335,7.78824, 
69.1,-8123.36180,3995.48437,-71.68305,190.69193,-4008.86854,6.94557,7.69046, 
69.2,-8123.36180,3995.65872,-71.67830,190.41637,-4008.96501,6.84911,7.59399, 
69.3,-8123.36180,3995.83426,-71.67379,190.14158,-4009.05975,6.75437,7.49925, 
69.4,-8123.36180,3996.01005,-71.66950,189.86761,-4009.15364,6.66048,7.40536, 
69.5,-8123.36180,3996.18652,-71.66541,189.59442,-4009.24627,6.56785,7.31273, 
69.6,-8123.36180,3996.36366,-71.66153,189.32202,-4009.33765,6.47646,7.22135, 
69.7,-8123.36180,3996.54143,-71.65784,189.05040,-4009.42781,6.38630,7.13119, 
69.8,-8123.36180,3996.72026,-71.65434,188.77954,-4009.51634,6.29778,7.04266, 
69.9,-8123.36180,3996.89924,-71.65101,188.50947,-4009.60409,6.21002,6.95491, 
70.0,-8123.36180,3997.07879,-71.64785,188.24017,-4009.69068,6.12344,6.86832, 
70.1,-8123.36180,3997.25889,-71.64484,187.97165,-4009.77610,6.03801,6.78290, 
70.2,-8123.36180,3997.43951,-71.64199,187.70389,-4009.86039,5.95373,6.69861, 
70.3,-8123.36180,3997.62110,-71.63928,187.43687,-4009.94312,5.87100,6.61588, 
70.4,-8123.36180,3997.80273,-71.63671,187.17062,-4010.02516,5.78895,6.53384, 
70.5,-8123.36180,3997.98483,-71.63428,186.90514,-4010.10611,5.70800,6.45289, 
70.6,-8123.36180,3998.16738,-71.63197,186.64040,-4010.18598,5.62813,6.37302, 
70.7,-8123.36180,3998.35036,-71.62977,186.37642,-4010.26479,5.54933,6.29421, 
70.8,-8123.36180,3998.53421,-71.62769,186.11316,-4010.34212,5.47200,6.21688, 
70.9,-8123.36180,3998.71802,-71.62572,185.85066,-4010.41884,5.39528,6.14016, 
71.0,-8123.36180,3998.90221,-71.62386,185.58890,-4010.49454,5.31957,6.06446, 
71.1,-8123.36180,3999.08676,-71.62209,185.32788,-4010.56924,5.24488,5.98976, 
71.2,-8123.36180,3999.27167,-71.62041,185.06760,-4010.64294,5.17117,5.91606, 
71.3,-8123.36180,3999.45736,-71.61883,184.80802,-4010.71525,5.09887,5.84375, 
71.4,-8123.36180,3999.64292,-71.61732,184.54919,-4010.78701,5.02710,5.77199, 
71.5,-8123.36180,3999.82879,-71.61590,184.29108,-4010.85783,4.95629,5.70117, 
71.6,-8123.36180,4000.01495,-71.61456,184.03369,-4010.92770,4.88641,5.63130, 
71.7,-8123.36180,4000.20139,-71.61328,183.77703,-4010.99666,4.81746,5.56234, 
71.8,-8123.36180,4000.38854,-71.61208,183.52105,-4011.06428,4.74983,5.49472, 
71.9,-8123.36180,4000.57549,-71.61094,183.26581,-4011.13143,4.68268,5.42757, 
72.0,-8123.36180,4000.76268,-71.60986,183.01128,-4011.19770,4.61642,5.36130, 
72.1,-8123.36180,4000.95009,-71.60884,182.75746,-4011.26309,4.55102,5.29591, 
72.2,-8123.36180,4001.13772,-71.60788,182.50433,-4011.32763,4.48649,5.23137, 
72.3,-8123.36180,4001.32598,-71.60697,182.25189,-4011.39090,4.42322,5.16810, 
72.4,-8123.36180,4001.51400,-71.60611,182.00017,-4011.45375,4.36037,5.10525, 
72.5,-8123.36180,4001.70219,-71.60530,181.74913,-4011.51578,4.29834,5.04322, 
72.6,-8123.36180,4001.89054,-71.60454,181.49879,-4011.57700,4.23712,4.98200, 
72.7,-8123.36180,4002.07905,-71.60381,181.24914,-4011.63742,4.17670,4.92158, 
72.8,-8123.36180,4002.26814,-71.60313,181.00016,-4011.69663,4.11748,4.86237, 
72.9,-8123.36180,4002.45692,-71.60249,180.75188,-4011.75548,4.05863,4.80352, 
73.0,-8123.36180,4002.64583,-71.60188,180.50428,-4011.81357,4.00054,4.74543, 
73.1,-8123.36180,4002.83485,-71.60131,180.25735,-4011.87090,3.94321,4.68810, 
73.2,-8123.36180,4003.02397,-71.60077,180.01110,-4011.92749,3.88662,4.63151, 
73.3,-8123.36180,4003.21362,-71.60026,179.76551,-4011.98293,3.83118,4.57607, 
73.4,-8123.36180,4003.40292,-71.59978,179.52060,-4012.03806,3.77605,4.52094, 
73.5,-8123.36180,4003.59229,-71.59933,179.27636,-4012.09248,3.72164,4.46652, 
73.6,-8123.36180,4003.78173,-71.59890,179.03278,-4012.14619,3.66792,4.41281, 
73.7,-8123.36180,4003.97122,-71.59850,178.78986,-4012.19921,3.61490,4.35979, 
73.8,-8123.36180,4004.16120,-71.59812,178.54758,-4012.25114,3.56297,4.30786, 
73.9,-8123.36180,4004.35078,-71.59777,178.30598,-4012.30281,3.51131,4.25619, 
74.0,-8123.36180,4004.54040,-71.59744,178.06503,-4012.35381,3.46031,4.20519, 
74.1,-8123.36180,4004.73004,-71.59712,177.82473,-4012.40415,3.40996,4.15485, 
74.2,-8123.36180,4004.91969,-71.59682,177.58508,-4012.45385,3.36026,4.10515, 
74.3,-8123.36180,4005.10978,-71.59655,177.34605,-4012.50251,3.31161,4.05649, 
74.4,-8123.36180,4005.29945,-71.59628,177.10769,-4012.55095,3.26317,4.00805, 
74.5,-8123.36180,4005.48911,-71.59604,176.86996,-4012.59876,3.21535,3.96024, 
74.6,-8123.36180,4005.67876,-71.59581,176.63288,-4012.64597,3.16814,3.91303, 
74.7,-8123.36180,4005.86838,-71.59559,176.39642,-4012.69258,3.12153,3.86642, 
74.8,-8123.36180,4006.05841,-71.59539,176.16058,-4012.73819,3.07592,3.82081, 
74.9,-8123.36180,4006.24798,-71.59519,175.92539,-4012.78362,3.03049,3.77538, 
75.0,-8123.36180,4006.43750,-71.59501,175.69083,-4012.82848,2.98564,3.73052, 
75.1,-8123.36180,4006.62699,-71.59485,175.45689,-4012.87277,2.94135,3.68623, 
75.2,-8123.36180,4006.81642,-71.59469,175.22357,-4012.91649,2.89762,3.64251, 
75.3,-8123.36180,4007.00621,-71.59454,174.99086,-4012.95927,2.85485,3.59973, 
75.4,-8123.36180,4007.19551,-71.59440,174.75878,-4013.00190,2.81221,3.55710, 
75.5,-8123.36180,4007.38475,-71.59427,174.52731,-4013.04400,2.77012,3.51500, 
75.6,-8123.36180,4007.57391,-71.59415,174.29646,-4013.08557,2.72855,3.47343, 
75.7,-8123.36180,4007.76300,-71.59403,174.06622,-4013.12661,2.68750,3.43239, 
75.8,-8123.36180,4007.95241,-71.59392,173.83657,-4013.16674,2.64737,3.39226, 
75.9,-8123.36180,4008.14131,-71.59382,173.60754,-4013.20677,2.60734,3.35223, 
76.0,-8123.36180,4008.33012,-71.59373,173.37911,-4013.24630,2.56782,3.31270, 
76.1,-8123.36180,4008.51882,-71.59364,173.15128,-4013.28533,2.52878,3.27367, 
76.2,-8123.36180,4008.70742,-71.59356,172.92405,-4013.32388,2.49023,3.23512, 
76.3,-8123.36180,4008.89632,-71.59348,172.69740,-4013.36156,2.45256,3.19744, 
76.4,-8123.36180,4009.08468,-71.59341,172.47136,-4013.39916,2.41496,3.15984, 
76.5,-8123.36180,4009.27293,-71.59334,172.24591,-4013.43629,2.37782,3.12271, 
76.6,-8123.36180,4009.46105,-71.59327,172.02105,-4013.47297,2.34114,3.08603, 
76.7,-8123.36180,4009.64904,-71.59321,171.79678,-4013.50920,2.30492,3.04980, 
76.8,-8123.36180,4009.83730,-71.59316,171.57307,-4013.54458,2.26953,3.01442, 
76.9,-8123.36180,4010.02502,-71.59311,171.34996,-4013.57993,2.23419,2.97907, 
77.0,-8123.36180,4010.21258,-71.59306,171.12743,-4013.61484,2.19928,2.94416, 
77.1,-8123.36180,4010.40000,-71.59301,170.90548,-4013.64932,2.16479,2.90968, 
77.2,-8123.36180,4010.58727,-71.59297,170.68410,-4013.68339,2.13072,2.87561, 
77.3,-8123.36180,4010.77479,-71.59293,170.46328,-4013.71665,2.09747,2.84235, 
77.4,-8123.36180,4010.96174,-71.59289,170.24305,-4013.74990,2.06422,2.80910, 
77.5,-8123.36180,4011.14853,-71.59286,170.02338,-4013.78274,2.03137,2.77626, 
77.6,-8123.36180,4011.33515,-71.59283,169.80428,-4013.81519,1.99892,2.74381, 
77.7,-8123.36180,4011.52159,-71.59280,169.58575,-4013.84725,1.96686,2.71175, 
77.8,-8123.36180,4011.70827,-71.59277,169.36776,-4013.87854,1.93558,2.68046, 
77.9,-8123.36180,4011.89436,-71.59274,169.15035,-4013.90984,1.90428,2.64916, 
78.0,-8123.36180,4012.08026,-71.59272,168.93349,-4013.94076,1.87335,2.61824, 
78.1,-8123.36180,4012.26597,-71.59269,168.71719,-4013.97133,1.84279,2.58767, 
78.2,-8123.36180,4012.45150,-71.59267,168.50144,-4014.00153,1.81259,2.55747, 
78.3,-8123.36180,4012.63723,-71.59265,168.28623,-4014.03099,1.78313,2.52801, 
78.4,-8123.36180,4012.82236,-71.59264,168.07158,-4014.06049,1.75363,2.49851, 
78.5,-8123.36180,4013.00729,-71.59262,167.85748,-4014.08964,1.72447,2.46936, 
78.6,-8123.36180,4013.19202,-71.59260,167.64392,-4014.11846,1.69566,2.44054, 
78.7,-8123.36180,4013.37653,-71.59259,167.43091,-4014.14694,1.66717,2.41206, 
78.8,-8123.36180,4013.56123,-71.59257,167.21842,-4014.17471,1.63940,2.38429, 
78.9,-8123.36180,4013.74532,-71.59256,167.00649,-4014.20255,1.61157,2.35645, 
79.0,-8123.36180,4013.92918,-71.59255,166.79509,-4014.23007,1.58405,2.32893, 
79.1,-8123.36180,4014.11283,-71.59254,166.58423,-4014.25728,1.55684,2.30172, 
79.2,-8123.36180,4014.29624,-71.59253,166.37390,-4014.28418,1.52993,2.27482, 
79.3,-8123.36180,4014.47983,-71.59252,166.16408,-4014.31040,1.50371,2.24860, 
79.4,-8123.36180,4014.66278,-71.59251,165.95481,-4014.33671,1.47740,2.22229, 
79.5,-8123.36180,4014.84550,-71.59250,165.74607,-4014.36273,1.45138,2.19627, 
79.6,-8123.36180,4015.02798,-71.59249,165.53785,-4014.38847,1.42565,2.17053, 
79.7,-8123.36180,4015.21021,-71.59248,165.33015,-4014.41392,1.40019,2.14508, 
79.8,-8123.36180,4015.39260,-71.59248,165.12295,-4014.43872,1.37539,2.12028, 
79.9,-8123.36180,4015.57434,-71.59247,164.91630,-4014.46364,1.35048,2.09536, 
80.0,-8123.36180,4015.75582,-71.59247,164.71015,-4014.48829,1.32583,2.07071, 
80.1,-8123.36180,4015.93705,-71.59246,164.50453,-4014.51268,1.30143,2.04632, 
80.2,-8123.36180,4016.11802,-71.59246,164.29941,-4014.53682,1.27729,2.02218, 
80.3,-8123.36180,4016.29912,-71.59245,164.09479,-4014.56033,1.25378,1.99867, 
80.4,-8123.36180,4016.47956,-71.59245,163.89070,-4014.58399,1.23013,1.97501, 
80.5,-8123.36180,4016.65973,-71.59244,163.68711,-4014.60740,1.20672,1.95160, 
80.6,-8123.36180,4016.83963,-71.59244,163.48403,-4014.63058,1.18354,1.92842, 
80.7,-8123.36180,4017.01925,-71.59244,163.28145,-4014.65353,1.16058,1.90547, 
80.8,-8123.36180,4017.19899,-71.59243,163.07935,-4014.67589,1.13823,1.88311, 
80.9,-8123.36180,4017.37805,-71.59243,162.87777,-4014.69840,1.11571,1.86060, 
81.0,-8123.36180,4017.55683,-71.59243,162.67669,-4014.72070,1.09341,1.83830, 
81.1,-8123.36180,4017.73531,-71.59242,162.47611,-4014.74280,1.07131,1.81620, 
81.2,-8123.36180,4017.91350,-71.59242,162.27602,-4014.76470,1.04942,1.79430, 
81.3,-8123.36180,4018.09179,-71.59242,162.07641,-4014.78602,1.02809,1.77298, 
81.4,-8123.36180,4018.26939,-71.59242,161.87730,-4014.80753,1.00659,1.75147, 
81.5,-8123.36180,4018.44668,-71.59242,161.67868,-4014.82885,0.98526,1.73015, 
81.6,-8123.36180,4018.62367,-71.59241,161.48055,-4014.84999,0.96412,1.70901, 
81.7,-8123.36180,4018.80035,-71.59241,161.28290,-4014.87096,0.94315,1.68804, 
81.8,-8123.36180,4018.97710,-71.59241,161.08572,-4014.89139,0.92273,1.66761, 
81.9,-8123.36180,4019.15315,-71.59241,160.88904,-4014.91202,0.90210,1.64698, 
82.0,-8123.36180,4019.32888,-71.59241,160.69283,-4014.93249,0.88162,1.62651, 
82.1,-8123.36180,4019.50429,-71.59241,160.49711,-4014.95281,0.86131,1.60619, 
82.2,-8123.36180,4019.67937,-71.59241,160.30186,-4014.97298,0.84114,1.58602, 
82.3,-8123.36180,4019.85450,-71.59241,160.10707,-4014.99263,0.82148,1.56637, 
82.4,-8123.36180,4020.02892,-71.59241,159.91277,-4015.01252,0.80160,1.54648, 
82.5,-8123.36180,4020.20299,-71.59240,159.71894,-4015.03227,0.78184,1.52673, 
82.6,-8123.36180,4020.37673,-71.59240,159.52557,-4015.05190,0.76222,1.50710, 
82.7,-8123.36180,4020.55012,-71.59240,159.33268,-4015.07140,0.74271,1.48760, 
82.8,-8123.36180,4020.72354,-71.59240,159.14024,-4015.09042,0.72370,1.46858, 
82.9,-8123.36180,4020.89623,-71.59240,158.94827,-4015.10969,0.70443,1.44931, 
83.0,-8123.36180,4021.06857,-71.59240,158.75677,-4015.12885,0.68526,1.43015, 
83.1,-8123.36180,4021.24054,-71.59240,158.56573,-4015.14792,0.66620,1.41108, 
83.2,-8123.36180,4021.41216,-71.59240,158.37515,-4015.16689,0.64723,1.39211, 
83.3,-8123.36180,4021.58378,-71.59240,158.18502,-4015.18540,0.62872,1.37360, 
83.4,-8123.36180,4021.75466,-71.59240,157.99535,-4015.20419,0.60992,1.35481, 
83.5,-8123.36180,4021.92516,-71.59240,157.80613,-4015.22290,0.59121,1.33610, 
83.6,-8123.36180,4022.09528,-71.59240,157.61737,-4015.24154,0.57257,1.31746, 
83.7,-8123.36180,4022.26502,-71.59240,157.42906,-4015.26011,0.55400,1.29889, 
83.8,-8123.36180,4022.43475,-71.59240,157.24119,-4015.27825,0.53586,1.28075, 
83.9,-8123.36180,4022.60372,-71.59240,157.05378,-4015.29670,0.51742,1.26230, 
84.0,-8123.36180,4022.77229,-71.59240,156.86681,-4015.31509,0.49902,1.24391, 
84.1,-8123.36180,4022.94046,-71.59240,156.68029,-4015.33344,0.48067,1.22556, 
84.2,-8123.36180,4023.10823,-71.59240,156.49421,-4015.35175,0.46237,1.20725, 
84.3,-8123.36180,4023.27598,-71.59240,156.30856,-4015.36965,0.44446,1.18935, 
84.4,-8123.36180,4023.44294,-71.59240,156.12336,-4015.38789,0.42622,1.17111, 
84.5,-8123.36180,4023.60948,-71.59240,155.93861,-4015.40611,0.40801,1.15289, 
84.6,-8123.36180,4023.77561,-71.59240,155.75428,-4015.42430,0.38981,1.13470, 
