# of Threads,Self,,Reciprocal,,Real
2,174199.71009,0.48708041,-55381.28063,2.48564513, 
,174199.71009,0.49722264,-55381.28063,2.53297328, 
,174199.71009,0.48282941,-55381.28063,2.35383491, 
,174199.71009,0.47330934,-55381.28063,2.35312646, 
,174199.71009,0.47315917,-55381.28063,2.35102577, 
,174199.71009,0.46717170,-55381.28063,2.35631169, 
,174199.71009,0.47209771,-55381.28063,2.56854429, 
,174199.71009,0.47046234,-55381.28063,2.35734499, 
,174199.71009,0.46789438,-55381.28063,2.36670140, 
,174199.71009,0.47057939,-55381.28063,2.34427577, 
 
 
3,174199.71009,0.34566885,-55381.28063,1.62960885, 
,174199.71009,0.33136296,-55381.28063,1.62812534, 
,174199.71009,0.33121737,-55381.28063,1.63445964, 
,174199.71009,0.33410487,-55381.28063,1.62668864, 
,174199.71009,0.32614650,-55381.28063,1.62962848, 
,174199.71009,0.33184696,-55381.28063,1.63020496, 
,174199.71009,0.33349649,-55381.28063,1.62518528, 
,174199.71009,0.32719583,-55381.28063,1.63114812, 
,174199.71009,0.32628969,-55381.28063,1.62866834, 
,174199.71009,0.32602982,-55381.28063,1.63059313, 
 
 
4,174199.71009,0.25821492,-55381.28063,1.24661262, 
,174199.71009,0.24892072,-55381.28063,1.24618457, 
,174199.71009,0.25312950,-55381.28063,1.26828781, 
,174199.71009,0.25984882,-55381.28063,1.30358874, 
,174199.71009,0.28291556,-55381.28063,1.27604467, 
,174199.71009,0.26523524,-55381.28063,1.29638146, 
,174199.71009,0.25137692,-55381.28063,1.24660409, 
,174199.71009,0.25330934,-55381.28063,1.22315328, 
,174199.71009,0.24995902,-55381.28063,1.23634892, 
,174199.71009,0.25358722,-55381.28063,1.24253958, 
 
 
5,174199.71009,0.22813506,-55381.28063,1.04889933, 
,174199.71009,0.21417224,-55381.28063,1.04808960, 
,174199.71009,0.22729826,-55381.28063,1.05753070, 
,174199.71009,0.21399455,-55381.28063,1.04938279, 
,174199.71009,0.21669068,-55381.28063,1.06060917, 
,174199.71009,0.21349086,-55381.28063,1.05632772, 
,174199.71009,0.21111811,-55381.28063,1.04734995, 
,174199.71009,0.21257012,-55381.28063,1.05056644, 
,174199.71009,0.25545675,-55381.28063,1.05404600, 
,174199.71009,0.21134081,-55381.28063,1.05887704, 
 
 
6,174199.71009,0.24616457,-55381.28063,0.87826395, 
,174199.71009,0.17979160,-55381.28063,0.87588910, 
,174199.71009,0.19260385,-55381.28063,0.88173591, 
,174199.71009,0.25578051,-55381.28063,0.90262173, 
,174199.71009,0.24135227,-55381.28063,0.88037192, 
,174199.71009,0.19523814,-55381.28063,0.89334073, 
,174199.71009,0.18371789,-55381.28063,0.87568214, 
,174199.71009,0.17888482,-55381.28063,0.87639810, 
