# of Threads,Self,,Reciprocal,,Real
2,16408.16786,0.04847215,-2499.89869,0.02513787, 
,16408.16786,0.04849724,-2499.89869,0.02548715, 
,16408.16786,0.05293727,-2499.89869,0.02600027, 
,16408.16786,0.05128292,-2499.89869,0.02514572, 
,16408.16786,0.05061839,-2499.89869,0.02588354, 
,16408.16786,0.05276189,-2499.89869,0.02541253, 
,16408.16786,0.05127357,-2499.89869,0.02539616, 
,16408.16786,0.04980296,-2499.89869,0.02510280, 
,16408.16786,0.04897571,-2499.89869,0.02488622, 
,16408.16786,0.05103734,-2499.89869,0.02604218, 
 
 
3,16408.16786,0.03518709,-2499.89869,0.01716805, 
,16408.16786,0.03539619,-2499.89869,0.01730465, 
,16408.16786,0.03732216,-2499.89869,0.01832930, 
,16408.16786,0.03681016,-2499.89869,0.01827856, 
,16408.16786,0.03693884,-2499.89869,0.01703656, 
,16408.16786,0.03537362,-2499.89869,0.01801023, 
,16408.16786,0.03742320,-2499.89869,0.01741676, 
,16408.16786,0.03561060,-2499.89869,0.01697738, 
,16408.16786,0.03474899,-2499.89869,0.01699347, 
,16408.16786,0.03537972,-2499.89869,0.01697182, 
 
 
4,16408.16786,0.02765249,-2499.89869,0.01274609, 
,16408.16786,0.02752822,-2499.89869,0.01275832, 
,16408.16786,0.02768307,-2499.89869,0.01286558, 
,16408.16786,0.02802001,-2499.89869,0.01372370, 
,16408.16786,0.03376347,-2499.89869,0.01402762, 
,16408.16786,0.02922531,-2499.89869,0.01319399, 
,16408.16786,0.02842308,-2499.89869,0.01362620, 
,16408.16786,0.02932541,-2499.89869,0.01359496, 
,16408.16786,0.02860463,-2499.89869,0.01367099, 
,16408.16786,0.02950598,-2499.89869,0.01352359, 
 
 
5,16408.16786,0.02577711,-2499.89869,0.01093125, 
,16408.16786,0.02486259,-2499.89869,0.01093319, 
,16408.16786,0.03288063,-2499.89869,0.01143566, 
,16408.16786,0.02519494,-2499.89869,0.01127190, 
,16408.16786,0.02806718,-2499.89869,0.01133137, 
,16408.16786,0.02623470,-2499.89869,0.01164290, 
,16408.16786,0.02515302,-2499.89869,0.01124158, 
,16408.16786,0.02475113,-2499.89869,0.01101194, 
,16408.16786,0.02575472,-2499.89869,0.01093365, 
,16408.16786,0.02449421,-2499.89869,0.01099850, 
 
 
6,16408.16786,0.02544706,-2499.89869,0.00927911, 
,16408.16786,0.02781924,-2499.89869,0.01017946, 
,16408.16786,0.02134814,-2499.89869,0.00922182, 
,16408.16786,0.02785941,-2499.89869,0.01028870, 
,16408.16786,0.02809929,-2499.89869,0.01036975, 
,16408.16786,0.02840819,-2499.89869,0.01131282, 
,16408.16786,0.02109553,-2499.89869,0.00913699, 
,16408.16786,0.02071164,-2499.89869,0.00914556, 
,16408.16786,0.02127482,-2499.89869,0.00910325, 
,16408.16786,0.02314264,-2499.89869,0.00911335, 
 
 
7,16408.16786,0.02476287,-2499.89869,0.00875087, 
,16408.16786,0.02466867,-2499.89869,0.00860315, 
,16408.16786,0.02480530,-2499.89869,0.00920184, 
,16408.16786,0.02508494,-2499.89869,0.00939317, 
,16408.16786,0.02519307,-2499.89869,0.00948134, 
,16408.16786,0.02438000,-2499.89869,0.00911231, 
,16408.16786,0.02603533,-2499.89869,0.00892932, 
,16408.16786,0.02573895,-2499.89869,0.01048420, 
,16408.16786,0.02476127,-2499.89869,0.00901060, 
,16408.16786,0.02569200,-2499.89869,0.00945339, 
 
 
8,16408.16786,0.02327744,-2499.89869,0.00810135, 
,16408.16786,0.02307823,-2499.89869,0.00804419, 
,16408.16786,0.02235409,-2499.89869,0.00807232, 
,16408.16786,0.02240213,-2499.89869,0.00808825, 
,16408.16786,0.02259367,-2499.89869,0.00814195, 
,16408.16786,0.02272284,-2499.89869,0.00805530, 
,16408.16786,0.02282573,-2499.89869,0.00887999, 
,16408.16786,0.02280969,-2499.89869,0.00810380, 
,16408.16786,0.02260494,-2499.89869,0.00804364, 
,16408.16786,0.02265500,-2499.89869,0.00813350, 
 
 
9,16408.16786,0.02127557,-2499.89869,0.00766846, 
,16408.16786,0.02174804,-2499.89869,0.00795630, 
,16408.16786,0.02101950,-2499.89869,0.00763575, 
,16408.16786,0.02081718,-2499.89869,0.00756671, 
,16408.16786,0.02113979,-2499.89869,0.00760799, 
,16408.16786,0.02147153,-2499.89869,0.00769149, 
,16408.16786,0.02107224,-2499.89869,0.00761198, 
,16408.16786,0.02116381,-2499.89869,0.00760541, 
,16408.16786,0.02087393,-2499.89869,0.00763401, 
,16408.16786,0.02118067,-2499.89869,0.00773046, 
 
 
10,16408.16786,0.02301447,-2499.89869,0.00787383, 
,16408.16786,0.02057970,-2499.89869,0.00756667, 
,16408.16786,0.02034459,-2499.89869,0.00781261, 
,16408.16786,0.01983240,-2499.89869,0.00726879, 
,16408.16786,0.02018813,-2499.89869,0.00724617, 
,16408.16786,0.02019794,-2499.89869,0.00758757, 
,16408.16786,0.06776570,-2499.89869,0.01339283, 
,16408.16786,0.02212326,-2499.89869,0.00756861, 
,16408.16786,0.02127114,-2499.89869,0.00740445, 
,16408.16786,0.01992334,-2499.89869,0.00719745, 
 
 
11,16408.16786,0.02247224,-2499.89869,0.00699562, 
,16408.16786,0.01952959,-2499.89869,0.00684531, 
,16408.16786,0.01943140,-2499.89869,0.00697439, 
,16408.16786,0.01923680,-2499.89869,0.00683737, 
,16408.16786,0.02003753,-2499.89869,0.00709475, 
,16408.16786,0.01959860,-2499.89869,0.00687393, 
,16408.16786,0.01989790,-2499.89869,0.00716116, 
,16408.16786,0.02283682,-2499.89869,0.00710761, 
,16408.16786,0.02535875,-2499.89869,0.00683785, 
,16408.16786,0.01925484,-2499.89869,0.00688078, 
 
 
12,16408.16786,0.03335435,-2499.89869,0.00662957, 
,16408.16786,0.02389642,-2499.89869,0.00680078, 
,16408.16786,0.02288599,-2499.89869,0.00670102, 
,16408.16786,0.02310156,-2499.89869,0.00677261, 
,16408.16786,0.02422955,-2499.89869,0.00669772, 
,16408.16786,0.02687228,-2499.89869,0.00668767, 
,16408.16786,0.02265787,-2499.89869,0.00675753, 
,16408.16786,0.02604203,-2499.89869,0.00678487, 
,16408.16786,0.02058305,-2499.89869,0.00653135, 
,16408.16786,0.02430869,-2499.89869,0.00652280, 
 
 
13,16408.16786,0.07301056,-2499.89869,0.00651898, 
,16408.16786,0.06496515,-2499.89869,0.00653254, 
,16408.16786,0.06367118,-2499.89869,0.00652374, 
,16408.16786,0.06564646,-2499.89869,0.00654060, 
,16408.16786,0.06370080,-2499.89869,0.00664587, 
,16408.16786,0.06408176,-2499.89869,0.00655837, 
,16408.16786,0.06420111,-2499.89869,0.00654117, 
,16408.16786,0.06340780,-2499.89869,0.00660908, 
,16408.16786,0.06760608,-2499.89869,0.00653355, 
,16408.16786,0.06706094,-2499.89869,0.00710541, 
 
 
14,16408.16786,0.07540374,-2499.89869,0.00705236, 
,16408.16786,0.07345235,-2499.89869,0.00714769, 
,16408.16786,0.07378018,-2499.89869,0.00656604, 
,16408.16786,0.06434581,-2499.89869,0.00655026, 
,16408.16786,0.06982359,-2499.89869,0.00662977, 
,16408.16786,0.06890018,-2499.89869,0.00719839, 
,16408.16786,0.07179298,-2499.89869,0.00653786, 
,16408.16786,0.07536384,-2499.89869,0.00708177, 
,16408.16786,0.07401633,-2499.89869,0.00721823, 
