# of Threads,Self,,Reciprocal,,Real
2,-40616.80898,0.00002298,9307.49660,0.08934140,-3841.81153,0.03735694, 
,-40616.80898,0.00002120,9307.49660,0.08994871,-3841.81153,0.03703068, 
,-40616.80898,0.00001912,9307.49660,0.07771748,-3841.81153,0.03561216, 
,-40616.80898,0.00001883,9307.49660,0.07978152,-3841.81153,0.03591597, 
,-40616.80898,0.00002104,9307.49660,0.08818928,-3841.81153,0.03645927, 
,-40616.80898,0.00001911,9307.49660,0.08943875,-3841.81153,0.03687969, 
,-40616.80898,0.00002247,9307.49660,0.09002423,-3841.81153,0.03747737, 
,-40616.80898,0.00001995,9307.49660,0.08980344,-3841.81153,0.03714324, 
,-40616.80898,0.00001799,9307.49660,0.09041092,-3841.81153,0.03627105, 
,-40616.80898,0.00001716,9307.49660,0.09088671,-3841.81153,0.03705131, 
 
 
3,-40616.80898,0.00002357,9307.49660,0.05974862,-3841.81153,0.02472050, 
,-40616.80898,0.00003099,9307.49660,0.05534362,-3841.81153,0.02444479, 
,-40616.80898,0.00003287,9307.49660,0.05539949,-3841.81153,0.02425884, 
,-40616.80898,0.00001860,9307.49660,0.06125420,-3841.81153,0.02500214, 
,-40616.80898,0.00001971,9307.49660,0.06082316,-3841.81153,0.02499876, 
,-40616.80898,0.00002346,9307.49660,0.05443679,-3841.81153,0.02438217, 
,-40616.80898,0.00002067,9307.49660,0.06091833,-3841.81153,0.02477225, 
,-40616.80898,0.00002225,9307.49660,0.05495231,-3841.81153,0.02434040, 
,-40616.80898,0.00002051,9307.49660,0.06239370,-3841.81153,0.02503105, 
,-40616.80898,0.00002015,9307.49660,0.05462075,-3841.81153,0.02434123, 
 
 
4,-40616.80898,0.00002292,9307.49660,0.04565435,-3841.81153,0.01874600, 
,-40616.80898,0.00004434,9307.49660,0.04627099,-3841.81153,0.01858008, 
,-40616.80898,0.00001742,9307.49660,0.04700799,-3841.81153,0.01848594, 
,-40616.80898,0.00001899,9307.49660,0.04628894,-3841.81153,0.01859261, 
,-40616.80898,0.00002105,9307.49660,0.04674687,-3841.81153,0.01854450, 
,-40616.80898,0.00001746,9307.49660,0.04651155,-3841.81153,0.01855628, 
,-40616.80898,0.00001872,9307.49660,0.04621045,-3841.81153,0.01879970, 
,-40616.80898,0.00002350,9307.49660,0.04787474,-3841.81153,0.01850563, 
,-40616.80898,0.00001937,9307.49660,0.04162888,-3841.81153,0.01833535, 
,-40616.80898,0.00001771,9307.49660,0.04202005,-3841.81153,0.01834557, 
 
 
5,-40616.80898,0.00002216,9307.49660,0.03638037,-3841.81153,0.01506038, 
,-40616.80898,0.00001932,9307.49660,0.03650878,-3841.81153,0.01514919, 
,-40616.80898,0.00001663,9307.49660,0.03775783,-3841.81153,0.01494682, 
,-40616.80898,0.00001818,9307.49660,0.03859167,-3841.81153,0.01489025, 
,-40616.80898,0.00002229,9307.49660,0.03764107,-3841.81153,0.01489161, 
,-40616.80898,0.00002049,9307.49660,0.03744562,-3841.81153,0.01505874, 
,-40616.80898,0.00002183,9307.49660,0.03787985,-3841.81153,0.01493395, 
,-40616.80898,0.00001762,9307.49660,0.03802724,-3841.81153,0.01498054, 
,-40616.80898,0.00001728,9307.49660,0.03542854,-3841.81153,0.01506670, 
,-40616.80898,0.00001697,9307.49660,0.04006265,-3841.81153,0.01523897, 
 
 
6,-40616.80898,0.00002382,9307.49660,0.03326884,-3841.81153,0.01246981, 
,-40616.80898,0.00001766,9307.49660,0.04279798,-3841.81153,0.01254702, 
,-40616.80898,0.00001661,9307.49660,0.03286919,-3841.81153,0.01242206, 
,-40616.80898,0.00002117,9307.49660,0.03337564,-3841.81153,0.01312857, 
,-40616.80898,0.00002267,9307.49660,0.03464545,-3841.81153,0.01243692, 
,-40616.80898,0.00002263,9307.49660,0.03261482,-3841.81153,0.01243050, 
,-40616.80898,0.00001931,9307.49660,0.04922516,-3841.81153,0.01241589, 
,-40616.80898,0.00001770,9307.49660,0.04761692,-3841.81153,0.01365504, 
,-40616.80898,0.00002042,9307.49660,0.04317517,-3841.81153,0.01262709, 
,-40616.80898,0.00003904,9307.49660,0.03673402,-3841.81153,0.01251929, 
 
 
7,-40616.80898,0.00002172,9307.49660,0.10118658,-3841.81153,0.01306846, 
,-40616.80898,0.00001906,9307.49660,0.09882562,-3841.81153,0.01290617, 
,-40616.80898,0.00002130,9307.49660,0.09450476,-3841.81153,0.01332650, 
,-40616.80898,0.00003036,9307.49660,0.09071275,-3841.81153,0.01379080, 
,-40616.80898,0.00002173,9307.49660,0.11169954,-3841.81153,0.01438199, 
,-40616.80898,0.00001762,9307.49660,0.10155626,-3841.81153,0.01331253, 
,-40616.80898,0.00002355,9307.49660,0.09486235,-3841.81153,0.01337032, 
,-40616.80898,0.00002583,9307.49660,0.09375172,-3841.81153,0.01388877, 
,-40616.80898,0.00001813,9307.49660,0.09762885,-3841.81153,0.01379037, 
,-40616.80898,0.00002196,9307.49660,0.10415138,-3841.81153,0.01347130, 
 
 
