# of Threads,Self,,Reciprocal,,Real
2,16408.16786,0.04997669,-2499.89869,0.02555947, 
,16408.16786,0.04936592,-2499.89869,0.02550642, 
,16408.16786,0.05574693,-2499.89869,0.02636848, 
,16408.16786,0.05127396,-2499.89869,0.02543058, 
,16408.16786,0.05386643,-2499.89869,0.03046809, 
,16408.16786,0.05193923,-2499.89869,0.02708511, 
,16408.16786,0.05045587,-2499.89869,0.02558669, 
,16408.16786,0.05074475,-2499.89869,0.02720897, 
,16408.16786,0.05341439,-2499.89869,0.02714111, 
,16408.16786,0.05219694,-2499.89869,0.02738410, 
 
 
3,16408.16786,0.03688419,-2499.89869,0.01702599, 
,16408.16786,0.03578313,-2499.89869,0.01705822, 
,16408.16786,0.03861235,-2499.89869,0.01756994, 
,16408.16786,0.04054540,-2499.89869,0.01777765, 
,16408.16786,0.03761057,-2499.89869,0.01811967, 
,16408.16786,0.03759082,-2499.89869,0.01818745, 
,16408.16786,0.03816892,-2499.89869,0.01776818, 
,16408.16786,0.03722772,-2499.89869,0.01708202, 
,16408.16786,0.03838316,-2499.89869,0.01726636, 
,16408.16786,0.03569008,-2499.89869,0.01703984, 
 
 
4,16408.16786,0.02799888,-2499.89869,0.01272107, 
,16408.16786,0.02816836,-2499.89869,0.01282592, 
,16408.16786,0.02793983,-2499.89869,0.01280692, 
,16408.16786,0.02703117,-2499.89869,0.01357159, 
,16408.16786,0.03247229,-2499.89869,0.01391517, 
,16408.16786,0.02972222,-2499.89869,0.01401367, 
,16408.16786,0.02874387,-2499.89869,0.01363529, 
,16408.16786,0.02694453,-2499.89869,0.01270169, 
,16408.16786,0.02893506,-2499.89869,0.01310750, 
,16408.16786,0.02742290,-2499.89869,0.01271551, 
 
 
5,16408.16786,0.02520983,-2499.89869,0.01089639, 
,16408.16786,0.02396184,-2499.89869,0.01097521, 
,16408.16786,0.02430155,-2499.89869,0.01089364, 
,16408.16786,0.02415177,-2499.89869,0.01091740, 
,16408.16786,0.02447097,-2499.89869,0.01097494, 
,16408.16786,0.03392563,-2499.89869,0.01235142, 
,16408.16786,0.02422792,-2499.89869,0.01090785, 
,16408.16786,0.02467120,-2499.89869,0.01092897, 
,16408.16786,0.02420087,-2499.89869,0.01122400, 
,16408.16786,0.02506212,-2499.89869,0.01088759, 
 
 
6,16408.16786,0.02207120,-2499.89869,0.00908462, 
,16408.16786,0.02116037,-2499.89869,0.00909269, 
,16408.16786,0.02094232,-2499.89869,0.00908241, 
,16408.16786,0.02172928,-2499.89869,0.00912857, 
,16408.16786,0.02077895,-2499.89869,0.00915342, 
,16408.16786,0.02094141,-2499.89869,0.00960046, 
,16408.16786,0.02837325,-2499.89869,0.01007290, 
,16408.16786,0.02382678,-2499.89869,0.00909311, 
,16408.16786,0.02107567,-2499.89869,0.00908122, 
,16408.16786,0.02103773,-2499.89869,0.00922331, 
 
 
7,16408.16786,0.02484231,-2499.89869,0.00855008, 
,16408.16786,0.02448513,-2499.89869,0.00853466, 
,16408.16786,0.02507539,-2499.89869,0.00853827, 
,16408.16786,0.02435007,-2499.89869,0.00875651, 
,16408.16786,0.02505494,-2499.89869,0.00941380, 
,16408.16786,0.02509357,-2499.89869,0.00864120, 
,16408.16786,0.02439570,-2499.89869,0.00867620, 
,16408.16786,0.02456142,-2499.89869,0.00864754, 
,16408.16786,0.02593171,-2499.89869,0.00851687, 
,16408.16786,0.02433684,-2499.89869,0.00854576, 
 
 
8,16408.16786,0.02323653,-2499.89869,0.00811082, 
,16408.16786,0.02272763,-2499.89869,0.00804828, 
,16408.16786,0.02263798,-2499.89869,0.00804457, 
,16408.16786,0.02272204,-2499.89869,0.00802719, 
,16408.16786,0.02253632,-2499.89869,0.00807778, 
,16408.16786,0.02258317,-2499.89869,0.00843790, 
,16408.16786,0.02280067,-2499.89869,0.00807270, 
,16408.16786,0.02343272,-2499.89869,0.00805054, 
,16408.16786,0.02271217,-2499.89869,0.00804362, 
,16408.16786,0.02260237,-2499.89869,0.00882384, 
 
 
9,16408.16786,0.02215035,-2499.89869,0.00756905, 
,16408.16786,0.02096608,-2499.89869,0.00758441, 
,16408.16786,0.02094141,-2499.89869,0.00762141, 
,16408.16786,0.02088485,-2499.89869,0.00770972, 
,16408.16786,0.02078441,-2499.89869,0.00758007, 
,16408.16786,0.02099157,-2499.89869,0.00762247, 
,16408.16786,0.02129647,-2499.89869,0.00767055, 
,16408.16786,0.02151351,-2499.89869,0.00762088, 
,16408.16786,0.02090191,-2499.89869,0.00765120, 
,16408.16786,0.02070882,-2499.89869,0.00757990, 
 
 
10,16408.16786,0.02067393,-2499.89869,0.00722974, 
,16408.16786,0.02016021,-2499.89869,0.00720853, 
,16408.16786,0.01993739,-2499.89869,0.00726213, 
,16408.16786,0.01986700,-2499.89869,0.00726019, 
,16408.16786,0.02003261,-2499.89869,0.00720779, 
,16408.16786,0.01957023,-2499.89869,0.00719064, 
,16408.16786,0.02010381,-2499.89869,0.00756083, 
,16408.16786,0.02028995,-2499.89869,0.00721971, 
,16408.16786,0.02082665,-2499.89869,0.00783440, 
,16408.16786,0.02049149,-2499.89869,0.00721762, 
 
 
11,16408.16786,0.01986741,-2499.89869,0.00683182, 
,16408.16786,0.01961816,-2499.89869,0.00690088, 
,16408.16786,0.01941365,-2499.89869,0.00683688, 
,16408.16786,0.01929455,-2499.89869,0.00688703, 
,16408.16786,0.01925718,-2499.89869,0.00686915, 
,16408.16786,0.01924284,-2499.89869,0.00690822, 
,16408.16786,0.01972613,-2499.89869,0.00713738, 
,16408.16786,0.01943220,-2499.89869,0.00685132, 
,16408.16786,0.01930796,-2499.89869,0.00684026, 
,16408.16786,0.01963127,-2499.89869,0.00689534, 
 
 
